task_id_list	courier_id	total_score	willingness
T0035	C078	40.4126	0.4236
T0008,T0030	C078	36.0142	0.6664
T0022,T0038	C010	45.4567	0.0838
T0031,T0037	C043	44.4297	0.3447
T0027,T0035	C043	31.9082	0.0100
T0007,T0034	C002	30.9759	0.3727
T0007,T0010	C052	56.2290	0.4795
T0005,T0010	C031	39.6434	0.0660
T0008,T0019	C060	56.3221	0.2697
T0011	C007	21.7162	0.0314
T0018	C018	44.4406	0.4667
T0000,T0012	C042	30.0977	0.6121
T0017,T0024	C019	10.0000	0.4754
T0036	C002	12.7819	0.3115
T0001,T0031	C076	40.2901	0.3905
T0003,T0006	C071	28.9051	0.1609
T0006,T0015	C070	27.7395	0.2746
T0010,T0019	C033	33.2419	0.7052
T0009,T0034	C013	24.3353	0.4367
T0011,T0017	C000	29.4616	0.2608
T0000,T0010	C007	23.5090	0.1108
T0000	C066	22.9495	0.2842
T0011,T0031	C028	14.4057	0.4086
T0012,T0031	C008	15.1655	0.4128
T0028,T0032	C053	33.8897	0.6462
T0008,T0023	C065	17.9383	0.4890
T0038	C076	20.4765	0.3759
T0014,T0016	C005	46.3399	0.1474
T0004	C013	11.7180	0.1102
T0015,T0028	C065	18.5992	0.2901
T0032	C001	16.5033	0.3102
T0024,T0034	C031	35.7226	0.4689
T0000,T0009	C057	28.6479	0.1464
T0009,T0019	C053	41.1288	0.0357
T0011,T0031	C024	19.0111	0.2353
T0004	C066	28.0120	0.5727
T0018	C044	12.3434	0.3742
T0028	C078	21.8882	0.3269
T0028	C008	31.6429	0.7179
T0031,T0037	C060	26.2507	0.6267
T0005,T0034	C062	26.7612	0.3199
T0019,T0024	C061	41.4138	0.5508
T0006,T0014	C009	50.8688	0.5918
T0026,T0031	C065	52.3579	0.4671
T0000,T0034	C078	30.1910	0.0538
T0025	C073	35.4349	0.3653
T0008,T0038	C070	34.0143	0.1751
T0007,T0010	C057	36.0462	0.5015
T0005,T0027	C043	24.4514	0.1703
T0009	C061	25.5921	0.2786
T0007	C069	8.0000	0.4125
T0034	C022	35.6970	0.7278
T0033,T0038	C062	28.5687	0.1900
T0000,T0014	C077	15.9360	0.2759
T0010,T0019	C005	33.7878	0.6198
T0018,T0031	C039	23.5057	0.3996
T0002,T0024	C058	45.1593	0.4219
T0006,T0033	C041	51.4194	0.3820
T0018	C041	16.4981	0.2144
T0010,T0020	C006	47.1444	0.6472
T0006,T0008	C023	28.7537	0.7162
T0002,T0032	C043	35.1958	0.0877
T0022,T0028	C034	28.2347	0.0898
T0009,T0016	C059	36.8955	0.4829
T0001,T0019	C018	40.1038	0.1135
T0001	C033	47.8332	0.3753
T0006,T0013	C011	46.6072	0.2791
T0017,T0035	C039	36.7730	0.3391
T0025	C000	20.4092	0.3868
T0015,T0039	C004	43.4083	0.2654
T0025	C032	25.3311	0.0100
T0014,T0036	C006	17.6804	0.6889
T0028,T0032	C003	21.7285	0.2386
T0005,T0013	C074	41.7360	0.6002
T0003,T0018	C053	44.0234	0.2161
T0002,T0032	C002	34.6842	0.4040
T0029	C013	21.7216	0.5189
T0003,T0011	C077	28.0471	0.3359
T0004,T0033	C016	28.7382	0.5342
T0021,T0036	C034	16.2218	0.4799
T0005	C020	24.2415	0.3573
T0002,T0009	C036	27.1973	0.1299
T0007,T0032	C056	25.6319	0.3457
T0026,T0027	C004	47.7738	0.5620
T0008,T0019	C054	32.5160	0.6431
T0031,T0036	C017	52.2380	0.3920
T0027,T0029	C059	10.0000	0.5319
T0006,T0015	C026	40.6555	0.2680
T0004,T0007	C016	32.8818	0.1736
T0005,T0027	C020	31.0091	0.3306
T0009	C029	26.2089	0.3872
T0000,T0016	C038	31.9879	0.3158
T0001,T0019	C001	30.7956	0.4948
T0001,T0035	C011	42.1896	0.3164
T0011,T0018	C029	29.5772	0.5547
T0001,T0009	C060	44.4700	0.4850
T0008,T0023	C030	37.0691	0.0939
T0005,T0024	C022	49.9779	0.1810
T0023,T0034	C027	32.3804	0.2692
T0000,T0016	C078	21.1164	0.3577
T0008	C066	34.2489	0.4241
T0007,T0037	C052	10.0000	0.4771
T0028,T0033	C056	26.0305	0.5258
T0009,T0027	C031	30.8586	0.6074
T0001,T0029	C052	49.2523	0.3792
T0000,T0008	C037	25.0026	0.3400
T0003,T0007	C018	16.5025	0.4019
T0004,T0034	C035	34.5273	0.7385
T0030	C077	15.9630	0.2130
T0020	C003	8.0000	0.0708
T0002,T0024	C056	15.3828	0.1817
T0001,T0009	C007	32.9813	0.3576
T0012,T0027	C015	34.2928	0.4257
T0018,T0023	C049	32.9541	0.2615
T0016,T0037	C074	30.7515	0.0204
T0001,T0019	C076	33.0650	0.6118
T0014	C024	34.3404	0.4058
T0010	C074	8.0000	0.1626
T0010,T0012	C039	23.8882	0.0418
T0012,T0021	C010	14.1394	0.2183
T0002,T0032	C072	43.9464	0.9202
T0006,T0015	C024	47.8755	0.1821
T0011,T0022	C029	22.7460	0.2761
T0015,T0020	C011	37.8142	0.3365
T0006,T0015	C032	30.6438	0.5552
T0008	C043	44.6426	0.1876
T0012,T0016	C027	35.0777	0.3958
T0018,T0039	C064	26.1548	0.0100
T0025,T0027	C046	36.6558	0.4815
T0022	C001	34.8465	0.3141
T0001,T0012	C053	29.5340	0.4176
T0024,T0027	C006	29.7349	0.0100
T0003,T0028	C052	48.7215	0.3224
T0039	C053	33.0417	0.4960
T0015	C053	37.3051	0.3977
T0015	C070	14.3676	0.4467
T0015,T0020	C042	50.4708	0.7338
T0017	C026	32.2719	0.4203
T0005,T0037	C003	33.4910	0.6657
T0002,T0004	C002	39.6583	0.3218
T0020,T0023	C010	47.2462	0.2594
T0025,T0033	C079	41.2410	0.6970
T0021,T0038	C073	26.6820	0.5735
T0022,T0032	C073	32.5518	0.1433
T0010,T0012	C023	28.3814	0.2906
T0024,T0031	C064	29.5927	0.7674
T0026,T0029	C008	29.6877	0.0872
T0029,T0035	C054	31.6845	0.1199
T0000,T0034	C048	39.7506	0.3899
T0016,T0037	C078	36.4809	0.4975
T0003,T0006	C077	37.8213	0.2999
T0007	C032	32.4232	0.6843
T0034	C047	19.1185	0.3597
T0016,T0020	C072	44.6882	0.6968
T0015,T0020	C070	10.5231	0.1253
T0001,T0029	C043	36.8544	0.4587
T0027,T0035	C046	51.1870	0.3897
T0028,T0036	C017	20.6159	0.8261
T0033,T0037	C000	30.9563	0.5548
T0007,T0032	C070	34.5547	0.6970
T0022,T0028	C026	50.7284	0.1422
T0024,T0038	C051	18.7154	0.4584
T0001,T0030	C069	36.0824	0.3941
T0005,T0027	C031	16.0021	0.5444
T0037	C006	42.2944	0.3378
T0005,T0034	C045	41.1705	0.1862
T0012,T0021	C035	12.3255	0.4462
T0017	C058	11.3227	0.2029
T0008,T0038	C048	32.0884	0.3467
T0007	C067	37.4543	0.6547
T0004,T0007	C045	39.0659	0.7654
T0022,T0038	C027	33.5766	0.3757
T0015,T0016	C040	29.2971	0.4336
T0005,T0021	C025	42.7295	0.1456
T0003	C015	23.4923	0.2245
T0014,T0033	C001	15.5414	0.1622
T0017,T0039	C024	19.5850	0.3602
T0026	C061	31.9569	0.0727
T0023,T0034	C010	39.0246	0.5114
T0000,T0010	C018	23.7494	0.1111
T0011,T0031	C006	39.9127	0.3469
T0005,T0024	C053	27.4110	0.4064
T0024,T0032	C046	58.0732	0.4013
T0005,T0038	C058	28.6102	0.2317
T0007,T0028	C019	10.0000	0.3308
T0007,T0018	C034	20.1762	0.3013
T0019	C071	30.1417	0.3753
T0001,T0029	C002	41.1115	0.4957
T0028,T0036	C022	13.0219	0.3655
T0017,T0024	C038	24.1016	0.5713
T0007,T0018	C006	51.3998	0.4029
T0000,T0016	C058	16.8047	0.4446
T0033,T0038	C048	28.5549	0.3065
T0030,T0038	C007	35.9096	0.3628
T0000,T0010	C025	26.3479	0.0100
T0009,T0019	C027	20.4644	0.6395
T0032	C035	30.2812	0.2648
T0025,T0037	C020	39.6921	0.4769
T0001,T0027	C042	33.6076	0.4179
T0001,T0027	C072	23.5104	0.1258
T0004,T0030	C030	46.1728	0.2878
T0025	C057	14.6584	0.3469
T0017	C040	34.1536	0.2433
T0015,T0028	C068	26.4097	0.0100
T0029,T0039	C053	38.0102	0.3712
T0011,T0035	C066	31.9147	0.0100
T0001,T0038	C003	30.4019	0.3692
T0018,T0038	C071	42.0845	0.7221
T0007	C011	28.4518	0.2647
T0029,T0035	C064	35.0790	0.7108
T0003,T0007	C035	39.6289	0.8589
T0004,T0030	C057	65.4958	0.3601
T0008,T0032	C010	48.4651	0.0100
T0024,T0032	C005	38.1130	0.4427
T0004,T0033	C071	32.7040	0.3781
T0035	C061	27.3819	0.3488
T0023	C064	23.7992	0.1030
T0009,T0016	C068	45.5116	0.6992
T0009,T0019	C024	37.2571	0.1838
T0009,T0027	C056	44.6044	0.4749
T0000,T0014	C047	14.1224	0.6110
T0010,T0025	C042	27.0616	0.6445
T0016	C030	26.5182	0.4059
T0025,T0033	C018	52.8256	0.0455
T0005,T0009	C062	37.1926	0.1574
T0000,T0034	C010	18.6447	0.2883
T0022,T0032	C037	22.7264	0.2211
T0003,T0007	C005	52.2577	0.3468
T0021,T0036	C029	39.0255	0.2636
T0024,T0033	C059	24.4816	0.6091
T0001,T0029	C068	28.1737	0.5458
T0030,T0038	C046	13.6870	0.5248
T0001,T0031	C019	39.9836	0.2899
T0027,T0028	C053	26.3367	0.6066
T0003,T0028	C078	14.6197	0.4750
T0015,T0024	C053	36.7198	0.3702
T0025	C039	35.6789	0.0840
T0010,T0019	C020	37.4492	0.4474
T0006	C022	8.0000	0.3819
T0025	C013	19.1969	0.3659
T0003,T0006	C005	26.7361	0.2007
T0027,T0028	C073	48.2082	0.4928
T0013	C048	27.0034	0.4615
T0026,T0029	C053	49.2997	0.1010
T0001,T0031	C066	10.0000	0.4704
T0013,T0019	C038	26.7063	0.3823
T0030	C064	10.8370	0.4533
T0010,T0016	C073	31.1458	0.5197
T0018,T0031	C049	46.6381	0.5987
T0000,T0008	C027	44.9459	0.3254
T0005,T0013	C077	10.0000	0.0100
T0003,T0013	C027	32.3724	0.4227
T0004,T0030	C076	23.7860	0.5151
T0009,T0019	C002	32.5060	0.1122
T0027,T0035	C065	28.8692	0.4687
T0005,T0033	C005	39.7135	0.5832
T0011,T0031	C003	24.3130	0.6267
T0000	C001	45.1683	0.6743
T0006,T0033	C034	28.7006	0.3960
T0021,T0036	C074	13.7163	0.3792
T0009,T0021	C024	50.2049	0.5253
T0026,T0036	C000	30.2806	0.1097
T0001,T0027	C000	25.6163	0.3175
T0015,T0030	C059	15.7425	0.5668
T0019,T0023	C064	19.2916	0.1855
T0003,T0019	C036	28.0381	0.3185
T0012,T0024	C069	27.4150	0.3149
T0028,T0033	C033	49.4462	0.5102
T0005,T0033	C055	47.0659	0.3986
T0006,T0008	C015	40.3987	0.5689
T0024,T0036	C065	28.7071	0.5353
T0004,T0019	C073	36.5829	0.5011
T0002,T0004	C077	38.6412	0.4786
T0021,T0038	C072	41.0098	0.1744
T0012	C020	20.3515	0.6449
T0000	C052	19.6963	0.2505
T0024,T0038	C045	41.8560	0.2698
T0013	C064	23.0962	0.4069
T0031,T0037	C007	45.6216	0.6659
T0006,T0037	C031	28.1646	0.2223
T0006,T0008	C054	29.4490	0.5632
T0005,T0013	C001	41.0209	0.0304
T0007,T0039	C061	12.9486	0.0262
T0001,T0030	C010	24.4975	0.3739
T0010,T0018	C069	24.8160	0.4187
T0020,T0030	C061	54.7656	0.1410
T0002,T0009	C037	39.0246	0.1114
T0027	C033	28.7231	0.5909
T0021,T0032	C041	33.4353	0.5389
T0032	C047	20.5852	0.4365
T0014,T0016	C012	42.7178	0.0393
T0023	C035	32.9784	0.7181
T0029	C071	31.8672	0.5524
T0000,T0016	C040	20.5481	0.0774
T0001,T0035	C004	40.8576	0.0100
T0002,T0010	C026	52.8933	0.3498
T0008	C015	36.4389	0.6403
T0008	C056	30.4040	0.5181
T0023	C016	33.0666	0.5724
T0037	C063	65.5285	0.4685
T0008,T0015	C020	29.8319	0.4240
T0001,T0019	C046	57.8377	0.2860
T0017,T0039	C005	36.3308	0.1970
T0028,T0032	C000	14.0525	0.5211
T0022	C058	18.3615	0.5582
T0006,T0014	C075	43.3788	0.0100
T0015,T0029	C027	51.4436	0.4566
T0009,T0039	C062	38.8820	0.4193
T0028	C020	20.8167	0.2800
T0010	C023	32.8093	0.2902
T0024,T0033	C010	29.9898	0.0527
T0017	C070	24.9941	0.3044
T0023,T0025	C062	44.9420	0.0244
T0012,T0016	C038	18.7987	0.0306
T0033	C028	28.8578	0.3464
T0001,T0019	C024	24.7772	0.4114
T0001,T0035	C055	41.4712	0.3807
T0009	C034	43.4175	0.4530
T0029	C072	22.8992	0.0100
T0005,T0010	C023	35.8348	0.0838
T0031,T0036	C075	32.5049	0.1859
T0005,T0038	C051	33.4691	0.2145
T0015,T0039	C010	22.0397	0.1817
T0021,T0036	C010	31.4089	0.0535
T0037	C048	8.0000	0.0676
T0011	C076	20.6943	0.0972
T0010,T0023	C064	26.9066	0.1392
T0001,T0028	C047	21.8799	0.9499
T0022	C034	19.9442	0.3156
T0033,T0038	C050	21.1225	0.0848
T0010,T0016	C071	36.4716	0.2883
T0003,T0011	C070	30.6206	0.3228
T0024,T0036	C047	29.7858	0.5465
T0018,T0023	C067	36.9216	0.2800
T0023,T0025	C037	29.5904	0.5838
T0028,T0029	C008	44.1459	0.3841
T0026	C064	18.4258	0.5915
T0026	C037	8.0000	0.4212
T0010,T0019	C016	45.6529	0.0100
T0009,T0032	C073	31.0816	0.1393
T0033,T0038	C007	25.6645	0.4952
T0024,T0036	C022	35.2691	0.6038
T0023	C014	11.0141	0.6024
T0024,T0033	C064	37.3971	0.4571
T0029	C078	30.1066	0.6843
T0019,T0024	C018	23.0531	0.3736
T0028	C014	14.6918	0.3521
T0027,T0029	C062	29.3365	0.4496
T0029,T0034	C049	27.8257	0.2556
T0009,T0034	C068	60.7944	0.6338
T0007,T0039	C009	38.9332	0.5012
T0018,T0039	C037	38.1092	0.2647
T0016	C006	28.1999	0.1122
T0009,T0013	C065	27.3788	0.3335
T0037	C062	34.9963	0.3191
T0031	C007	25.0199	0.5365
T0023	C018	48.1445	0.0100
T0018	C017	8.0000	0.5223
T0008,T0019	C059	64.2654	0.0972
T0020,T0030	C067	41.6064	0.5171
T0007,T0010	C040	13.3882	0.1936
T0015,T0016	C011	35.7641	0.4233
T0005,T0009	C039	30.1641	0.5419
T0004,T0030	C072	20.5245	0.0698
T0035,T0038	C014	16.3248	0.7022
T0005,T0027	C034	64.1551	0.3503
T0007,T0032	C029	36.3453	0.1452
T0000,T0033	C011	35.8038	0.1918
T0010,T0019	C062	46.6584	0.5028
T0030	C067	34.2398	0.0722
T0023,T0025	C071	16.3228	0.7372
T0008,T0030	C027	10.0000	0.5881
T0005,T0027	C078	32.6964	0.1521
T0018	C059	35.5599	0.2347
T0031,T0037	C055	28.7175	0.3732
T0024,T0034	C012	34.2712	0.5797
T0018,T0038	C044	27.4417	0.3318
T0009,T0021	C075	30.2116	0.2053
T0030,T0032	C040	23.1424	0.1441
T0029,T0034	C000	41.6348	0.6929
T0018,T0038	C036	11.1588	0.5242
T0029,T0035	C005	48.0761	0.1892
T0003,T0006	C027	16.7995	0.4168
T0007,T0010	C048	18.4623	0.4384
T0015,T0039	C037	36.1708	0.3687
T0006	C018	21.7578	0.5158
T0015,T0039	C028	35.6640	0.2827
T0012,T0021	C040	36.4597	0.4508
T0014,T0036	C038	30.6615	0.5020
T0005,T0017	C071	19.7788	0.2276
T0030,T0039	C056	30.8134	0.1606
T0017,T0030	C066	21.8485	0.3696
T0006,T0013	C077	28.7520	0.3432
T0022,T0032	C070	40.0098	0.2864
T0028,T0033	C000	28.7148	0.3158
T0007,T0032	C075	31.6719	0.5464
T0003,T0018	C003	37.1919	0.5247
T0036	C061	20.3749	0.3082
T0004,T0007	C054	18.4326	0.6099
T0030,T0032	C020	35.8143	0.1563
T0026,T0031	C077	34.2263	0.8504
T0030,T0039	C076	28.9928	0.2716
T0001,T0028	C011	12.3294	0.1829
T0004	C001	15.2335	0.7191
T0032	C059	41.4369	0.0219
T0021,T0032	C078	28.4019	0.0792
T0022,T0028	C035	48.1134	0.7027
T0008,T0018	C048	48.8862	0.3189
T0021,T0032	C064	16.1247	0.4768
T0024,T0038	C052	30.2491	0.7423
T0003	C068	24.1557	0.7449
T0007,T0010	C054	46.9195	0.3784
T0010,T0020	C064	45.9246	0.3227
T0020,T0032	C007	36.5557	0.3356
T0008	C055	15.7283	0.3650
T0002	C055	28.1498	0.0961
T0006,T0015	C069	35.9232	0.1487
T0027,T0035	C004	36.7563	0.3611
T0003,T0018	C059	24.4147	0.2029
T0006,T0008	C050	33.4999	0.3518
T0013,T0038	C068	39.0342	0.5582
T0014,T0033	C014	46.6607	0.5888
T0002,T0026	C015	37.9529	0.3553
T0017	C051	11.6037	0.1432
T0008,T0015	C015	41.5947	0.1073
T0017,T0028	C066	37.5355	0.3791
T0008,T0018	C063	21.8163	0.1489
T0003,T0018	C028	10.0000	0.0933
T0018,T0031	C057	40.3999	0.4355
T0009,T0013	C067	33.7551	0.2535
T0023	C001	53.7573	0.3662
T0001,T0027	C032	25.6011	0.2027
T0000,T0016	C077	33.6522	0.4490
T0022,T0031	C041	50.8496	0.3789
T0004,T0034	C062	22.1430	0.3828
T0002,T0032	C044	44.7421	0.4050
T0001,T0035	C076	30.5949	0.2371
T0006,T0028	C067	21.2013	0.0100
T0008,T0038	C066	34.7144	0.2770
T0034	C069	18.5072	0.3366
T0019,T0023	C056	41.2427	0.2119
T0004,T0030	C047	35.2771	0.6434
T0015,T0024	C030	25.7524	0.3650
T0005,T0024	C042	27.5380	0.4767
T0035	C071	14.9273	0.2716
T0005,T0038	C017	56.7295	0.1448
T0014	C001	24.2478	0.6143
T0024,T0031	C024	38.4223	0.3535
T0011,T0031	C078	21.2177	0.5046
T0011,T0037	C040	40.6242	0.3385
T0020,T0039	C056	14.1261	0.1410
T0002,T0026	C075	12.5960	0.0316
T0028,T0029	C056	51.1652	0.3309
T0032	C064	11.6592	0.4762
T0006,T0013	C067	57.7613	0.4079
T0004	C070	8.0000	0.3649
T0015,T0032	C001	37.9401	0.4714
T0036	C048	28.9983	0.0986
T0021,T0032	C066	45.6966	0.4671
T0019	C010	23.3991	0.2437
T0007,T0010	C047	18.4989	0.3234
T0002,T0012	C012	42.3635	0.3295
T0018,T0031	C045	36.8804	0.5325
T0011,T0029	C008	10.0000	0.5625
T0017,T0024	C021	32.7828	0.2543
T0009,T0013	C047	56.2815	0.4258
T0005,T0027	C002	47.4738	0.4787
T0000,T0034	C035	24.4755	0.4339
T0001,T0012	C005	32.8041	0.3561
T0029,T0039	C017	16.1981	0.1038
T0006,T0020	C066	26.4399	0.6513
T0010,T0016	C075	50.4075	0.1763
T0010,T0016	C004	38.6298	0.1400
T0031,T0037	C026	31.1082	0.0805
T0012,T0031	C039	28.7217	0.6365
T0024,T0037	C033	31.6478	0.5605
T0017,T0039	C044	17.9366	0.6779
T0010,T0023	C030	23.8823	0.6006
T0001,T0027	C047	47.1849	0.1081
T0003,T0028	C033	44.4775	0.3779
T0005	C024	10.3781	0.2913
T0024	C038	25.7397	0.3707
T0006,T0037	C002	33.5059	0.5652
T0000,T0039	C013	21.6032	0.2778
T0002	C068	17.2350	0.2700
T0003,T0019	C053	25.0279	0.5138
T0005,T0034	C027	21.1277	0.2308
T0029,T0032	C028	30.8431	0.0100
T0007	C027	20.8724	0.2195
T0000,T0009	C078	54.0222	0.0927
T0022,T0032	C023	45.0194	0.0999
T0031,T0036	C032	36.3917	0.1620
T0007,T0034	C070	35.5211	0.2169
T0005,T0037	C048	52.9111	0.4696
T0006,T0028	C014	23.4868	0.3945
T0023	C070	34.3105	0.2350
T0034	C054	38.5405	0.2497
T0023,T0034	C043	49.7572	0.4894
T0017,T0035	C047	22.1675	0.4572
T0010,T0012	C031	23.6732	0.3796
T0001,T0012	C054	21.5714	0.2926
T0000,T0039	C003	24.9249	0.1262
T0014,T0019	C000	28.8674	0.4095
T0029	C041	22.2044	0.3915
T0022,T0031	C017	29.3120	0.2432
T0010,T0038	C044	31.8705	0.1689
T0015,T0029	C049	34.9306	0.3712
T0017,T0035	C025	45.3398	0.3567
T0035	C032	34.2396	0.1887
T0001	C028	42.4536	0.2917
T0024,T0033	C054	26.2542	0.4319
T0000,T0010	C017	10.0000	0.4861
T0009,T0013	C004	42.0675	0.1849
T0006,T0037	C062	29.5955	0.4252
T0029,T0039	C063	23.9815	0.1148
T0001,T0038	C035	39.7484	0.2230
T0000,T0009	C028	30.0334	0.2922
T0005,T0039	C051	30.4896	0.0956
T0019,T0023	C014	35.7113	0.4412
T0006,T0013	C066	46.0528	0.0978
T0018,T0019	C007	41.0203	0.1289
T0005,T0038	C048	21.7159	0.4510
T0010,T0038	C053	39.3340	0.0100
T0013	C060	32.0352	0.4307
T0004	C075	50.6794	0.3327
T0017,T0030	C007	39.8993	0.3413
T0023,T0025	C002	29.2458	0.0856
T0024,T0032	C034	12.5685	0.2700
T0001,T0012	C057	43.2590	0.3879
T0034	C039	8.0000	0.1747
T0031	C048	21.7656	0.3378
T0024,T0037	C027	25.4581	0.2124
T0015,T0028	C063	49.4758	0.2585
T0019	C017	28.6860	0.7400
T0003,T0013	C015	37.4821	0.5287
T0009,T0013	C048	32.8174	0.5652
T0024,T0032	C014	37.7935	0.8410
T0030,T0039	C071	47.6359	0.3119
T0016	C076	8.1705	0.4679
T0033,T0037	C033	21.4210	0.5887
T0011,T0017	C030	46.2060	0.2252
T0010	C003	18.1578	0.1795
T0006,T0020	C006	30.7886	0.3425
T0039	C059	21.3797	0.4519
T0014	C058	25.3182	0.2454
T0031,T0037	C061	18.9634	0.2176
T0000,T0033	C038	35.5528	0.3395
T0006,T0027	C052	12.3382	0.2259
T0005,T0021	C028	50.6948	0.2031
T0002,T0009	C039	22.8308	0.6451
T0012	C059	34.9435	0.3134
T0011,T0017	C061	61.7400	0.0100
T0011,T0029	C004	31.8908	0.2927
T0022,T0038	C011	40.3779	0.7062
T0000,T0014	C023	15.0902	0.5043
T0019,T0020	C021	38.1352	0.4823
T0009,T0034	C028	30.1112	0.0883
T0006,T0015	C011	16.6472	0.2154
T0005,T0033	C030	32.4769	0.4737
T0027,T0029	C043	32.2731	0.3502
T0022,T0032	C022	32.9724	0.3681
T0017	C034	17.0637	0.0100
T0000,T0014	C032	65.2762	0.2779
T0000,T0004	C001	10.0000	0.4632
T0011,T0017	C075	17.2492	0.3340
T0011,T0022	C056	31.4429	0.2856
T0001,T0027	C004	39.7604	0.3745
T0020,T0030	C024	31.7562	0.2549
T0000,T0034	C070	28.9261	0.7466
T0033	C047	36.2438	0.3475
T0028	C070	24.8376	0.2760
T0003	C003	22.9501	0.0602
T0002,T0032	C017	32.9511	0.2871
T0028,T0032	C005	24.3280	0.5330
T0006,T0015	C034	33.7045	0.5284
T0032	C058	14.2555	0.2761
T0010,T0023	C021	35.6268	0.1293
T0006,T0037	C004	32.1539	0.8247
T0025,T0033	C015	27.5599	0.4304
T0011,T0031	C031	43.8382	0.2767
T0005,T0033	C075	31.8880	0.0890
T0008,T0023	C062	44.0761	0.4870
T0008	C023	14.5476	0.6114
T0005,T0039	C076	39.6631	0.1510
T0000,T0035	C025	54.1123	0.4726
T0000,T0012	C022	41.3628	0.0670
T0032	C009	18.0471	0.3350
T0024,T0036	C056	19.6430	0.5306
T0035,T0038	C012	37.5624	0.0607
T0020,T0023	C045	44.5873	0.1821
T0021	C076	32.4803	0.0100
T0033,T0037	C026	20.9803	0.3756
T0029	C011	24.9667	0.3906
T0024,T0034	C056	37.3584	0.3620
T0011,T0017	C008	29.3805	0.4759
T0009,T0027	C014	51.7859	0.1553
T0029	C009	41.5418	0.3037
T0001,T0012	C044	34.8574	0.1949
T0013	C056	20.0402	0.0100
T0006,T0028	C059	33.2254	0.2651
T0022	C036	25.2419	0.3332
T0005,T0017	C023	25.6166	0.5067
T0015,T0022	C058	21.8612	0.1625
T0021	C065	34.3413	0.6635
T0007,T0032	C016	30.4644	0.3436
T0000,T0009	C077	39.0359	0.2793
T0030	C037	16.5446	0.2962
T0014,T0033	C059	14.7550	0.1376
T0002,T0032	C023	50.5016	0.4972
T0011,T0037	C078	35.6914	0.2149
T0009,T0016	C020	50.3650	0.0112
T0009,T0019	C022	44.0767	0.9290
T0001,T0038	C078	47.8979	0.1131
T0024,T0032	C017	26.8146	0.4776
T0004,T0034	C041	23.9079	0.1730
T0015,T0020	C079	28.6860	0.1522
T0001,T0038	C056	18.1099	0.2968
T0001,T0031	C035	64.2789	0.5995
T0012	C036	32.7305	0.1799
T0023,T0036	C009	28.8295	0.2602
T0003,T0025	C055	27.7423	0.4895
T0006,T0028	C009	16.7991	0.2021
T0006,T0037	C018	29.2488	0.3775
T0005,T0013	C067	42.3737	0.1672
T0008	C050	14.8412	0.4059
T0002,T0024	C029	39.6397	0.1837
T0001,T0035	C006	63.3142	0.4408
T0033,T0037	C034	44.8452	0.3027
T0026	C015	10.0755	0.4007
T0008,T0033	C075	35.9384	0.1413
T0001,T0007	C064	34.2188	0.3923
T0015,T0032	C075	34.7405	0.5439
T0014,T0026	C074	24.7281	0.5560
T0009,T0038	C055	33.4930	0.0100
T0025	C011	49.0939	0.1613
T0000,T0039	C077	25.8650	0.6414
