task_id_list	courier_id	total_score	willingness
T0008	C023	26.4319	0.6076
T0010	C015	34.7575	0.5666
T0010	C006	31.1519	0.4411
T0000	C029	33.5592	0.1633
T0012,T0013	C009	27.9290	0.6983
T0004,T0008	C018	46.0340	0.6799
T0013	C017	25.6079	0.6462
T0011	C023	32.4801	0.5511
T0005,T0009	C023	27.5648	0.6321
T0014	C023	17.6673	0.5094
T0012	C003	18.1985	0.5268
T0002	C007	11.7828	0.6984
T0005,T0008	C026	49.8008	0.6275
T0006	C019	25.4456	0.6326
T0012	C007	42.9417	0.3156
T0012	C029	26.8303	0.3571
T0002,T0009	C029	36.7576	0.1204
T0013	C000	22.6888	0.4060
T0013,T0014	C003	41.6229	0.4993
T0008	C025	9.6841	0.5123
T0008	C022	33.1429	0.2437
T0007,T0010	C005	39.9513	0.6265
T0002,T0009	C021	28.2240	0.4464
T0002,T0006	C006	38.0089	0.6894
T0012,T0013	C002	39.1765	0.6401
T0010	C029	21.7471	0.6648
T0004	C023	21.4243	0.7821
T0008	C011	22.5868	0.6313
T0001,T0006	C024	33.9100	0.7787
T0012	C002	34.9976	0.9271
T0011,T0012	C008	48.2977	0.2866
T0014	C029	47.3994	0.5045
T0009	C012	32.0162	0.5290
T0006,T0008	C022	39.9595	0.5920
T0004,T0008	C000	48.6551	0.2990
T0007,T0010	C014	37.5641	0.5385
T0004,T0007	C023	36.6906	0.8114
T0002,T0009	C015	31.1363	0.8504
T0000	C017	38.8817	0.4607
T0004,T0014	C024	39.9738	0.6131
T0008	C001	34.4314	0.7617
T0009	C017	28.0466	0.5503
T0013	C014	30.7921	0.4772
T0011,T0012	C027	44.9195	0.4859
T0013	C024	22.4690	0.5322
T0002	C018	23.0274	0.4544
T0007	C011	23.4575	0.2896
T0011,T0012	C018	54.2633	1.0000
T0001	C005	21.2935	1.0000
T0005	C027	30.0029	0.8267
T0013,T0014	C023	39.8604	0.6580
T0013,T0014	C011	10.0000	0.5858
T0001	C017	43.2791	0.6257
T0009	C011	34.3411	0.9056
T0006,T0008	C027	34.0964	0.6293
T0010	C012	25.0062	0.6190
T0013	C012	33.9843	0.9504
T0002,T0006	C003	40.8931	0.6326
T0006	C010	20.8688	0.4191
T0007,T0010	C009	41.7150	0.7568
T0008	C021	17.6421	0.4632
T0006,T0007	C013	29.4735	0.6957
T0014	C018	41.9211	0.6296
T0009	C018	26.8248	0.4788
T0012	C024	13.8557	0.3211
T0004,T0008	C014	51.9156	0.4415
T0003	C029	27.1221	0.5771
T0006	C026	19.2721	0.4695
T0000,T0014	C027	39.4015	0.9618
T0005	C024	48.9863	0.6064
T0004	C024	21.2252	0.6304
T0010	C000	24.0758	0.5691
T0006,T0008	C023	37.9529	0.5657
T0004	C008	39.0750	0.7287
T0005	C011	30.8196	0.4982
T0007,T0010	C026	37.8930	0.3525
T0012,T0013	C012	36.1931	0.1750
T0008,T0010	C028	22.2039	0.4840
T0004,T0014	C000	57.6434	0.4628
T0006	C025	26.3930	0.1625
T0009	C006	36.5066	0.7981
T0009	C013	25.7800	0.5676
T0002,T0006	C024	28.4703	0.7930
T0011	C028	12.1482	0.6022
T0002,T0006	C015	36.4066	0.5740
T0012,T0013	C014	39.3671	0.5797
T0014	C010	30.3130	0.9100
T0012,T0014	C021	47.7451	0.4513
T0011,T0012	C000	43.1537	0.5537
T0013	C025	16.9360	0.6009
T0002	C026	17.6721	0.7900
T0004,T0012	C014	49.9971	0.6678
T0010	C027	20.3056	0.6157
T0000,T0002	C026	43.1953	0.4086
T0005,T0008	C018	39.0163	0.8593
T0007	C027	35.8715	0.6591
T0000	C016	18.4658	0.9304
T0000,T0002	C011	34.0181	0.4211
T0004,T0008	C001	40.1485	0.8490
T0006,T0008	C013	30.9712	0.5893
T0004,T0012	C002	48.2226	0.6140
T0008	C009	34.9374	0.6290
T0005	C016	23.2360	0.6987
T0004,T0014	C012	26.8858	0.6056
T0007	C029	33.7823	0.5953
T0002,T0009	C020	34.9411	0.3549
T0001	C022	33.2133	0.3547
T0005,T0009	C019	47.6610	0.4231
T0007,T0010	C001	18.7330	0.7127
T0006,T0007	C015	34.0017	0.5180
T0004,T0007	C007	39.3503	0.6619
T0002,T0006	C011	33.3041	0.4544
T0011,T0012	C005	48.1417	0.7621
T0006	C015	30.8436	0.4399
T0003	C016	36.5980	0.9432
T0007	C028	15.6819	0.6998
T0005,T0009	C009	29.6669	0.7048
T0006,T0007	C001	47.3961	0.8062
T0009	C005	36.3846	0.5745
T0007	C016	24.2222	0.3307
T0002	C019	33.0988	0.9056
T0004	C003	40.1226	0.6717
T0006	C004	41.4118	0.5374
T0007,T0010	C013	30.1653	0.5554
T0004	C011	34.9028	0.5852
T0002,T0004	C025	52.7938	0.5902
T0011,T0012	C001	24.7026	0.4688
T0002,T0009	C010	41.2157	0.6850
T0000,T0014	C024	54.8587	0.4806
T0012,T0013	C029	45.9513	0.5550
T0004,T0008	C022	36.6930	1.0000
T0013	C006	28.9587	0.3278
T0011	C027	37.0989	0.6373
T0007	C023	27.5241	0.4657
T0005,T0008	C023	41.2920	0.6300
T0008	C005	37.4661	0.7227
T0004,T0007	C006	31.7076	0.5931
T0000,T0005	C015	22.8304	0.3647
T0000,T0014	C006	40.3602	0.7115
T0003	C008	21.4290	0.3835
T0006,T0007	C027	32.4287	0.5051
T0000	C027	23.9194	0.6298
T0000,T0005	C014	37.1205	0.3720
T0003	C025	42.3135	0.5809
T0014	C019	40.1933	0.6079
T0000	C019	46.7787	0.6425
T0000	C003	13.3420	0.7300
T0002,T0009	C013	37.5468	0.7867
T0007	C022	21.8153	0.7565
T0004	C017	26.5033	0.7091
T0002,T0004	C013	37.3710	0.5541
T0009	C025	46.7208	0.7353
T0001	C003	41.7786	0.5212
T0000,T0014	C023	43.7669	0.4043
T0010	C001	21.5414	0.7280
T0012	C001	25.4424	0.6967
T0003	C013	30.0919	0.6035
T0005	C029	31.3071	0.3121
T0000,T0002	C012	47.4301	0.7148
T0001,T0006	C000	32.8418	0.6959
T0012	C000	48.0822	1.0000
T0004	C029	19.9824	0.6553
T0011	C009	35.1488	0.6158
T0002,T0009	C024	12.9026	0.6944
T0004,T0007	C009	26.7037	0.3028
T0000,T0005	C001	48.5570	0.7034
T0012,T0014	C012	28.2565	0.5149
T0002,T0004	C019	42.3680	0.5833
T0014	C015	30.6468	0.5799
T0014	C004	43.7447	0.3132
T0000,T0014	C020	39.7937	0.7406
T0004,T0012	C010	38.4072	0.4959
T0005,T0009	C026	40.3981	0.3848
T0002,T0006	C007	40.1638	0.3230
T0000	C013	37.9692	0.5790
T0000,T0002	C024	37.9816	0.3685
T0008,T0010	C029	13.4809	0.5100
T0010	C013	24.1493	0.4689
T0002,T0009	C008	45.2402	0.5201
T0007,T0010	C019	35.6385	0.5441
T0012,T0014	C007	31.0425	0.7318
T0013	C005	50.9802	0.5980
T0009	C007	27.7758	0.4159
T0002,T0006	C018	30.4567	0.7136
T0000,T0005	C013	36.5220	0.9751
T0002	C025	42.7936	0.5937
T0006	C018	41.3071	0.5831
T0005,T0008	C020	34.7819	0.5061
T0012,T0014	C029	32.8634	0.7334
T0000,T0002	C018	16.4054	0.2172
T0002	C028	38.9044	0.7192
T0013,T0014	C026	18.0366	0.2982
T0011	C014	38.2309	1.0000
T0001,T0006	C022	44.5142	0.3904
T0006	C017	19.2442	0.5266
T0007,T0010	C016	34.0006	0.5537
T0006,T0008	C008	12.8876	0.7908
T0007	C020	34.1801	0.4064
T0000	C023	41.3915	0.6023
T0010	C022	23.6150	0.5828
T0005	C018	35.5637	0.5534
T0004,T0007	C017	40.4055	0.6806
T0003	C020	29.4764	0.4998
T0013	C020	26.4419	0.5484
T0000,T0014	C005	41.2389	0.7142
T0012,T0014	C003	47.0314	0.2134
T0005,T0008	C019	36.0457	0.5945
T0005,T0008	C009	26.1735	0.5844
T0000	C008	29.2515	0.8483
T0003	C006	50.8780	0.6952
T0000,T0014	C013	39.2668	0.3721
T0001	C002	22.0090	0.7043
T0000,T0005	C000	40.2868	0.6348
T0007	C021	24.5617	0.7344
T0005	C028	28.9681	0.4572
T0001	C024	18.5023	0.7002
T0002,T0004	C020	30.7468	0.5227
T0005,T0009	C025	36.2188	0.3841
T0014	C002	31.4032	0.3278
T0004,T0007	C010	27.6726	0.2599
T0005	C026	12.7309	0.4032
T0003	C028	42.7398	0.2480
T0011,T0012	C013	14.2713	0.5348
T0012	C005	33.7596	0.8459
T0008,T0010	C003	31.4063	0.5759
T0001	C013	19.4422	0.4052
T0008	C027	31.3757	0.4794
T0011,T0012	C025	43.0516	0.8771
T0004	C028	33.2305	0.7165
T0010	C004	30.8638	0.6373
T0004	C005	21.9054	0.4520
T0004,T0007	C000	47.8854	0.6607
T0011,T0012	C028	43.0750	0.4776
T0011,T0012	C017	23.4893	0.4347
T0006,T0007	C006	43.9639	0.9869
T0006,T0007	C004	51.3835	0.2289
T0001	C010	32.3921	0.1467
T0002	C001	37.0714	0.6553
T0005	C004	43.9437	0.8161
T0010	C025	28.1900	0.3622
T0002,T0004	C018	44.2447	0.5074
T0005	C008	28.6858	0.2937
T0000,T0002	C019	31.8646	0.4458
T0002	C023	30.4572	0.6785
T0005,T0009	C022	44.1652	0.4244
T0002,T0006	C023	30.6277	0.4777
T0012	C022	53.1801	0.4845
T0009	C023	25.2365	0.7009
T0011,T0012	C012	38.2378	0.3202
T0002	C017	37.4038	0.5152
T0004,T0007	C024	29.1919	0.5083
T0004	C001	30.0997	0.5381
T0007,T0010	C022	39.7867	0.5954
T0004	C016	14.4249	0.5575
T0012,T0013	C008	44.4680	0.7170
T0001,T0006	C020	36.6891	0.6368
T0005	C010	42.5715	0.4725
T0013,T0014	C029	41.7988	0.3617
T0004	C009	34.4127	0.2850
T0005,T0009	C028	52.4082	0.8296
T0002,T0006	C020	44.1143	0.7626
T0002,T0004	C006	27.2579	0.6230
T0002,T0004	C026	50.1261	0.6352
T0001	C018	45.2906	0.6387
T0009	C020	36.1580	0.6018
T0007	C000	30.6713	0.0401
T0006,T0008	C006	34.8693	0.3413
T0000,T0002	C003	35.0889	0.7214
T0000,T0005	C020	20.3484	1.0000
T0002,T0004	C008	31.9107	0.5304
T0006,T0008	C009	40.9168	0.3403
T0012,T0013	C019	32.1493	0.6032
T0008	C004	40.2616	0.4762
T0013	C003	31.8861	0.4888
T0014	C013	24.1320	0.5231
T0005	C023	38.2083	0.6164
T0001	C023	50.5913	0.4406
T0013	C019	29.9478	0.7267
T0006	C022	29.2455	0.6893
T0002	C005	34.4010	0.7084
T0010	C023	29.0659	0.4880
T0006	C002	29.2745	0.6825
T0000,T0002	C000	57.3283	0.3945
T0005,T0009	C010	36.6183	0.1944
T0012,T0014	C006	25.2037	0.3875
T0011	C015	50.6010	0.3146
T0001	C014	19.3876	0.5406
T0009	C028	30.4169	0.4981
T0000,T0014	C025	42.5514	0.3732
T0006,T0008	C020	46.3625	0.7442
T0001,T0006	C007	36.0732	0.7734
T0007	C002	23.1590	0.5622
T0010	C010	30.4518	0.3476
T0004,T0012	C003	42.3861	0.4948
T0002,T0004	C007	40.9335	0.4310
T0004,T0012	C000	49.2505	0.2223
T0004,T0007	C016	41.3032	0.2363
T0010	C019	35.7054	0.7522
T0010	C002	36.8467	0.5523
T0013	C023	52.4241	0.1963
T0001	C006	36.5030	0.5760
T0011	C001	22.1345	0.5693
T0011,T0012	C009	36.9241	0.5928
T0013	C027	35.6254	0.5702
T0000	C015	33.5338	0.4082
T0008	C014	37.7425	0.7677
T0006,T0007	C005	51.4259	0.5958
T0002	C016	29.8409	0.5078
T0011	C002	28.0869	0.1718
T0008,T0010	C015	53.3058	0.7155
T0000,T0002	C005	29.3370	0.5422
T0004,T0007	C022	22.4596	0.3726
T0005	C001	30.3113	0.6758
T0012	C013	29.8480	0.6461
T0006	C027	27.1401	0.3516
T0009	C014	26.8408	0.4538
T0000,T0002	C013	33.7544	0.5906
T0012,T0014	C015	17.5428	0.5012
T0012,T0014	C027	30.7874	0.4688
T0008,T0010	C025	28.7962	0.1416
T0004	C007	32.6684	0.6031
T0006	C016	31.7007	0.8547
T0003	C010	8.0000	0.3392
T0012	C011	14.9441	0.7713
T0013,T0014	C028	36.5611	0.7071
T0003	C018	24.2941	0.6192
T0012,T0013	C025	34.7336	0.3612
T0006,T0008	C002	33.2325	0.5047
T0000,T0014	C014	32.1892	0.5646
T0007	C026	46.6120	0.2651
T0014	C003	27.8125	0.6925
T0013	C028	29.9802	0.4138
T0006,T0008	C007	48.2005	0.8029
T0004,T0008	C016	38.7665	0.9696
T0000	C025	18.9533	0.4391
T0010	C003	39.0536	0.9385
T0014	C025	17.5517	0.8521
T0004,T0014	C011	27.4388	0.6377
T0000	C002	15.5316	0.6930
T0001,T0006	C019	45.5773	0.3632
T0012	C010	37.3162	0.4535
T0002	C022	20.4884	0.8775
T0013,T0014	C018	28.4851	0.2945
T0002	C024	23.1939	0.5932
T0002,T0004	C012	44.3153	0.2392
T0004,T0008	C019	60.1037	0.4405
T0004,T0007	C029	36.6730	0.7278
T0010	C016	23.3757	0.4217
T0008,T0010	C001	38.4210	0.3959
T0014	C026	38.3385	0.7309
T0009	C029	30.2734	0.4041
T0005	C003	29.8481	0.0830
T0012	C018	49.2505	0.8349
T0005	C013	33.8336	0.5999
T0007,T0010	C017	59.8062	0.5506
T0004,T0014	C009	29.6333	0.8243
T0005	C002	30.4580	0.4905
T0000,T0005	C011	37.5340	0.2869
T0012,T0013	C005	16.6774	0.8942
T0009	C015	21.4527	0.8057
T0008,T0010	C026	45.3559	0.5208
T0005,T0009	C016	41.7406	0.8102
T0013,T0014	C014	46.8534	0.4072
T0004	C015	20.4746	0.7447
T0005,T0009	C024	37.2919	0.2836
T0002,T0006	C008	38.3255	0.9647
T0006	C006	39.4128	0.2299
T0000,T0014	C003	41.8265	0.6575
T0004,T0012	C023	55.1661	0.7433
T0004,T0008	C011	34.2472	0.6230
T0007	C010	32.7105	0.4025
T0006	C023	40.8766	0.4945
T0004,T0008	C012	20.6496	0.4806
T0012	C027	16.3339	0.6066
T0008	C020	27.9455	0.8557
T0004,T0014	C003	46.4542	0.5311
T0003	C007	24.9613	0.5621
T0010	C024	31.9818	0.5656
T0012,T0014	C023	31.1403	0.9142
T0013	C002	54.5268	0.6595
T0004,T0014	C004	24.0320	0.9391
T0012,T0013	C000	50.1364	0.7455
T0004,T0014	C029	23.4774	0.5792
T0004,T0014	C006	42.6437	0.4475
T0001,T0006	C005	51.5178	0.5670
T0011,T0012	C004	38.5886	0.4365
T0005,T0008	C029	48.8109	0.7115
T0007	C006	8.5463	0.2959
T0006	C007	38.0199	0.5017
T0004,T0008	C013	22.8788	0.4780
T0006,T0007	C003	41.6646	0.7414
T0000,T0005	C017	19.6617	0.4525
T0008	C002	25.2088	0.3753
T0002,T0006	C013	37.2103	0.2184
T0004,T0014	C002	19.7241	0.2904
T0012,T0014	C013	31.6134	0.5417
T0002,T0004	C009	34.3120	0.6890
T0005	C022	40.6141	0.7107
T0002	C004	15.7877	0.6725
T0004,T0012	C017	35.0872	0.5254
T0009	C008	35.5088	0.8813
T0005	C017	33.9134	0.2637
T0002	C013	26.3172	0.7273
T0009	C010	21.2590	0.3892
T0013	C008	40.9255	0.6026
T0008,T0010	C004	42.7587	0.5529
T0009	C009	51.6497	0.3330
T0006	C012	22.5321	0.4609
T0000,T0005	C027	39.8912	0.2970
T0009	C004	36.7746	0.5482
T0006,T0007	C019	42.5015	0.6124
T0013,T0014	C012	30.5833	0.9013
T0004	C025	28.5737	0.7932
T0002,T0009	C025	38.6172	0.3132
T0004,T0008	C020	45.7411	0.2275
T0010	C007	55.5888	0.6365
T0008,T0010	C020	25.1129	0.6988
T0000,T0005	C002	45.7487	0.3663
T0004,T0008	C026	41.7872	0.2255
T0012	C019	27.9736	0.4630
T0002,T0009	C004	24.9449	0.8405
T0012,T0014	C020	42.0011	0.4392
T0002,T0004	C028	39.2542	0.5098
T0008,T0010	C024	51.9944	0.6986
T0011	C010	23.0554	0.6651
T0002,T0009	C003	51.6985	0.7310
T0013	C007	23.5179	0.5730
T0003	C019	29.6792	0.0357
T0004	C010	31.9910	0.3585
T0006	C005	38.0350	0.3391
T0011	C006	32.2438	0.8949
T0007	C004	49.5329	0.8224
T0011	C024	37.7162	0.8296
T0000	C007	14.1403	0.7893
T0005,T0009	C006	36.3701	0.4553
T0011	C008	33.2426	0.5652
T0007	C009	30.3850	0.3828
T0014	C006	25.7679	0.7564
T0007,T0010	C029	32.3168	0.6887
T0013,T0014	C006	43.0811	0.8223
T0012,T0014	C026	45.9501	0.5149
T0011	C007	38.3296	0.5864
T0002,T0006	C010	39.9022	0.6811
T0007,T0010	C002	37.1462	0.4638
T0011	C017	11.0578	0.2487
T0000	C012	17.8625	0.3597
T0000,T0005	C024	27.9982	0.6266
T0000,T0002	C008	26.8058	0.5841
T0005,T0008	C011	47.1604	0.3730
T0008	C026	33.7410	0.3105
T0013,T0014	C025	33.5892	0.5688
T0012	C025	15.2005	0.5769
T0002	C009	43.9394	0.6616
T0002,T0009	C007	56.6146	0.5176
T0003	C027	22.6098	0.5470
T0001,T0006	C003	43.4446	0.6338
T0005,T0008	C013	42.3963	0.7433
T0000,T0014	C015	37.1369	0.6044
T0004,T0008	C003	52.0789	0.7097
T0000,T0005	C009	32.7600	0.5633
T0004	C000	35.4981	0.6104
T0008	C008	25.8603	0.3048
T0000	C028	16.5966	0.7786
T0006	C011	29.7416	0.1042
T0004,T0012	C009	23.2509	0.6491
T0014	C005	23.2366	0.6263
T0005,T0008	C021	29.8824	0.4745
T0013	C021	26.2915	0.3745
T0003	C022	33.9134	0.6178
T0001	C027	34.8711	0.6855
T0000,T0014	C012	25.7417	0.4982
T0012,T0013	C017	16.1660	0.4461
T0002	C015	17.8022	0.2132
T0000,T0005	C019	36.2140	0.4197
T0005,T0008	C025	16.9709	0.4442
T0011,T0012	C020	34.2879	0.4780
T0007	C024	29.4697	0.5290
T0012,T0014	C010	42.1517	0.5330
T0001,T0006	C023	40.2890	0.3218
T0007,T0010	C027	39.8384	0.7454
T0012	C004	12.3202	0.6641
T0013	C001	33.0814	0.7744
T0006	C001	16.8258	0.7408
T0004,T0008	C006	59.6955	0.0100
T0011	C025	17.8533	0.1958
T0001,T0006	C008	40.9242	0.3389
T0000	C000	36.3463	0.6924
T0003	C026	27.5538	0.5276
T0004,T0007	C012	41.6385	0.7278
T0002,T0006	C019	27.7205	0.3730
T0005,T0009	C000	30.2011	0.8421
T0011	C018	37.4834	0.8421
T0013,T0014	C017	43.5729	0.6330
T0008	C018	29.5671	0.6157
T0004	C004	27.9288	0.3588
T0004,T0014	C026	41.5856	0.2958
T0007	C005	17.8930	0.7945
T0002,T0004	C014	33.9671	1.0000
T0001	C028	12.6891	0.2244
T0008	C028	34.1163	0.4977
T0000	C020	11.3839	0.2978
T0000,T0002	C016	49.7468	0.5047
T0003	C009	33.9140	0.3235
T0004,T0007	C021	28.1928	0.5145
T0013,T0014	C010	34.5781	0.7878
T0001	C007	15.7439	0.5138
T0001,T0006	C010	27.3975	0.5806
T0009	C024	58.0965	0.8588
T0003	C005	11.2860	0.6036
T0011	C019	8.5876	0.4009
T0000,T0002	C025	46.8447	0.5269
T0002,T0004	C016	30.4747	0.5291
T0006,T0007	C020	30.7881	0.3823
T0006,T0008	C015	32.9556	0.5602
T0008,T0010	C012	47.4006	0.5808
T0004,T0012	C019	36.1875	0.8393
T0012,T0013	C016	48.0509	0.5578
T0008	C003	24.6200	0.3157
T0014	C014	30.4957	0.5233
T0006,T0008	C000	43.0103	0.6634
T0002	C010	17.0993	0.6227
T0008,T0010	C009	24.9081	0.5350
T0014	C022	21.7212	0.6249
T0002,T0009	C011	46.5284	0.8056
T0004,T0014	C028	38.1958	0.5883
T0000	C018	30.6500	0.6640
T0004	C022	16.4880	0.6974
T0006,T0007	C012	11.5980	0.8418
T0009	C000	36.2366	0.6553
