task_id_list	courier_id	total_score	willingness
T0003	C020	24.4510	0.1010
T0012	C044	14.6413	0.1922
T0013	C056	26.2621	0.1413
T0005,T0015	C018	15.7123	0.1596
T0006,T0027	C014	18.3058	0.2053
T0007	C001	30.6423	0.0528
T0016	C000	13.5815	0.0629
T0006	C046	18.6732	0.0568
T0016,T0019	C018	16.8843	0.1512
T0006,T0023	C048	30.6570	0.0735
T0025	C006	10.8039	0.0404
T0028	C049	8.9888	0.0985
T0020	C038	16.8185	0.0659
T0001,T0006	C008	35.4233	0.1005
T0021	C015	23.0169	0.1072
T0005,T0020	C009	44.2622	0.1477
T0021	C019	12.4241	0.0100
T0024	C030	8.0000	0.1367
T0012,T0016	C055	24.8826	0.1162
T0005,T0009	C015	33.8721	0.1063
T0003,T0024	C015	24.3544	0.0964
T0001,T0008	C044	26.4132	0.1086
T0006,T0011	C015	21.9737	0.1687
T0022	C049	28.2441	0.0100
T0017,T0026	C009	32.2654	0.1539
T0018,T0019	C019	35.6075	0.0952
T0001,T0018	C022	28.9449	0.0415
T0000	C009	32.2010	0.1569
T0000	C054	12.1085	0.0973
T0007,T0012	C033	35.7869	0.1026
T0022	C053	9.5160	0.0911
T0010,T0027	C051	25.6931	0.1298
T0002,T0019	C047	33.9784	0.1488
T0003,T0016	C022	33.1579	0.0962
T0006,T0028	C031	29.7923	0.1163
T0008,T0009	C012	42.4356	0.1125
T0009	C008	13.3860	0.0627
T0001	C044	9.2371	0.2069
T0015	C028	34.8119	0.1804
T0009,T0010	C034	36.6963	0.1699
T0003	C056	19.1745	0.0722
T0028	C012	27.5603	0.0868
T0013	C034	10.0529	0.1066
T0012,T0020	C050	24.7918	0.0605
T0004	C037	20.7023	0.0678
T0010,T0017	C031	33.9166	0.0697
T0005,T0013	C058	20.4714	0.1220
T0012,T0017	C010	20.9773	0.0422
T0024	C021	34.0825	0.1071
T0012,T0017	C034	20.4832	0.1349
T0009,T0022	C047	45.3741	0.1862
T0011,T0016	C050	19.8978	0.0640
T0018	C014	19.1482	0.0917
T0005,T0009	C018	36.4137	0.0968
T0029	C020	16.7283	0.0885
T0002	C044	13.5841	0.0364
T0003,T0016	C016	24.6549	0.2279
T0013,T0029	C017	22.5170	0.0905
T0003,T0022	C041	19.3780	0.1711
T0008,T0021	C026	35.2021	0.1125
T0009,T0022	C034	41.6042	0.0761
T0021	C012	23.7120	0.1041
T0026,T0028	C004	22.6053	0.1339
T0004,T0014	C059	24.3801	0.1911
T0029	C010	21.2507	0.0857
T0003,T0005	C020	23.3812	0.1491
T0003,T0024	C048	23.7644	0.1216
T0003,T0005	C007	24.8214	0.0516
T0007	C051	26.3093	0.1883
T0000	C014	17.7337	0.0685
T0014	C008	25.3861	0.1364
T0017	C055	31.8406	0.2304
T0001,T0018	C001	35.7851	0.1425
T0002	C015	18.0467	0.1271
T0008	C044	15.1270	0.2351
T0001,T0027	C034	27.6366	0.1393
T0020	C016	23.4428	0.0499
T0003	C024	30.9476	0.1565
T0012,T0020	C031	21.2330	0.0954
T0010	C017	20.7676	0.1126
T0005,T0009	C031	37.5482	0.0574
T0002,T0005	C053	17.6428	0.0772
T0020	C015	27.0767	0.0100
T0004	C057	18.4246	0.2323
T0013	C028	27.4446	0.0710
T0004,T0020	C015	22.5611	0.1478
T0020,T0022	C049	35.7683	0.1486
T0025	C016	19.9638	0.0184
T0027	C019	26.3616	0.1040
T0001,T0018	C054	39.0792	0.1206
T0020	C026	30.1343	0.0332
T0007,T0012	C034	14.6269	0.0924
T0024	C006	29.4616	0.0894
T0029	C016	22.2861	0.1796
T0004,T0020	C056	24.6990	0.0707
T0016	C013	22.8012	0.1187
T0028	C007	22.7986	0.0344
T0004	C058	14.5419	0.1658
T0002,T0005	C041	31.6430	0.0961
T0009,T0022	C015	27.0953	0.0971
T0003,T0005	C009	25.6308	0.1600
T0009,T0010	C028	26.5595	0.1492
T0003,T0022	C044	14.9678	0.0100
T0005,T0013	C056	26.4728	0.0989
T0012,T0016	C053	30.3993	0.2347
T0009	C003	23.8998	0.1432
T0017	C031	21.3008	0.0792
T0024	C054	10.6261	0.0909
T0029	C018	33.1823	0.1130
T0015	C011	16.1507	0.1117
T0025	C039	17.4372	0.1193
T0001	C023	12.3419	0.1618
T0026	C040	30.7748	0.0100
T0025,T0028	C048	14.7505	0.0522
T0007,T0012	C029	23.7807	0.1090
T0019	C012	30.0190	0.1054
T0013	C052	16.3400	0.1552
T0001,T0008	C025	39.4208	0.1158
T0002	C042	11.7332	0.0893
T0000,T0011	C027	23.0655	0.0907
T0004	C009	19.9428	0.1735
T0006,T0011	C005	24.3208	0.0869
T0008,T0009	C050	20.7706	0.1187
T0018	C034	28.8700	0.1036
T0012,T0020	C044	28.2705	0.1730
T0020	C025	14.7521	0.1036
T0019	C034	23.6367	0.1502
T0026,T0028	C050	28.6642	0.0835
T0006	C023	8.0000	0.1918
T0012	C027	13.0878	0.0941
T0002	C009	11.8339	0.0903
T0005	C053	8.0000	0.1349
T0020	C044	11.7975	0.0710
T0008,T0010	C043	13.4324	0.0858
T0012	C049	21.5298	0.1774
T0004	C030	28.5539	0.1148
T0017	C015	8.0000	0.1391
T0005	C006	29.0902	0.0171
T0000	C041	18.8275	0.1223
T0027	C047	12.0978	0.0353
T0019,T0022	C025	22.4673	0.1483
T0005,T0029	C051	21.8563	0.0996
T0027	C036	8.0000	0.0223
T0003,T0016	C001	34.0950	0.1348
T0012,T0020	C042	10.0000	0.1122
T0011,T0016	C054	25.9683	0.1552
T0028	C019	31.6403	0.0849
T0000,T0020	C005	19.4025	0.0747
T0008,T0009	C024	16.1007	0.1133
T0006,T0024	C030	29.0148	0.0329
T0029	C026	14.0799	0.1182
T0009	C033	16.5964	0.0924
T0018	C028	20.7791	0.0818
T0004,T0014	C021	21.7153	0.0920
T0020	C048	23.5790	0.0759
T0011,T0016	C006	24.3061	0.0163
T0025,T0028	C040	24.6584	0.0665
T0008	C001	11.8755	0.0861
T0018,T0019	C009	24.3177	0.2185
T0003,T0006	C025	22.1988	0.1251
T0012	C000	27.0622	0.0341
T0018	C019	11.3332	0.2344
T0018	C016	25.8400	0.0739
T0001,T0006	C024	26.1982	0.0464
T0014,T0024	C030	33.3326	0.0986
T0026,T0028	C055	31.4413	0.1221
T0026,T0028	C013	35.1884	0.0365
T0015	C029	13.1708	0.0166
T0003,T0016	C034	22.3099	0.0519
T0005,T0013	C009	27.2443	0.1215
T0027	C045	25.2762	0.1441
T0019	C051	21.0320	0.0632
T0008,T0021	C050	27.2328	0.0478
T0006,T0027	C028	27.1134	0.1044
T0004,T0014	C016	32.1634	0.1528
T0003	C039	8.0619	0.1335
T0005	C019	16.5651	0.1655
T0006,T0028	C056	29.9771	0.1411
T0017	C001	17.5594	0.1090
T0002,T0019	C022	31.7431	0.0100
T0024	C057	27.3579	0.0100
T0008	C019	36.2172	0.0844
T0006,T0024	C014	30.4634	0.0871
T0015,T0029	C009	14.3421	0.1820
T0010,T0017	C027	28.8401	0.1550
T0020,T0022	C055	27.4936	0.0745
T0023	C027	26.0473	0.1022
T0010,T0027	C048	14.2201	0.0274
T0023	C050	17.5864	0.0769
T0012	C043	29.6428	0.0558
T0009,T0022	C014	20.4619	0.0920
T0014	C003	32.6092	0.1753
T0019,T0022	C026	33.3573	0.2083
T0016,T0019	C047	31.5943	0.0100
T0015	C004	8.0000	0.2710
T0009	C025	11.1971	0.0787
T0001,T0018	C009	33.7021	0.1732
T0006,T0024	C019	24.5597	0.0649
T0004,T0014	C006	31.3967	0.0582
T0002	C039	21.5028	0.0453
T0021,T0026	C036	18.7120	0.0100
T0006,T0027	C005	28.2716	0.0360
T0001	C029	18.7513	0.2052
T0005	C030	25.1077	0.1074
T0014	C007	28.4011	0.0912
T0019,T0022	C052	16.7008	0.0100
T0022	C010	9.2264	0.0757
T0016	C051	12.3788	0.1437
T0024	C046	24.2672	0.1434
T0009,T0022	C041	27.8096	0.1098
T0006,T0027	C034	20.7775	0.0100
T0006,T0024	C009	28.9328	0.0100
T0006,T0028	C036	27.1288	0.0497
T0008,T0009	C048	27.4829	0.1936
T0000	C018	18.3640	0.0911
T0016,T0019	C000	33.2022	0.1454
T0016	C023	17.2636	0.1033
T0025	C027	12.5064	0.1325
T0015,T0029	C051	23.4126	0.1226
T0003	C013	30.0572	0.0767
T0016	C041	8.0000	0.1600
T0003,T0006	C054	24.7016	0.0873
T0010	C042	8.0000	0.1045
T0001,T0006	C004	17.8706	0.1727
T0012,T0017	C058	21.2022	0.1368
T0001,T0006	C018	28.6977	0.0495
T0009	C059	19.1008	0.1358
T0012,T0016	C056	41.8516	0.1116
T0010	C018	17.1104	0.1030
T0004	C048	13.8017	0.0237
T0004,T0020	C030	10.0000	0.1289
T0005,T0013	C012	24.2099	0.0413
T0003,T0022	C004	24.0784	0.1459
T0021	C049	8.0122	0.1371
T0007	C021	10.1355	0.1675
T0001	C019	39.6574	0.1319
T0029	C042	37.3189	0.0166
T0025	C054	18.2679	0.1870
T0021,T0022	C020	24.2653	0.1628
T0008,T0010	C011	41.4590	0.0791
T0006	C029	22.3963	0.1672
T0006,T0028	C041	20.6299	0.1896
T0012	C007	9.8042	0.0100
T0002	C053	9.5019	0.1737
T0001,T0008	C031	22.1992	0.1492
T0010	C020	23.2083	0.1340
T0008,T0010	C019	28.0107	0.0903
T0019,T0022	C015	34.2520	0.0100
T0019,T0022	C004	21.2527	0.1044
T0008,T0009	C001	24.3195	0.1017
T0003,T0005	C012	40.4635	0.1579
T0002,T0019	C054	21.7215	0.0100
T0016	C026	11.7028	0.0100
T0027	C033	25.2240	0.1251
T0021,T0022	C041	25.0766	0.1593
T0003,T0024	C008	28.8126	0.0450
T0016	C021	32.0596	0.1635
T0028	C025	23.8459	0.0283
T0018,T0019	C001	30.4439	0.1450
T0003,T0024	C021	27.1733	0.0862
T0008	C009	27.7529	0.1835
T0008,T0021	C054	34.1415	0.1956
T0023	C025	8.9581	0.1698
T0008,T0010	C013	24.7166	0.1963
T0006,T0024	C055	27.2025	0.2126
T0005	C003	23.4729	0.2067
T0011	C000	12.1141	0.1492
T0004,T0014	C035	21.4713	0.0797
T0015	C003	27.5359	0.1623
T0000	C012	33.2474	0.0100
T0000,T0011	C040	37.7805	0.0572
T0006,T0028	C022	15.1163	0.0899
T0004,T0020	C007	34.9103	0.0224
T0012,T0017	C017	26.7067	0.0834
T0020,T0022	C053	27.6509	0.0548
T0026,T0028	C020	14.0556	0.0640
T0003,T0022	C027	31.8915	0.1218
T0008,T0009	C017	21.3604	0.1769
T0016	C038	15.5836	0.0869
T0029	C034	20.8204	0.0892
T0004,T0020	C004	22.0998	0.1874
T0015	C020	31.4580	0.1267
T0026	C052	19.9213	0.0647
T0005,T0015	C021	36.2835	0.0452
T0017,T0026	C011	19.7478	0.0927
T0009	C044	24.9644	0.1831
T0029	C052	21.8171	0.1844
T0016,T0019	C058	35.6151	0.0467
T0012,T0020	C003	10.0000	0.1221
T0017	C054	27.4561	0.2021
T0024	C014	20.1147	0.0762
T0003,T0005	C056	14.5078	0.1091
T0001,T0027	C046	19.7812	0.0676
T0005	C029	8.0000	0.2085
T0009	C011	30.2657	0.1150
T0007	C029	34.4658	0.2365
T0001,T0008	C011	39.4353	0.0100
T0025,T0028	C025	32.6385	0.1457
T0021,T0022	C057	24.1210	0.1724
T0010	C055	8.0000	0.0773
T0018	C020	17.7826	0.0824
T0003,T0022	C003	20.4756	0.0869
T0003,T0022	C009	23.8335	0.0510
T0009,T0010	C036	22.9044	0.1009
T0001,T0027	C044	10.0000	0.1352
T0003,T0006	C030	19.5069	0.0790
T0005,T0015	C045	42.3976	0.1001
T0000,T0011	C055	17.9920	0.0415
T0019,T0022	C016	20.9770	0.2249
T0005,T0013	C054	18.1470	0.0911
T0004	C040	14.0711	0.1483
T0008,T0009	C058	21.4736	0.1124
T0013,T0029	C050	29.3317	0.1722
T0006,T0028	C018	26.4052	0.1120
T0000,T0020	C032	35.5167	0.0685
T0026,T0028	C054	20.9144	0.1429
T0019	C043	10.0739	0.0959
T0012,T0017	C025	25.6408	0.0944
T0006,T0027	C011	27.5782	0.1856
T0004	C001	21.2122	0.0713
T0020	C022	15.0506	0.2633
T0005,T0009	C039	24.7036	0.0507
T0001,T0006	C035	30.9869	0.1246
T0016	C040	10.2892	0.1831
T0016	C008	9.4013	0.1774
T0012	C019	26.3179	0.2007
T0003,T0005	C019	24.8508	0.0817
T0012,T0016	C043	22.3236	0.1911
T0011	C039	15.9425	0.1280
T0001,T0006	C055	20.3251	0.1625
T0009	C056	33.8825	0.0213
T0003,T0024	C029	12.1348	0.0658
T0002,T0019	C007	25.3569	0.1680
T0011,T0016	C014	19.5135	0.0989
T0009	C042	11.8358	0.0915
T0014	C044	31.2787	0.1744
T0003,T0022	C024	30.4824	0.1141
T0005	C049	26.9638	0.2090
T0006	C002	22.6231	0.1503
T0007	C053	22.2461	0.0945
T0019,T0022	C047	24.7891	0.0999
T0007	C032	15.3793	0.1735
T0003,T0024	C003	31.3511	0.1008
T0016	C005	8.2415	0.1479
T0008	C020	19.5582	0.0762
T0002,T0005	C010	26.9819	0.1151
T0000	C053	8.0000	0.0344
T0002	C026	16.3622	0.1842
T0022	C015	25.6357	0.1193
T0014	C024	28.7815	0.1711
T0001,T0027	C059	34.4331	0.0100
T0018,T0019	C020	28.9302	0.1047
T0008	C040	32.8016	0.1250
T0006,T0011	C001	23.2355	0.0874
T0005,T0015	C008	23.8837	0.1265
T0001,T0018	C038	30.2128	0.1002
T0013	C042	18.3714	0.0483
T0003,T0024	C014	16.6211	0.0674
T0004	C051	11.3539	0.0376
T0006,T0028	C005	13.2591	0.1003
T0005,T0013	C031	23.5323	0.0656
T0028	C033	19.3410	0.1991
T0003,T0006	C051	24.7432	0.0744
T0008,T0010	C035	21.3908	0.1146
T0012	C047	8.0000	0.1313
T0028	C009	10.2139	0.1571
T0002,T0008	C035	30.7427	0.1278
T0003,T0024	C052	21.0287	0.0100
T0002,T0019	C040	33.5972	0.1304
T0003	C027	8.0000	0.0560
T0017	C016	25.1900	0.0734
T0022	C018	32.8637	0.1787
T0005,T0029	C048	31.9756	0.0100
T0016	C014	23.9712	0.2311
T0001,T0027	C036	26.1044	0.1159
T0001,T0006	C001	23.3227	0.0611
T0002	C004	13.0296	0.0993
T0003,T0016	C049	23.1779	0.0100
T0008,T0010	C046	29.1783	0.1518
T0004	C036	11.8791	0.0222
T0009	C009	30.0563	0.0963
T0001,T0008	C005	25.5969	0.2055
T0020,T0022	C007	30.7378	0.0836
T0026	C013	21.8984	0.1282
T0019	C008	13.3398	0.1278
T0021,T0022	C052	27.2230	0.1619
T0011,T0016	C048	45.1154	0.1158
T0010	C008	32.3168	0.1706
T0008	C022	12.6116	0.1818
T0002,T0019	C002	26.5223	0.0664
T0023	C047	36.2255	0.1159
T0021,T0022	C031	47.0675	0.0982
T0000,T0011	C024	18.2091	0.1367
T0015,T0029	C017	25.1079	0.1303
T0023	C011	10.0574	0.0650
T0029	C046	13.6954	0.1380
T0012	C005	13.3704	0.0719
T0023	C006	27.8042	0.1010
T0004	C024	19.2768	0.0459
T0026	C025	34.8424	0.0272
T0016	C052	9.9677	0.0100
T0008,T0021	C046	28.8603	0.0100
T0002,T0008	C039	23.7760	0.0717
T0008	C007	36.5805	0.0100
T0004	C023	15.8664	0.1020
T0015	C035	11.6406	0.0914
T0018	C054	29.8438	0.0383
T0005,T0029	C032	26.6341	0.0502
T0000	C008	15.9708	0.0100
T0005	C047	13.6925	0.1064
T0002	C018	22.6865	0.1002
T0016	C047	8.0000	0.0100
T0025,T0029	C026	28.2806	0.1121
T0018,T0019	C003	31.4891	0.1523
T0003,T0022	C053	30.3995	0.0182
T0006	C034	27.0246	0.1631
T0006	C022	29.0470	0.1170
T0002,T0005	C056	35.7498	0.2363
T0001,T0008	C026	26.8735	0.0774
T0016	C033	14.7251	0.1347
T0021,T0026	C009	29.0373	0.1043
T0027	C041	13.9409	0.1562
T0006,T0027	C055	29.8818	0.0100
T0005	C045	29.4145	0.0457
T0026	C009	24.1088	0.0440
T0002	C000	16.6862	0.1384
T0006,T0028	C013	49.3644	0.0864
T0018,T0019	C055	21.3736	0.1166
T0007	C050	16.3539	0.1440
T0001,T0006	C049	22.3697	0.0100
T0009,T0022	C023	25.7141	0.1726
T0026,T0028	C032	20.7483	0.1179
T0017	C024	19.9747	0.1309
T0018,T0019	C059	39.9428	0.0746
T0010,T0017	C032	24.6673	0.1737
T0002,T0005	C028	21.5716	0.1421
T0001,T0017	C031	29.9499	0.0659
T0001,T0008	C038	25.6250	0.1752
T0023	C040	16.2938	0.0100
T0026,T0028	C006	10.0000	0.0470
T0005,T0013	C051	39.3333	0.0894
T0005,T0009	C055	27.3115	0.1178
T0019	C025	12.6153	0.1376
T0029	C037	19.8120	0.1241
T0013,T0029	C008	31.7780	0.0598
T0007	C027	8.0000	0.1929
T0006,T0028	C055	25.7241	0.1762
T0002,T0008	C007	22.7649	0.0951
T0018	C046	14.0151	0.0452
T0001,T0027	C011	21.9317	0.1858
T0022	C035	21.2108	0.2105
T0006,T0023	C052	36.8877	0.0992
T0011	C057	19.9718	0.1004
T0028	C015	17.1576	0.0897
T0013	C046	24.3189	0.1650
T0006,T0011	C047	23.7171	0.1397
T0019	C027	35.6581	0.1652
T0005	C041	33.6476	0.0100
T0001,T0018	C044	29.6732	0.0373
T0003,T0005	C003	31.6625	0.2080
T0026	C003	24.0080	0.1425
T0019	C004	11.7939	0.1852
T0024	C051	24.1432	0.1860
T0004	C026	25.0790	0.1177
T0024	C053	17.4646	0.1211
T0000,T0020	C026	31.5293	0.0183
T0006	C008	34.2275	0.1486
T0013,T0029	C056	27.8138	0.0317
T0002	C002	18.8478	0.0955
T0006	C001	12.8265	0.1183
T0005,T0013	C022	27.8053	0.0678
T0002	C047	22.0717	0.0798
T0010,T0027	C041	10.6425	0.1566
T0020	C042	13.9885	0.0434
T0016	C007	8.7188	0.1100
T0002	C037	17.0622	0.1513
T0003,T0022	C030	43.2837	0.1226
T0002,T0008	C021	31.4508	0.0214
T0001,T0017	C021	34.5346	0.1231
T0001	C049	31.9429	0.0837
T0026,T0028	C008	34.6357	0.0352
T0000,T0011	C021	24.1425	0.1455
T0001,T0017	C027	34.2203	0.0921
T0008,T0009	C038	35.4021	0.0506
T0012	C035	14.1679	0.1335
T0001,T0018	C050	19.7637	0.0100
T0003,T0006	C019	23.9033	0.1597
T0001,T0008	C046	15.3143	0.1643
T0001,T0027	C047	32.4585	0.0540
T0001,T0018	C021	16.3928	0.1264
T0021,T0026	C031	38.8144	0.0100
T0024	C002	24.0813	0.1458
T0012,T0016	C009	20.0983	0.0868
T0004,T0014	C026	23.4728	0.0731
T0019	C041	29.7013	0.0553
T0014	C043	19.8053	0.1255
T0005	C043	12.9106	0.0725
T0010,T0017	C013	20.8196	0.1109
T0005,T0029	C009	17.4476	0.0706
T0000,T0011	C046	25.4838	0.1880
T0004,T0014	C009	16.7530	0.1294
T0002	C058	19.8549	0.0632
T0021,T0026	C001	31.7770	0.1279
T0001	C043	14.3448	0.1798
T0011	C008	24.9995	0.1746
T0005,T0009	C009	19.8326	0.0788
T0011	C005	20.1519	0.1005
T0005,T0015	C000	31.3726	0.1521
T0004,T0020	C031	32.8930	0.1769
T0009	C034	17.7237	0.1419
T0006,T0024	C059	22.6483	0.1162
T0025	C013	19.4061	0.2300
T0005	C023	29.4364	0.1601
T0025,T0029	C021	17.1191	0.1076
T0003,T0016	C056	36.5774	0.2296
T0025,T0028	C037	20.1915	0.0414
T0015,T0029	C046	24.2347	0.0233
T0021	C031	31.6462	0.1396
T0019,T0022	C044	23.0864	0.0501
T0001,T0027	C001	29.9256	0.0562
T0000	C015	19.3643	0.1143
T0020	C027	8.0000	0.0371
T0025,T0029	C014	25.6332	0.1954
T0002,T0005	C021	25.5580	0.0716
T0017	C018	23.4517	0.1468
T0028	C053	27.1100	0.0103
T0008,T0021	C005	23.0253	0.1011
T0006,T0023	C056	33.2079	0.0231
T0007,T0012	C059	25.3093	0.0932
T0001,T0008	C022	23.1606	0.0578
T0016,T0019	C019	38.8810	0.0287
T0011	C024	15.0959	0.1712
T0011	C045	9.5483	0.0746
T0014,T0024	C012	21.9070	0.0726
T0010,T0017	C020	37.8259	0.0784
T0020	C032	12.5355	0.1572
T0007	C005	10.5131	0.0782
T0025,T0028	C024	28.4374	0.1375
T0013,T0029	C031	18.2377	0.1491
T0006	C003	19.3526	0.2165
T0024	C001	15.8273	0.1235
T0001,T0027	C024	26.0635	0.0235
T0001,T0018	C003	48.5448	0.0455
T0011	C041	14.0676	0.1467
T0012	C001	26.7655	0.0387
T0002,T0008	C019	19.5655	0.1506
T0012,T0016	C001	30.5898	0.0692
T0016,T0019	C001	20.6025	0.0100
T0025	C037	16.8206	0.1081
T0014,T0024	C005	33.2457	0.1259
T0006	C042	27.0509	0.0225
T0001,T0017	C056	19.5046	0.1028
T0005	C038	24.7558	0.0455
T0009	C029	28.4844	0.1053
T0021,T0022	C022	33.5813	0.0648
T0011	C056	27.8835	0.1199
T0001,T0027	C002	21.2380	0.0748
T0003,T0016	C047	24.2032	0.1388
T0017,T0026	C059	16.7153	0.0798
T0002,T0008	C033	35.5080	0.1700
T0012	C028	19.8250	0.0472
T0008	C046	19.8673	0.0506
T0022	C008	8.0000	0.0100
T0001,T0027	C051	20.9566	0.1072
T0000,T0011	C031	22.9762	0.1723
T0026	C059	18.9322	0.2473
T0010,T0027	C033	26.8400	0.0100
T0008,T0021	C056	18.4499	0.1573
T0005,T0015	C029	46.8652	0.1276
T0005,T0015	C002	16.5145	0.0779
T0001,T0017	C008	34.2130	0.0825
T0013	C053	18.5310	0.1030
T0001	C038	16.3954	0.0609
T0012,T0016	C034	15.6621	0.1596
T0013,T0029	C002	44.2985	0.1467
T0008,T0010	C037	28.9371	0.2242
T0016,T0019	C021	22.4822	0.1321
