task_id_list	courier_id	total_score	willingness
T0008	C005	32.0369	0.0316
T0017	C028	15.2845	0.0562
T0026	C013	40.6579	0.0100
T0013	C039	27.0581	0.0916
T0015	C052	15.7104	0.0780
T0011	C048	24.9080	0.1499
T0012	C043	10.3483	0.0794
T0014,T0016	C024	14.4094	0.0589
T0003,T0007	C040	30.8387	0.0915
T0001,T0017	C025	22.0228	0.0871
T0020	C054	20.7583	0.1494
T0005,T0008	C023	23.6208	0.1264
T0020	C034	25.5983	0.0510
T0011	C031	13.9203	0.1500
T0004	C044	32.1861	0.1109
T0024	C019	13.6096	0.0718
T0009	C007	26.9613	0.0980
T0015,T0022	C051	41.9053	0.0100
T0001,T0017	C024	26.4546	0.1055
T0001	C030	27.7255	0.0578
T0001,T0026	C035	40.2083	0.0651
T0012,T0016	C024	26.7377	0.1919
T0012,T0013	C033	36.0104	0.1386
T0024	C039	19.1261	0.0359
T0004,T0020	C016	27.9580	0.1888
T0004,T0020	C008	27.2664	0.1169
T0011	C036	19.6902	0.1190
T0009	C009	13.3495	0.1252
T0002,T0012	C044	12.9158	0.1508
T0021	C019	10.2751	0.0749
T0015	C007	10.3004	0.0955
T0001,T0026	C011	37.7064	0.1069
T0005	C014	8.1101	0.0852
T0026	C055	15.4164	0.1444
T0009	C032	8.0322	0.1835
T0015,T0028	C016	27.9126	0.2140
T0007	C049	15.2650	0.1160
T0008,T0021	C054	30.4678	0.1494
T0028	C028	29.4273	0.0338
T0000,T0002	C010	21.4993	0.0854
T0007,T0011	C015	22.3240	0.0100
T0026,T0029	C051	10.0000	0.0480
T0029	C027	27.4174	0.1287
T0025,T0028	C039	30.9424	0.2061
T0000	C044	32.0097	0.1252
T0003,T0007	C000	34.4011	0.1228
T0012,T0017	C000	19.4934	0.0883
T0011	C000	26.9002	0.2122
T0028	C037	21.0591	0.0933
T0007	C001	29.8868	0.1067
T0022,T0024	C002	21.3055	0.1440
T0015,T0026	C037	29.3686	0.1316
T0012,T0013	C052	26.5943	0.0428
T0014	C029	22.6983	0.1602
T0009	C010	29.8150	0.1383
T0022,T0024	C044	28.4209	0.0524
T0005,T0007	C014	25.0388	0.1334
T0012,T0016	C056	23.9973	0.1441
T0026,T0029	C024	14.7144	0.0335
T0014,T0027	C026	15.3194	0.0100
T0002	C055	21.7848	0.2434
T0004,T0006	C040	37.8578	0.1241
T0017	C057	20.8750	0.0854
T0006,T0023	C057	21.2989	0.0842
T0022,T0028	C004	26.1332	0.1023
T0004,T0006	C007	32.8633	0.1221
T0012,T0027	C027	18.6036	0.0688
T0003,T0010	C026	24.9148	0.1876
T0004	C020	19.8797	0.1277
T0015	C037	15.2264	0.0690
T0016	C058	16.4382	0.1161
T0004,T0006	C012	35.4316	0.1296
T0006,T0026	C036	29.2720	0.1735
T0000	C050	12.1692	0.0688
T0013,T0019	C010	10.0000	0.1110
T0014	C014	22.5578	0.0637
T0012,T0016	C022	10.0000	0.1153
T0015,T0028	C044	27.6190	0.1621
T0006	C044	15.6725	0.0748
T0012	C026	8.0000	0.1262
T0004,T0020	C022	16.3005	0.1200
T0003,T0007	C027	24.8673	0.1784
T0018	C050	11.9405	0.1730
T0004,T0006	C052	21.6114	0.1020
T0014,T0017	C031	19.0098	0.1224
T0013,T0019	C034	27.5152	0.0317
T0013	C055	20.3647	0.1901
T0028	C055	26.4725	0.1024
T0001,T0017	C033	30.1078	0.0221
T0024	C006	33.0222	0.1438
T0001,T0019	C055	35.7095	0.0598
T0008,T0017	C058	33.1667	0.0586
T0008,T0013	C006	29.3779	0.2013
T0017	C008	25.0692	0.1828
T0022,T0028	C039	26.4451	0.1108
T0005,T0007	C043	30.7308	0.2483
T0002	C036	17.1206	0.0955
T0003,T0007	C012	26.5397	0.1799
T0029	C055	19.6956	0.0634
T0013,T0022	C024	30.5921	0.1147
T0022,T0028	C056	20.2582	0.1371
T0011,T0013	C041	17.5485	0.0642
T0001,T0019	C031	21.2643	0.2047
T0016	C009	20.2324	0.0397
T0021	C026	17.7900	0.0897
T0016	C030	10.9177	0.2160
T0014,T0016	C025	28.8132	0.0101
T0002,T0012	C006	40.6142	0.1052
T0016	C026	8.0000	0.0919
T0001,T0017	C034	33.9287	0.1369
T0028	C050	24.2940	0.1882
T0007	C059	12.3955	0.0826
T0027	C006	16.5800	0.1698
T0005	C034	18.7684	0.0224
T0004	C003	36.1964	0.0337
T0012,T0017	C001	37.6750	0.0438
T0005,T0007	C001	20.2928	0.1637
T0019	C050	28.7261	0.0317
T0001,T0017	C059	37.6226	0.2024
T0010,T0011	C038	14.5012	0.0346
T0013,T0022	C057	28.1445	0.0802
T0014	C006	16.4617	0.0829
T0003,T0014	C042	23.2550	0.1652
T0012,T0017	C044	10.0000	0.1245
T0022,T0027	C059	18.8933	0.2005
T0010	C025	19.1929	0.0100
T0022,T0027	C023	30.4721	0.0357
T0014,T0016	C008	27.6885	0.0203
T0022,T0024	C018	41.1254	0.1020
T0018,T0029	C031	18.7638	0.0100
T0005	C059	26.8919	0.1264
T0013,T0022	C041	16.4932	0.0100
T0025	C051	23.0214	0.1705
T0013,T0019	C007	37.9644	0.1088
T0011	C013	8.0000	0.0117
T0009	C016	20.9040	0.0995
T0026,T0029	C036	34.0440	0.1125
T0013	C051	20.1912	0.0695
T0008	C053	24.6074	0.0201
T0008	C036	34.4464	0.0792
T0006,T0026	C054	10.5782	0.0341
T0007	C025	23.7993	0.0597
T0003,T0007	C011	13.2932	0.1044
T0014	C041	19.7666	0.1556
T0009	C044	9.6759	0.0628
T0006,T0011	C022	40.6216	0.1275
T0008	C027	29.2057	0.1533
T0027	C046	24.0401	0.2472
T0011	C053	26.2611	0.0582
T0029	C007	19.5996	0.0874
T0000	C051	11.3415	0.1267
T0009,T0011	C040	19.0808	0.0395
T0007,T0011	C047	18.7582	0.2385
T0029	C015	10.5008	0.0704
T0027	C030	16.8257	0.1171
T0010,T0011	C027	31.7692	0.0470
T0001	C033	18.1899	0.1936
T0014,T0017	C007	14.5376	0.1293
T0013	C022	8.0730	0.0100
T0012,T0017	C032	24.1142	0.0969
T0010,T0011	C010	27.9319	0.1431
T0002	C044	23.0439	0.0827
T0016	C054	15.8434	0.1178
T0012,T0013	C008	26.5602	0.1584
T0010	C041	26.7869	0.1311
T0001,T0008	C044	32.3788	0.1884
T0015,T0028	C050	27.8666	0.1816
T0002,T0007	C037	26.7270	0.1123
T0013,T0022	C048	29.8959	0.0197
T0018	C005	12.1511	0.1904
T0029	C036	8.0000	0.0906
T0024	C002	23.2549	0.0622
T0015	C010	30.0039	0.1503
T0006,T0026	C033	21.5793	0.1081
T0012	C023	22.5227	0.1372
T0015	C006	12.3002	0.0316
T0013,T0022	C052	23.6699	0.0857
T0001,T0026	C017	33.6408	0.1638
T0029	C016	22.1634	0.1019
T0012,T0017	C051	29.1351	0.0145
T0021	C044	17.0423	0.1278
T0002,T0007	C025	16.5548	0.1634
T0002,T0018	C038	32.6403	0.0333
T0022,T0024	C012	30.5837	0.1068
T0003	C033	23.4730	0.0795
T0022,T0028	C040	36.0385	0.1245
T0024	C046	28.4752	0.1030
T0013,T0022	C037	41.3161	0.1358
T0011,T0013	C042	16.1354	0.0808
T0007,T0011	C039	37.3288	0.1138
T0018,T0028	C050	15.5905	0.1611
T0003,T0007	C029	10.0000	0.1610
T0014	C033	23.9717	0.1523
T0008,T0017	C020	40.2436	0.1507
T0002,T0012	C045	24.4510	0.1766
T0009	C041	21.0047	0.1394
T0007	C012	25.7051	0.1202
T0024	C011	25.1163	0.0570
T0013,T0019	C025	21.3405	0.1344
T0016	C004	9.1265	0.0730
T0022,T0027	C041	14.1031	0.1407
T0005,T0026	C026	14.1223	0.1099
T0006,T0026	C022	29.9247	0.0100
T0024	C042	10.9814	0.0900
T0012	C014	17.8279	0.1030
T0002	C058	18.9651	0.0933
T0002,T0012	C051	18.5229	0.1174
T0022,T0028	C012	20.2151	0.0960
T0024	C022	12.2381	0.1813
T0002,T0012	C043	24.6043	0.0665
T0014	C032	27.8203	0.0135
T0012,T0027	C004	21.7688	0.1384
T0012	C008	24.5757	0.0522
T0013,T0022	C025	26.7975	0.0550
T0001,T0017	C032	24.4211	0.0193
T0017,T0023	C032	33.8431	0.1010
T0021	C047	24.1015	0.0988
T0001,T0005	C018	21.1349	0.0668
T0009,T0011	C020	33.5935	0.1060
T0002,T0008	C028	14.8610	0.0789
T0020	C030	29.2279	0.0199
T0003,T0007	C006	18.3558	0.1512
T0012,T0016	C029	22.0571	0.0113
T0021	C013	21.6457	0.2221
T0003,T0010	C017	24.7145	0.0784
T0006	C041	22.5195	0.0563
T0027	C016	27.5947	0.1365
T0019	C021	20.0175	0.1154
T0013,T0019	C059	22.4308	0.0472
T0003	C002	8.0000	0.1051
T0029	C049	26.0710	0.1794
T0010	C058	39.9449	0.0473
T0022,T0028	C046	15.9402	0.1337
T0007,T0011	C002	35.2274	0.0515
T0008,T0013	C038	34.3355	0.1225
T0006,T0011	C032	21.2202	0.1690
T0016	C029	14.9599	0.0938
T0005,T0008	C026	10.0000	0.0242
T0029	C032	17.0679	0.0640
T0000	C032	8.0000	0.0976
T0002,T0008	C045	37.0220	0.1319
T0025	C058	29.0434	0.1243
T0025	C047	18.2925	0.2087
T0022,T0027	C018	33.8538	0.0448
T0006,T0011	C042	21.2831	0.1604
T0017,T0023	C026	35.5551	0.1426
T0006,T0011	C017	33.2142	0.2046
T0024	C012	25.8796	0.0100
T0003,T0007	C007	28.2469	0.0100
T0017,T0023	C056	35.4454	0.1044
T0018	C042	24.3692	0.0178
T0018	C012	12.1746	0.0505
T0001,T0019	C009	14.7854	0.0122
T0014	C007	27.2815	0.0432
T0003,T0014	C041	26.8196	0.1735
T0021	C038	18.9642	0.1005
T0002	C027	8.0000	0.0285
T0006	C050	13.5236	0.1529
T0012,T0027	C054	23.4827	0.0777
T0008,T0013	C058	27.1477	0.1512
T0020	C023	20.6904	0.0757
T0018	C047	30.1648	0.1270
T0006,T0026	C007	23.7184	0.1692
T0026	C011	20.3434	0.0159
T0020	C042	26.2445	0.1792
T0004,T0006	C000	15.8864	0.1178
T0012,T0017	C009	15.6811	0.0891
T0007,T0011	C044	24.6416	0.1038
T0002	C012	9.4892	0.1056
T0003	C046	13.0292	0.2186
T0020	C011	28.3308	0.0481
T0023	C015	25.1149	0.0854
T0012	C006	11.8329	0.1624
T0012	C059	12.8469	0.0100
T0022	C050	20.7994	0.0634
T0011	C022	26.3990	0.0100
T0001,T0019	C028	44.6551	0.1299
T0008,T0021	C040	21.9355	0.0501
T0014,T0027	C002	26.6002	0.1936
T0023	C030	9.9001	0.0841
T0003,T0014	C002	22.8473	0.1067
T0001,T0016	C043	31.2748	0.0400
T0001,T0026	C028	30.9045	0.0745
T0008	C028	18.5850	0.1200
T0008,T0024	C010	10.0000	0.0621
T0012,T0013	C031	28.4675	0.1033
T0019	C009	25.2246	0.1536
T0010,T0011	C053	30.1808	0.0833
T0024	C017	14.5170	0.0506
T0007	C035	28.3276	0.0576
T0005,T0026	C041	15.0771	0.1680
T0005	C043	23.1884	0.1322
T0012	C041	23.6104	0.0772
T0013,T0019	C024	28.3864	0.0100
T0012,T0013	C012	20.9278	0.1525
T0024	C020	23.1120	0.1161
T0001	C003	21.4571	0.1266
T0015,T0022	C018	18.1022	0.1006
T0012	C044	11.1040	0.0872
T0006,T0011	C052	21.2585	0.1861
T0029	C037	8.2852	0.0363
T0008,T0021	C034	35.5664	0.0100
T0023	C052	10.2835	0.0503
T0002	C019	22.3536	0.0222
T0014,T0027	C039	17.8655	0.0844
T0024	C028	13.7565	0.0410
T0010	C024	17.4863	0.0100
T0012	C050	14.8916	0.0718
T0001,T0019	C050	18.8842	0.0761
T0015,T0022	C029	28.8798	0.0300
T0010,T0011	C012	26.1410	0.1233
T0008,T0024	C009	22.3395	0.0656
T0014,T0027	C000	28.1935	0.0555
T0008	C003	12.5992	0.1891
T0016	C057	35.2134	0.1574
T0001,T0005	C057	20.7727	0.1035
T0001,T0016	C038	10.0349	0.1342
T0002,T0007	C039	26.3139	0.1180
T0017	C059	11.4103	0.1209
T0013	C020	8.0000	0.1549
T0002,T0008	C008	31.8396	0.0921
T0001,T0016	C031	26.8771	0.0940
T0029	C025	17.2556	0.0100
T0013	C027	9.0346	0.0100
T0006	C045	15.4367	0.0862
T0025	C020	21.6777	0.0872
T0003,T0010	C038	18.7827	0.0789
T0015,T0026	C043	23.8610	0.0859
T0028	C051	23.8943	0.1620
T0000	C031	16.7867	0.0700
T0017,T0023	C013	33.7947	0.1159
T0008,T0015	C058	25.8666	0.0100
T0015,T0026	C016	19.0177	0.1044
T0001,T0019	C020	38.3939	0.1862
T0022	C004	13.2020	0.0882
T0015	C048	20.9909	0.0377
T0018,T0028	C018	29.6825	0.0136
T0022,T0027	C008	19.4470	0.0100
T0015,T0028	C006	23.8474	0.2132
T0025	C015	25.6404	0.1377
T0025	C033	8.0000	0.0813
T0008,T0021	C025	32.4913	0.0421
T0015	C029	23.3199	0.0465
T0018,T0028	C024	23.7775	0.1397
T0002	C018	26.4242	0.1142
T0014,T0017	C022	43.4994	0.1576
T0022,T0028	C010	17.4928	0.0241
T0018,T0029	C018	30.7598	0.0668
T0001,T0019	C056	21.1066	0.0330
T0029	C018	11.2536	0.1954
T0000,T0005	C026	20.6477	0.0705
T0001,T0019	C003	28.4018	0.0150
T0027	C005	33.9046	0.0767
T0006,T0026	C046	23.2207	0.1419
T0001,T0008	C025	27.4375	0.0557
T0008,T0013	C024	20.8174	0.1761
T0013,T0022	C014	21.5036	0.0601
T0008	C020	17.3781	0.1465
T0015,T0026	C018	40.6906	0.0385
T0020	C055	11.4519	0.0681
T0009	C001	9.5083	0.0950
T0011	C019	23.2379	0.1738
T0010,T0011	C046	28.1408	0.0959
T0019	C014	20.2298	0.0423
T0008,T0024	C026	26.5510	0.0630
T0022,T0028	C044	31.2296	0.1437
T0011	C026	18.2811	0.0985
T0002,T0007	C003	32.5461	0.1157
T0020	C026	26.1449	0.1291
T0006	C049	21.0215	0.0100
T0007	C047	20.3061	0.1799
T0006,T0026	C009	22.2138	0.1582
T0003,T0010	C031	20.1836	0.1790
T0026	C027	16.2233	0.0962
T0016	C055	26.4003	0.1628
T0023	C055	27.7413	0.1544
T0001,T0016	C005	27.9168	0.1376
T0018,T0029	C008	23.3733	0.1177
T0003,T0010	C036	23.1262	0.1185
T0015	C003	25.3376	0.1116
T0013,T0022	C035	31.6635	0.1564
T0026	C030	23.3043	0.1508
T0029	C022	11.0703	0.0388
T0010	C011	27.9308	0.0539
T0011,T0013	C046	27.7289	0.0570
T0001,T0008	C058	30.8504	0.0486
T0016	C020	20.2978	0.2060
T0011	C016	19.0300	0.0842
T0008,T0015	C039	26.7349	0.1006
T0001,T0026	C002	33.6610	0.0100
T0024	C013	27.8480	0.0287
T0003,T0007	C042	15.3433	0.0520
T0014,T0017	C015	20.8544	0.0312
T0011	C014	21.6096	0.1003
T0018	C013	22.1466	0.1297
T0022,T0027	C052	31.2433	0.0752
T0024	C004	13.4931	0.1304
T0004,T0006	C032	37.4811	0.0368
T0010,T0011	C003	13.9126	0.1523
T0005,T0007	C027	23.3198	0.2332
T0013,T0019	C005	32.4100	0.1078
T0026,T0029	C022	35.6773	0.0100
T0024	C056	8.0000	0.1708
T0013,T0019	C047	19.3977	0.0926
T0022,T0024	C009	27.4588	0.1360
T0025	C031	26.0866	0.1542
T0026,T0029	C055	40.2883	0.1710
T0003,T0007	C047	16.7949	0.0100
T0002	C051	22.7919	0.1209
T0010,T0011	C051	30.2540	0.1144
T0013,T0019	C004	28.3191	0.1347
T0008,T0013	C037	28.4866	0.2537
T0018,T0029	C013	17.9153	0.2210
T0006,T0011	C025	24.7448	0.2149
T0020	C051	27.7984	0.0514
T0004	C034	15.0169	0.1033
T0004,T0020	C011	35.3063	0.1547
T0003	C035	13.6874	0.2062
T0015,T0028	C014	29.9494	0.2102
T0009	C038	33.7646	0.1507
T0024	C025	9.3256	0.1154
T0012	C032	29.8771	0.2101
T0003,T0010	C059	21.9352	0.0595
T0001,T0017	C030	27.3999	0.0109
T0000	C007	25.3342	0.0348
T0001	C047	14.7951	0.0611
T0024	C024	14.8225	0.0877
T0021	C022	8.0000	0.0894
T0015,T0022	C040	28.4421	0.0100
T0013	C035	13.1489	0.0279
T0003	C030	10.5290	0.0615
T0015,T0028	C028	27.3930	0.0660
T0001,T0005	C037	21.7991	0.0233
T0027	C026	21.6487	0.0800
T0020	C041	20.2335	0.0877
T0013	C046	12.4764	0.1149
T0005,T0007	C025	33.2364	0.0948
T0022,T0028	C005	25.2994	0.1003
T0019	C053	29.6576	0.1396
T0009	C003	8.0000	0.1751
T0001,T0016	C010	20.6160	0.1216
T0006,T0026	C034	27.4048	0.1588
T0014,T0017	C000	30.9443	0.2811
T0028	C017	13.6709	0.0899
T0014	C003	23.7420	0.1793
T0013	C040	21.5353	0.0584
T0007	C033	15.7725	0.1001
T0002,T0018	C035	30.4790	0.1016
T0019	C003	23.1896	0.0146
T0005	C042	19.6783	0.1369
T0011,T0013	C016	20.0014	0.1169
T0014,T0027	C025	23.6695	0.1400
T0004	C025	24.7094	0.1525
T0029	C012	36.1866	0.1130
T0004,T0006	C019	30.3882	0.1541
T0015,T0022	C057	20.2365	0.1184
T0016	C000	43.4373	0.1420
T0003	C047	15.5390	0.0182
T0005	C000	8.0000	0.0850
T0013,T0022	C013	27.7424	0.0180
T0012	C046	10.7835	0.1301
T0007	C053	20.5399	0.0856
T0004,T0020	C004	32.8481	0.0835
T0011	C046	26.6371	0.1190
T0008,T0013	C004	37.1284	0.0882
T0024	C048	16.3442	0.0323
T0025	C019	36.3694	0.0878
T0018	C008	24.2372	0.1280
T0015,T0028	C042	26.6132	0.0673
T0000,T0002	C040	19.4676	0.1654
T0022	C011	32.9621	0.2269
T0015,T0026	C025	19.5086	0.1501
T0016	C023	19.5604	0.0817
T0008,T0015	C033	29.2337	0.1310
T0005	C020	18.8168	0.0959
T0014,T0027	C012	35.1111	0.0822
T0015,T0026	C013	16.8084	0.0100
T0019	C032	32.6210	0.0100
T0016	C047	16.6800	0.0100
T0027	C008	29.5209	0.1839
T0002	C006	13.4839	0.1325
T0008,T0015	C017	27.0648	0.1231
T0012,T0016	C026	33.8175	0.1754
T0012,T0013	C037	39.0867	0.0263
T0002	C022	20.8929	0.0477
T0012,T0016	C015	20.7094	0.2641
T0001,T0005	C023	25.6146	0.1047
T0000,T0005	C059	28.9872	0.1775
T0018,T0029	C053	28.5513	0.0985
T0022,T0024	C051	44.3993	0.1054
T0012,T0017	C019	30.7869	0.0560
T0017,T0023	C041	24.7375	0.1063
T0002,T0007	C012	44.5938	0.1665
T0016	C038	17.0349	0.2030
T0012,T0013	C027	13.2669	0.1247
T0016	C028	8.2622	0.0671
T0002,T0018	C041	27.4806	0.0813
T0001,T0019	C008	30.9655	0.0275
T0025,T0028	C055	32.3537	0.1357
T0006,T0023	C024	26.6819	0.1190
T0001,T0005	C059	12.8897	0.1662
T0007	C038	16.0763	0.0583
T0011,T0013	C050	27.2516	0.0578
T0017	C016	8.0000	0.1333
T0006,T0011	C051	32.6699	0.1211
T0004,T0020	C014	15.8858	0.1419
T0008,T0024	C045	40.6946	0.1882
T0018	C026	38.0455	0.0772
T0013	C057	16.2630	0.0956
T0005,T0008	C016	23.6342	0.1046
T0011,T0013	C048	17.0095	0.0875
T0008,T0015	C032	22.4893	0.1278
T0013	C007	13.7192	0.1035
T0015,T0028	C024	21.8852	0.0447
T0018	C054	22.0055	0.1054
T0006,T0026	C049	30.7175	0.1272
T0013	C003	24.0296	0.0829
T0003,T0010	C007	17.9603	0.1450
T0022	C003	11.3422	0.1053
T0014	C055	20.4326	0.1587
T0002,T0007	C056	30.5480	0.1398
T0018,T0028	C058	23.6669	0.0726
T0008,T0017	C001	20.9772	0.0654
T0004	C021	31.9110	0.0657
T0018	C023	19.6484	0.0879
T0012,T0017	C046	25.4735	0.0382
T0025	C027	8.0000	0.1045
T0012,T0017	C006	30.5667	0.1126
T0022,T0024	C014	41.8658	0.0110
T0013,T0022	C053	27.4950	0.0984
T0000,T0005	C049	35.3888	0.1948
T0026	C017	13.1753	0.0100
T0001,T0005	C058	20.8742	0.0563
T0002,T0007	C038	18.3051	0.1212
T0023	C036	17.9349	0.0499
T0003	C039	21.7194	0.0919
T0017	C014	17.7595	0.1676
T0009,T0011	C043	18.2142	0.0100
T0000	C028	25.2178	0.1372
T0012,T0027	C043	29.8262	0.0570
T0025	C012	19.7389	0.0356
T0024	C038	11.1668	0.0100
T0006,T0023	C016	36.2998	0.0968
T0022	C055	19.7458	0.1100
T0014,T0016	C052	10.0000	0.0182
T0014	C004	22.5051	0.1255
T0007,T0011	C055	29.9052	0.1748
T0011	C028	17.7167	0.0606
T0025	C014	22.6635	0.0829
T0019	C005	32.8493	0.1470
T0000,T0005	C046	28.8450	0.0963
T0007,T0011	C013	24.2728	0.1297
T0027	C045	33.2822	0.1253
T0002,T0008	C011	28.9222	0.0708
T0016	C002	25.6200	0.0100
T0005,T0026	C014	16.5375	0.2105
T0021	C040	31.4572	0.1532
T0015,T0028	C023	31.2569	0.0203
T0008	C034	15.5206	0.0944
T0009,T0011	C037	32.4270	0.0594
T0002,T0007	C009	20.2952	0.1256
T0019	C001	8.0333	0.0204
T0022	C019	25.1161	0.1089
T0013,T0019	C017	22.8598	0.1162
T0002,T0012	C057	20.2384	0.2344
T0019	C020	19.9415	0.1395
T0017	C038	14.3120	0.0100
T0003	C015	22.4073	0.1812
T0009	C048	23.0556	0.0100
T0025,T0028	C031	29.2362	0.0116
T0014,T0017	C030	37.1145	0.0909
T0018	C021	18.2069	0.0430
T0017	C058	18.2588	0.1196
T0018	C020	20.3311	0.1427
T0003,T0010	C045	33.2875	0.1607
T0012	C019	17.9163	0.0878
T0025,T0028	C036	22.1937	0.0274
T0014,T0027	C006	25.4659	0.0515
T0028	C018	14.8918	0.0904
T0029	C030	17.5717	0.0890
T0003,T0014	C058	20.7281	0.1047
T0012,T0027	C039	45.7731	0.1081
T0017,T0023	C015	10.5926	0.0100
T0001,T0008	C049	38.6127	0.0661
T0006,T0023	C055	16.9032	0.1595
T0012,T0016	C054	30.0545	0.1674
T0005,T0007	C053	20.9744	0.0712
T0012,T0027	C006	10.0000	0.1785
T0018	C019	25.8810	0.0100
T0008,T0015	C057	26.0261	0.1490
T0015,T0022	C055	30.0345	0.0843
T0001,T0026	C023	31.1347	0.0831
T0003,T0007	C020	38.3674	0.0692
T0012,T0016	C009	16.1444	0.0748
T0001,T0017	C048	31.3209	0.0820
T0008,T0024	C012	21.8560	0.0639
T0015,T0022	C005	24.7852	0.0554
T0022,T0027	C045	29.7306	0.0112
T0018,T0028	C045	33.8288	0.1126
T0018	C055	8.0000	0.1092
T0018,T0028	C023	21.1292	0.0261
T0014,T0027	C038	20.7127	0.0884
T0013,T0022	C009	15.9831	0.1195
T0010,T0011	C025	17.0086	0.0372
T0020	C012	20.5849	0.1330
T0005,T0007	C057	17.8404	0.2627
T0017	C036	20.9707	0.1646
T0022,T0027	C014	46.2321	0.0100
T0026	C015	17.0971	0.0455
T0015,T0022	C047	24.2108	0.0100
T0020	C044	13.9551	0.0324
T0026	C036	11.9071	0.0100
T0007	C015	8.0000	0.0776
T0022,T0024	C034	47.9227	0.0171
T0003,T0007	C054	23.5449	0.1731
T0014,T0017	C011	38.3232	0.0867
T0005	C013	14.0480	0.0100
T0015,T0022	C048	30.5833	0.1013
T0005,T0026	C055	11.0311	0.0647
T0014	C024	32.4332	0.1491
T0005,T0008	C036	16.4774	0.1141
T0001,T0016	C036	12.2457	0.0686
T0000,T0005	C041	29.5588	0.0823
T0023	C021	23.5755	0.1531
T0008,T0013	C009	27.8291	0.0880
T0008,T0013	C015	30.0363	0.0209
T0010,T0011	C005	19.7320	0.0494
T0012	C025	28.9931	0.1238
T0002	C010	24.9786	0.1646
T0013	C028	15.8341	0.1164
T0029	C011	21.3609	0.0100
T0012	C005	19.1844	0.0953
T0025	C001	18.3261	0.0999
T0007,T0011	C029	33.8086	0.1099
T0002,T0008	C007	49.1349	0.1655
T0015	C020	35.5398	0.0401
T0012	C038	16.2775	0.1111
T0025,T0028	C010	38.3634	0.0960
T0004	C018	40.8454	0.0751
T0018	C001	19.3423	0.1182
T0001,T0016	C029	30.8323	0.0530
T0007	C032	8.0000	0.0694
T0015	C059	8.0000	0.0988
T0014,T0017	C042	21.2928	0.0974
T0017,T0023	C014	28.7573	0.2020
T0006,T0023	C035	27.2478	0.1536
T0000,T0002	C025	30.4685	0.1441
T0012	C021	27.1279	0.0201
T0002,T0008	C050	34.5684	0.0363
T0014	C005	32.3948	0.1351
T0014,T0027	C037	41.9094	0.0100
T0006,T0011	C048	35.1791	0.0100
T0001,T0008	C016	28.0412	0.0472
T0017	C037	16.9933	0.0675
T0017	C031	23.7511	0.0229
T0003,T0014	C001	14.4465	0.1351
T0001,T0008	C042	41.1101	0.0383
T0014,T0016	C029	26.1466	0.0806
T0008	C046	21.8111	0.1081
T0017	C055	14.5913	0.2335
T0004,T0006	C050	14.1864	0.0345
T0019	C006	24.1515	0.1034
T0025	C007	16.9746	0.1768
T0000	C013	16.4961	0.1754
T0014	C031	23.0187	0.0636
T0018	C018	10.9510	0.0469
T0017	C039	8.0345	0.1127
T0008,T0013	C056	24.0573	0.1816
