task_id_list	courier_id	total_score	willingness
T0005,T0033	C017	33.0016	0.4895
T0031,T0032	C011	28.8668	0.4518
T0017	C004	37.1183	0.3185
T0024,T0027	C015	28.5335	0.6274
T0027,T0030	C005	19.1416	0.5181
T0012,T0030	C009	31.5764	0.8187
T0002,T0019	C006	39.7372	0.5272
T0007,T0023	C019	29.2500	0.6506
T0018,T0036	C013	32.0858	0.3664
T0007,T0022	C002	17.8670	0.4470
T0000,T0029	C008	56.9284	0.6026
T0009,T0023	C004	33.2338	0.4270
T0037,T0039	C000	31.4646	0.6919
T0012,T0030	C011	33.2933	0.1533
T0015	C007	26.4247	0.3978
T0007,T0016	C017	29.0113	0.5832
T0037	C008	18.8234	0.6269
T0021,T0025	C012	33.7575	0.6458
T0016,T0037	C011	23.6805	0.6089
T0005,T0037	C009	36.5684	0.7651
T0003,T0010	C009	20.1784	0.3803
T0011,T0039	C009	38.1587	0.7036
T0008,T0031	C000	40.3115	0.4436
T0011,T0030	C018	32.9813	0.4024
T0012,T0019	C012	35.5513	0.7666
T0001,T0013	C018	44.0005	0.6411
T0013,T0015	C017	13.6178	0.2570
T0028,T0030	C017	19.5622	0.1034
T0009,T0023	C008	35.7452	0.3635
T0007,T0018	C003	29.0645	0.4890
T0025	C010	15.2636	0.6448
T0022,T0023	C006	30.3067	0.4504
T0014,T0028	C002	28.6969	0.2970
T0003,T0006	C004	53.1982	0.4107
T0014,T0015	C000	10.0000	0.4286
T0029	C014	33.2391	0.4241
T0025,T0032	C006	17.2481	0.1140
T0010,T0029	C006	14.8955	0.7171
T0005,T0010	C013	27.2851	0.4954
T0023,T0033	C001	32.0415	0.6087
T0004	C011	40.8906	0.5944
T0026	C007	27.3259	0.4349
T0003	C008	23.9442	0.4314
T0007,T0021	C018	24.0433	0.3686
T0016,T0033	C003	16.9595	0.3075
T0000,T0017	C019	42.1894	0.3274
T0000	C002	54.2985	0.4857
T0001,T0019	C014	42.3312	0.5282
T0039	C000	41.2246	0.2741
T0019,T0027	C008	22.0343	0.5371
T0017,T0028	C008	29.0955	0.4791
T0017,T0038	C004	28.9099	0.5174
T0005,T0021	C004	49.2597	0.4902
T0009,T0034	C001	19.5589	0.7604
T0010,T0034	C010	10.0000	0.4475
T0005,T0028	C019	42.4505	0.3073
T0000,T0031	C001	38.1311	0.6872
T0002	C013	23.6063	0.2820
T0020,T0035	C001	24.9772	0.4365
T0015,T0035	C008	40.2503	0.6091
T0014	C013	33.9700	0.4472
T0004,T0006	C009	35.4763	0.5139
T0005,T0010	C019	43.4506	0.5589
T0004,T0006	C008	15.8763	0.8760
T0009,T0030	C011	33.4906	0.4447
T0012,T0029	C009	40.9076	0.2430
T0010,T0030	C012	42.2525	0.6301
T0012,T0019	C001	33.9561	0.5036
T0024,T0028	C002	32.6481	0.5787
T0001,T0012	C003	38.9488	0.2974
T0020,T0026	C017	26.7296	0.4309
T0003,T0014	C010	61.1206	1.0000
T0011,T0028	C019	41.3239	0.5929
T0000,T0014	C013	20.6124	0.4435
T0008,T0037	C018	26.5213	0.0763
T0036,T0038	C003	31.2811	0.6275
T0014,T0020	C004	40.1734	0.2768
T0009,T0018	C016	61.6927	0.3779
T0001,T0039	C013	46.9211	0.4240
T0038,T0039	C013	45.7029	0.4206
T0024	C003	19.8712	0.4133
T0024	C001	33.6535	0.7134
T0025,T0026	C015	48.1965	0.3994
T0033	C008	26.6343	0.3939
T0032	C007	26.8977	0.6403
T0013,T0021	C001	16.4220	0.6028
T0005,T0007	C007	44.7721	0.0945
T0016,T0017	C011	24.5230	0.4177
T0004,T0032	C009	36.9435	0.4691
T0000	C014	34.3666	0.6628
T0002,T0031	C011	41.1442	0.5919
T0013,T0028	C015	10.6819	0.5483
T0003,T0034	C001	24.4369	0.5092
T0024,T0039	C018	28.4622	0.6373
T0009,T0018	C000	32.2474	0.1126
T0010,T0030	C004	48.4455	0.6276
T0023,T0025	C003	33.0383	0.4812
T0015,T0031	C007	29.9418	0.3456
T0002	C007	32.7229	0.3833
T0028	C014	21.9058	0.4514
T0037,T0039	C003	28.6572	0.3939
T0018,T0038	C003	42.4535	0.4311
T0018	C005	28.3945	0.6958
T0037,T0039	C006	31.3206	0.5595
T0012	C014	21.6953	0.4227
T0003	C018	8.0000	0.2982
T0005,T0011	C015	45.5769	0.5416
T0013,T0028	C013	33.0919	0.7432
T0038,T0039	C016	15.8202	0.5786
T0020	C011	37.5465	0.7423
T0023,T0037	C013	11.1720	0.2007
T0007	C005	44.8317	0.6556
T0006,T0020	C013	33.3977	0.7794
T0032	C018	21.4206	0.4083
T0000,T0030	C003	29.3394	0.5953
T0004,T0023	C007	14.9717	0.4547
T0017,T0029	C006	64.8763	0.5730
T0015,T0022	C016	45.8454	0.4518
T0027	C008	21.8297	0.3757
T0016,T0018	C004	19.9865	0.3021
T0013	C007	15.4911	0.3183
T0000,T0022	C016	32.0056	0.2125
T0004	C012	36.8982	0.6740
T0018,T0029	C009	30.8062	0.4673
T0015,T0036	C012	42.0567	0.0100
T0009,T0031	C013	52.1852	0.6707
T0024	C007	39.9955	0.6301
T0013,T0020	C003	31.8007	0.1939
T0013,T0015	C002	34.8310	0.5040
T0000,T0014	C017	40.2902	0.3698
T0000,T0013	C010	10.0000	0.3448
T0018,T0021	C012	26.2812	0.4488
T0032	C015	8.0000	0.7404
T0007,T0016	C018	27.6018	0.4456
T0010,T0029	C004	27.2732	0.7197
T0002,T0031	C002	64.1140	0.4796
T0001,T0019	C019	25.9123	0.3276
T0023,T0038	C016	10.0000	0.3106
T0006	C003	27.1828	0.4076
T0004,T0029	C011	37.4838	0.7939
T0002	C015	26.4008	0.4661
T0018,T0028	C006	34.1880	0.5661
T0031,T0039	C008	31.3214	0.6350
T0026,T0034	C004	22.1744	0.4841
T0011,T0037	C015	35.8349	0.4405
T0017,T0029	C007	12.0560	0.5199
T0024,T0034	C000	58.5490	0.7954
T0004,T0032	C001	23.6874	0.4642
T0028,T0031	C002	39.2889	0.3435
T0011,T0039	C001	33.7158	0.1719
T0002,T0009	C013	38.4851	0.4501
T0016	C016	32.6495	0.3358
T0015,T0017	C013	10.0000	0.5126
T0037	C005	19.5431	0.6228
T0037,T0038	C015	25.8917	0.3363
T0017	C011	30.3499	0.1253
T0006,T0007	C014	10.0000	0.5500
T0002,T0006	C015	48.5530	0.6992
T0005,T0038	C002	38.1391	0.6428
T0019,T0020	C018	38.2161	0.5633
T0021,T0038	C015	46.8490	0.3676
T0004,T0029	C006	15.4634	0.4092
T0012,T0037	C013	22.4005	0.3852
T0016,T0018	C011	44.6074	0.4247
T0036,T0038	C000	37.2972	0.3475
T0015,T0022	C014	31.8980	0.4963
T0023,T0035	C015	17.3322	0.3559
T0037	C009	25.7519	0.3368
T0003	C006	40.5487	0.3730
T0005,T0007	C012	34.6372	0.4151
T0010	C003	18.6288	0.5047
T0011	C010	32.7433	0.5843
T0001	C019	32.5208	0.2980
T0019	C009	38.0352	0.3857
T0012	C010	13.5709	0.6375
T0003,T0020	C018	21.6572	0.4272
T0012,T0037	C016	36.6807	0.3497
T0023,T0037	C007	49.0013	0.4098
T0015,T0019	C001	41.1404	0.4161
T0006,T0033	C007	43.1032	0.6764
T0013,T0021	C016	40.3546	0.5013
T0015	C008	35.4549	0.5659
T0003,T0014	C001	48.5049	0.4361
T0033	C011	32.4013	0.7447
T0009,T0034	C008	29.0017	0.8144
T0012,T0030	C016	47.3850	0.5115
T0007,T0018	C012	29.8431	0.2302
T0008,T0030	C014	32.2551	0.5828
T0034	C010	56.9252	0.4319
T0011,T0037	C005	12.0170	0.9094
T0026	C018	15.7810	0.4672
T0026,T0034	C016	16.3921	0.4478
T0000	C015	27.7715	0.3370
T0004,T0023	C019	21.7302	0.3871
