task_id_list	courier_id	total_score	willingness
T0000,T0023	C062	46.7080	0.3327
T0004,T0028	C013	29.1960	0.5975
T0009,T0034	C022	57.2343	0.4575
T0015	C079	29.7430	0.6156
T0001,T0014	C066	27.7333	0.4644
T0020,T0038	C042	25.6882	0.3885
T0004,T0010	C020	37.3215	0.2554
T0009,T0039	C049	16.6133	0.2339
T0022	C053	21.7311	0.2984
T0021,T0027	C028	32.8663	0.3449
T0006,T0026	C053	42.8020	0.3586
T0010	C016	25.8750	0.2574
T0012	C041	8.0000	0.0100
T0006,T0026	C050	29.9012	0.2756
T0005,T0036	C055	39.1353	0.4595
T0001,T0027	C035	31.6700	0.4155
T0029	C055	27.4774	0.4862
T0007	C069	22.6661	0.3269
T0010,T0038	C063	16.1685	0.4443
T0038	C020	23.1691	0.0100
T0013,T0028	C062	23.4257	0.2988
T0012,T0032	C047	35.3948	0.1479
T0012,T0034	C002	22.8504	0.3355
T0019	C004	13.8305	0.0780
T0002	C033	18.3196	0.7857
T0031,T0035	C035	20.6783	0.5194
T0035	C000	40.9042	0.3767
T0032	C001	19.8604	0.1842
T0002,T0025	C037	10.0000	0.6367
T0013,T0029	C032	39.2208	0.6654
T0011,T0028	C038	36.1770	0.6712
T0026,T0034	C065	20.7385	0.2893
T0016,T0030	C002	57.5620	0.1622
T0025	C058	23.9090	0.0433
T0001,T0037	C005	39.7530	0.1932
T0002,T0014	C005	40.1304	0.0100
T0021,T0024	C075	33.4741	0.4534
T0014,T0039	C076	33.5846	0.6486
T0002,T0007	C033	29.8022	0.6090
T0025	C023	51.3906	0.4708
T0006,T0024	C034	12.1870	0.5601
T0019,T0032	C031	23.9910	0.3581
T0004,T0010	C066	31.1183	0.4071
T0039	C015	37.0982	0.3617
T0020,T0021	C059	34.1760	0.5439
T0017,T0021	C069	40.8469	0.2741
T0001	C045	22.3310	0.5334
T0009,T0032	C079	13.2824	0.7440
T0017,T0039	C045	27.3653	0.5784
T0006,T0019	C022	15.9019	0.2440
T0025,T0033	C032	33.9988	0.0734
T0000,T0010	C067	27.3289	0.4490
T0014	C002	29.9807	0.0100
T0010,T0021	C043	37.8544	0.2581
T0006	C053	35.5330	0.4102
T0010,T0022	C043	25.3960	0.0358
T0007,T0008	C026	42.0670	0.2641
T0009,T0028	C042	26.7044	0.4303
T0006,T0010	C065	28.5398	0.3802
T0001	C014	10.7321	0.6482
T0034,T0039	C059	31.8030	0.3305
T0020,T0031	C013	29.9928	0.3665
T0031,T0035	C039	38.7251	0.2000
T0022,T0034	C078	30.4927	0.1915
T0007	C013	18.1787	0.2312
T0022	C020	22.9808	0.1108
T0011,T0028	C031	40.9994	0.4097
T0023,T0028	C002	35.6022	0.5482
T0003,T0022	C012	45.7545	0.5981
T0019,T0033	C072	20.4794	0.0100
T0005,T0027	C047	33.4626	0.4555
T0037,T0038	C001	28.2203	0.5761
T0016,T0036	C024	30.9855	0.0791
T0026,T0034	C051	42.1053	0.1299
T0018	C009	33.4791	0.4876
T0000,T0008	C029	44.3776	0.4998
T0014	C008	24.7810	0.3284
T0018,T0020	C017	39.1020	0.2602
T0031,T0035	C006	53.2125	0.6236
T0000,T0019	C004	35.4706	0.3497
T0010	C069	17.7437	0.3863
T0001,T0034	C018	41.9318	0.2436
T0029,T0035	C019	38.7413	0.6029
T0022,T0029	C066	43.0904	0.3661
T0006,T0024	C063	37.4889	0.3045
T0020,T0038	C027	44.4852	0.3713
T0006,T0024	C069	29.9278	0.3445
T0022,T0029	C037	38.2358	0.2766
T0009	C073	51.5325	0.4728
T0028,T0032	C015	10.0000	0.3859
T0002	C075	30.1963	0.2594
T0003,T0022	C007	18.3629	0.4474
T0017,T0025	C040	18.1913	0.6235
T0019	C051	31.8214	0.1393
T0021,T0039	C020	45.6306	0.2782
T0007,T0036	C007	46.2956	0.6149
T0001,T0027	C061	43.1874	0.2233
T0001,T0011	C033	24.3390	0.5089
T0005,T0016	C052	35.2450	0.3109
T0005,T0036	C048	39.3251	0.1400
T0029,T0030	C068	44.0100	0.4977
T0021,T0031	C052	22.5869	0.2710
T0018,T0039	C042	38.1836	0.1825
T0004,T0005	C025	38.3800	0.5835
T0008,T0033	C064	49.4120	0.4275
T0010,T0022	C026	18.7983	0.7135
T0021,T0039	C053	16.0105	0.4207
T0033	C071	23.7310	0.1029
T0001,T0027	C040	24.8216	0.2441
T0032	C079	35.8725	0.3157
T0004,T0013	C024	34.2168	0.5503
T0028,T0030	C008	26.6593	0.2627
T0010,T0013	C008	25.3771	0.2479
T0030	C042	22.9346	0.4611
T0021,T0031	C059	43.6215	0.6027
T0007	C025	33.2529	0.4961
T0013,T0037	C016	21.1067	0.6887
T0021	C079	8.9155	0.3979
T0017,T0039	C059	37.5665	0.4648
T0030,T0038	C051	34.2141	0.4009
T0015,T0032	C041	41.8603	0.1622
T0026	C064	20.1037	0.2587
T0005,T0018	C078	27.3835	0.6505
T0008,T0031	C070	50.9719	0.2798
T0023	C041	32.4853	0.1967
T0011,T0031	C027	10.0000	0.6581
T0035	C006	29.3406	0.1904
T0016,T0027	C073	25.8302	0.6064
T0013,T0031	C003	28.7678	0.5847
T0010,T0022	C067	45.6565	0.0285
T0036	C067	27.2629	0.4714
T0036	C034	31.8553	0.2164
T0003,T0032	C060	34.9111	0.0100
T0006,T0024	C062	35.0558	0.1535
T0033	C019	21.1264	0.4844
T0001	C050	31.1674	0.5512
T0027,T0032	C058	10.0000	0.7378
T0023	C036	21.0716	0.4698
T0023	C030	23.5571	0.2214
T0001,T0037	C069	40.8863	0.1645
T0000,T0015	C029	21.8484	0.4462
T0003,T0004	C026	40.7126	0.4490
T0026,T0029	C071	26.6568	0.3302
T0031,T0035	C056	22.9373	0.8551
T0009,T0010	C012	24.9898	0.2882
T0007,T0017	C023	38.1003	0.0100
T0008,T0031	C021	20.7004	0.3935
T0036	C003	8.0000	0.6087
T0007,T0026	C064	39.6626	0.2294
T0007,T0011	C070	12.7346	0.4059
T0012,T0029	C016	46.3621	0.2598
T0033,T0038	C066	52.0853	0.5434
T0006,T0022	C004	51.3462	0.0100
T0014,T0039	C022	24.0912	0.0100
T0027,T0032	C049	48.0665	0.0248
T0018,T0022	C008	37.8924	0.5594
T0001,T0014	C042	47.8889	0.2315
T0015,T0032	C018	38.7173	0.4414
T0007,T0036	C019	34.7602	0.1841
T0004,T0010	C059	10.4344	0.5933
T0023,T0025	C076	34.7968	0.2598
T0022,T0023	C000	24.2845	0.1936
T0017	C016	25.2904	0.2838
T0013,T0039	C007	20.6439	0.6399
T0004,T0028	C038	35.5836	0.2036
T0014	C075	23.7549	0.2245
T0009,T0018	C014	25.8294	0.1341
T0006,T0026	C034	33.9411	0.5280
T0013,T0039	C003	26.3039	0.0886
T0031	C018	46.5196	0.4608
T0013,T0016	C045	39.9814	0.4187
T0000,T0010	C077	33.5361	0.1634
T0016,T0027	C014	23.8493	0.0993
T0013,T0019	C051	27.8792	0.3004
T0000,T0015	C050	41.4139	0.1367
T0016,T0032	C034	47.5634	0.2142
T0008,T0030	C008	17.6898	0.5471
T0012,T0031	C060	21.8084	0.1726
T0015,T0032	C065	31.5203	0.3819
T0025	C006	20.2231	0.1114
T0019,T0033	C001	28.6280	0.3900
T0000,T0027	C011	37.2469	0.5082
T0004,T0013	C005	27.1771	0.6510
T0001,T0011	C061	41.8045	0.4324
T0038	C078	33.4812	0.2119
T0009,T0010	C038	20.1013	0.7185
T0026,T0027	C031	26.4462	0.7388
T0008,T0023	C003	31.4003	0.3629
T0015,T0033	C004	30.6101	0.6334
T0016,T0032	C032	10.0000	0.5520
T0017,T0023	C078	30.0117	0.3024
T0007	C073	27.6040	0.1579
T0024,T0030	C052	20.6020	0.0832
T0028,T0034	C064	26.3994	0.4424
T0022	C030	34.8619	0.4476
T0016,T0032	C071	47.7957	0.0100
T0006	C014	20.2781	0.3811
T0010,T0013	C061	41.3811	0.4711
T0003,T0014	C001	34.8049	0.3452
T0004,T0024	C075	39.7935	0.6877
T0038,T0039	C010	24.0022	0.6487
T0005,T0027	C018	24.6178	0.4670
T0029,T0030	C042	28.2781	0.6003
T0035,T0037	C043	25.0636	0.5674
T0007,T0026	C074	39.3998	0.6466
T0022,T0023	C009	22.7494	0.5067
T0016,T0024	C000	39.5213	0.2292
T0009	C000	32.7187	0.6749
T0006,T0023	C064	24.9011	0.3397
T0004,T0024	C029	35.7509	0.4329
T0030	C017	34.8843	0.8538
T0003,T0026	C070	39.1702	0.1839
T0013,T0039	C016	40.0439	0.3300
T0012	C045	8.0000	0.3125
T0023,T0028	C037	10.0000	0.5878
T0002,T0012	C024	22.5938	0.4655
T0028,T0031	C016	24.0625	0.2809
T0016,T0024	C011	13.9607	0.3474
T0016,T0030	C022	38.0594	0.4358
T0029,T0039	C049	29.5985	0.4395
T0013,T0019	C026	34.2823	0.3073
T0028,T0031	C042	36.5214	0.2428
T0023,T0039	C056	30.7771	0.1815
T0024,T0026	C049	40.9020	0.5653
T0006,T0024	C043	33.9922	0.2408
T0000,T0021	C021	32.9966	0.3760
T0015	C013	8.0000	0.0872
T0016	C025	25.1874	0.7688
T0009,T0022	C064	53.0512	0.5310
T0018,T0039	C028	44.3690	0.4662
T0010,T0029	C039	35.5429	0.4791
T0023	C064	22.7099	0.1441
T0015,T0027	C047	49.5215	0.4528
T0035	C008	16.1723	0.4734
T0034,T0039	C037	29.8492	0.6419
T0007,T0011	C058	27.3321	0.6438
T0016,T0029	C037	36.3205	0.3077
T0024	C017	26.5945	0.3983
T0026,T0029	C078	10.0000	0.4408
T0030,T0038	C049	32.8293	0.4831
T0029,T0030	C079	24.4230	0.2361
T0028,T0035	C020	25.9451	0.5343
T0033	C030	29.4592	0.3033
T0021,T0026	C061	48.6766	0.1573
T0000,T0023	C026	42.1143	0.0703
T0010,T0022	C031	34.2844	0.1873
T0007,T0034	C053	37.9071	0.7181
T0017,T0034	C017	10.0000	0.3505
T0015	C040	8.0000	0.2002
T0036	C050	30.8028	0.3883
T0024,T0027	C066	34.2896	0.1339
T0032,T0037	C001	28.9019	0.2876
T0006,T0019	C034	46.2952	0.3596
T0003,T0032	C068	24.5803	0.3958
T0015,T0033	C025	35.4846	0.3286
T0015,T0033	C074	51.8255	0.4185
T0006,T0022	C075	47.0579	0.4161
T0001,T0016	C062	52.0664	0.4574
T0012	C010	31.3957	0.2921
T0010,T0026	C064	31.6441	0.5365
T0006,T0009	C025	37.9635	0.0425
T0023,T0030	C036	24.8359	0.3865
T0020,T0031	C074	53.2159	0.3889
T0003	C043	32.6057	0.3502
T0004,T0038	C055	33.9284	0.2171
T0015,T0033	C054	34.0188	0.3984
T0010,T0016	C070	43.3502	0.5458
T0023,T0039	C046	24.4297	0.3323
T0027	C053	29.5136	0.4298
T0013	C018	10.1597	0.5789
T0006,T0019	C072	32.4576	0.7097
T0018	C027	58.4561	0.1907
T0025	C060	35.3907	0.5043
T0016	C035	31.2094	0.4236
T0008,T0023	C049	47.0658	0.0413
T0028,T0034	C007	29.4336	0.0100
T0022,T0029	C045	41.5888	0.1785
T0007,T0036	C030	41.9734	0.4950
T0000,T0008	C039	36.7452	0.1688
T0002,T0027	C019	25.5374	0.1156
T0034	C011	35.7175	0.3454
T0001,T0036	C001	34.2965	0.2399
T0016	C009	29.5880	0.5926
T0018,T0020	C058	44.6977	0.2547
T0000,T0022	C074	38.0447	0.1625
T0007,T0018	C017	50.2892	0.5355
T0010,T0021	C016	48.2960	0.1745
T0022,T0029	C003	53.6303	0.1426
T0009,T0010	C039	18.6306	0.3368
T0020,T0038	C040	17.9467	0.0115
T0029	C007	18.7671	0.5248
T0017,T0021	C043	29.7309	0.3905
T0002,T0027	C049	29.4933	0.2535
T0009,T0039	C070	17.5706	0.3182
T0038,T0039	C039	25.6041	0.4050
T0008,T0031	C053	26.8531	0.5039
T0027,T0035	C038	23.2920	0.3905
T0011,T0027	C018	30.6733	0.0100
T0015	C010	8.0000	0.0984
T0000,T0023	C052	33.9324	0.3544
T0009,T0030	C026	39.6979	0.2585
T0026	C014	31.7489	0.2568
T0028,T0030	C026	39.3501	0.5408
T0012,T0035	C011	31.1225	0.2801
T0016,T0032	C060	29.2218	0.1990
T0006,T0009	C050	30.8275	0.2185
T0025	C002	49.0799	0.4400
T0000,T0027	C063	36.7494	0.4943
T0010,T0026	C040	10.9988	0.0100
T0019,T0036	C041	33.7662	0.7991
T0006,T0026	C025	29.9005	0.6833
T0003,T0022	C010	13.6405	0.3914
T0011,T0031	C075	38.4458	0.0100
T0020	C028	23.7772	0.4658
T0022,T0034	C041	14.7663	0.3384
T0038	C051	31.8405	0.0293
T0002,T0036	C001	14.3783	0.4926
T0019	C020	27.6278	0.3870
T0027	C064	8.0000	0.3853
T0009,T0030	C005	19.3225	0.1920
T0010,T0038	C014	18.8748	0.0100
T0006,T0019	C033	23.3419	0.5887
T0009	C050	34.0925	0.3605
T0011,T0029	C047	33.6773	0.2632
T0020,T0025	C077	58.7528	0.6298
T0005	C056	19.8032	0.6101
T0002	C012	31.1577	0.4716
T0003,T0016	C008	27.3826	0.3724
T0022,T0029	C023	10.0000	0.3711
T0029,T0030	C075	44.5251	0.7755
T0036	C006	9.2870	0.6618
T0008,T0033	C069	10.0000	0.7171
T0011,T0022	C007	38.6847	0.4156
T0033,T0038	C003	53.0750	0.0205
T0012,T0034	C005	17.3451	0.2968
T0018,T0033	C074	25.6875	0.5557
T0022,T0028	C019	27.2784	0.1562
T0001,T0034	C016	36.8781	0.0100
T0012,T0031	C002	39.4240	0.1417
T0018,T0034	C035	20.0922	0.6971
T0005	C054	15.5871	0.2883
T0022,T0028	C063	30.1034	0.1596
T0018,T0034	C021	32.6684	0.0664
T0012,T0032	C017	42.5299	0.2655
T0030,T0032	C049	33.0722	0.2774
T0009,T0039	C030	30.6374	0.5300
T0004,T0026	C011	63.2161	0.5775
T0018,T0022	C004	31.9170	0.1434
T0018,T0027	C044	34.7442	0.5178
T0003	C042	21.3244	0.0571
T0009,T0032	C008	22.0641	0.0100
T0007,T0036	C034	49.5603	0.1423
T0017,T0021	C031	35.3443	0.6569
T0037	C034	12.8172	0.2540
T0005,T0027	C070	41.0334	0.0100
T0007,T0034	C037	22.7677	0.2161
T0002,T0022	C048	27.6592	0.6468
T0023,T0030	C067	36.8603	0.0100
T0025,T0033	C049	47.6472	0.1373
T0028,T0032	C044	43.0127	0.3471
T0032,T0037	C038	10.0000	0.4314
T0006,T0019	C031	47.7341	0.2738
T0024,T0035	C030	36.8430	0.1859
T0020	C038	39.7895	0.2283
T0000	C070	16.1634	0.2742
T0002,T0027	C005	23.4873	0.4816
T0030,T0038	C036	17.7699	0.0100
T0002,T0007	C069	37.1563	0.0371
T0003,T0028	C047	32.6070	0.2485
T0008	C022	8.0000	0.0518
T0031	C039	32.1061	0.0100
T0037	C077	45.2175	0.1631
T0012,T0035	C045	48.2475	0.4004
T0022	C011	8.0000	0.2871
T0002	C046	26.0248	0.4318
T0035,T0037	C040	24.8572	0.0100
T0008,T0030	C010	36.4101	0.1899
T0013,T0037	C004	51.2949	0.3849
T0017,T0021	C028	40.9106	0.5403
T0029,T0030	C019	54.0876	0.8209
T0018	C060	20.3910	0.3323
T0014	C072	25.1320	0.5789
T0026,T0035	C053	36.7293	0.0330
T0013	C036	11.4585	0.3496
T0018,T0026	C003	27.4475	0.4641
T0021,T0027	C070	26.7446	0.4057
T0020	C051	26.8348	0.4539
T0005,T0028	C005	24.9257	0.3101
T0036	C043	29.2362	0.4674
T0005,T0020	C013	39.1572	0.3754
T0006,T0035	C050	26.1107	0.3346
T0020,T0021	C075	48.0136	0.1749
T0000,T0015	C054	38.2814	0.3088
T0016,T0024	C001	10.0000	0.2137
T0028,T0031	C071	17.6779	0.2153
T0002,T0022	C036	17.5732	0.5275
T0026,T0027	C073	23.8094	0.3831
T0006,T0024	C020	32.6625	0.1422
T0033	C065	8.0000	0.4670
T0023,T0028	C030	38.9987	0.0100
T0003,T0022	C064	33.4005	0.3668
T0012,T0032	C032	29.5942	0.3792
T0016,T0027	C075	35.8732	0.1660
T0001,T0036	C035	33.2244	0.5388
T0020	C053	27.1817	0.0906
T0016,T0032	C025	62.7463	0.4275
T0002,T0012	C060	34.8327	0.2779
T0009	C054	25.1281	0.7717
T0023,T0030	C065	27.4597	0.3700
T0003,T0014	C035	38.4057	0.4850
T0028	C055	27.4549	0.2125
T0026,T0029	C079	33.9270	0.4491
T0033	C006	26.9497	0.3801
T0021,T0039	C013	28.9635	0.3208
T0002,T0022	C013	34.6855	0.1452
T0006,T0020	C022	40.0072	0.4326
T0004,T0026	C058	43.8169	0.5618
T0028,T0032	C078	48.0563	0.0861
T0016,T0027	C036	16.5984	0.3427
T0016,T0030	C058	45.8738	0.2268
T0024	C061	19.1798	0.1609
T0013,T0019	C020	35.5760	0.1818
T0005,T0018	C044	29.3315	0.2442
T0005,T0036	C051	26.4121	0.3670
T0005,T0020	C025	34.7808	0.3020
T0022	C062	25.0972	0.4091
T0023,T0030	C002	32.9154	0.3011
T0012,T0019	C075	33.5632	0.1704
T0004,T0009	C053	48.4759	0.6262
T0006	C013	34.1621	0.2118
T0016,T0033	C043	33.8815	0.2880
T0015,T0036	C025	27.6051	0.7209
T0005,T0028	C063	21.3494	0.5241
T0011	C000	45.1969	0.4323
T0004,T0006	C078	11.0283	0.1816
T0011,T0039	C045	31.4367	0.0100
T0016,T0030	C071	23.1220	0.4024
T0014	C068	29.2750	0.5773
T0002,T0012	C015	28.8813	0.5972
T0012,T0035	C044	42.0049	0.1157
T0009	C060	27.5001	0.3767
T0015	C009	20.9367	0.3318
T0013,T0029	C028	32.1797	0.5485
T0001,T0027	C052	10.0000	0.6618
T0020,T0021	C074	29.7980	0.2374
T0002	C028	15.6801	0.6123
T0003	C050	20.6703	0.0100
T0003,T0026	C032	37.4001	0.0502
T0009,T0022	C074	34.0949	0.3334
T0009	C008	8.0000	0.3561
T0011,T0029	C028	34.2104	0.1802
T0006,T0024	C006	27.3165	0.3326
T0003,T0016	C009	37.0033	0.6544
T0010	C044	15.6668	0.0100
T0010	C037	32.6569	0.0100
T0008,T0030	C009	50.3840	0.4213
T0002,T0031	C039	34.0824	0.0720
T0027,T0032	C043	30.4582	0.2038
T0024,T0035	C039	43.8479	0.1796
T0004	C040	9.4438	0.7883
T0012,T0013	C024	40.9782	0.1435
T0022	C057	43.7410	0.3089
T0003,T0004	C021	34.9987	0.3239
T0001,T0011	C024	57.2060	0.3198
T0005,T0014	C073	46.5460	0.5283
T0005,T0018	C060	44.1895	0.5726
T0002,T0012	C038	13.5899	0.1498
T0006,T0035	C062	35.4357	0.2177
T0009,T0030	C020	59.4198	0.3918
T0036	C051	43.7936	0.2539
T0006,T0023	C035	45.2459	0.2696
T0010,T0021	C051	28.0281	0.1343
T0008,T0030	C056	57.2428	0.1625
T0028,T0031	C014	30.7444	0.4462
T0030,T0032	C028	41.7813	0.5976
T0016,T0033	C029	43.0005	0.5527
T0002,T0036	C058	10.5481	0.2903
T0011,T0022	C054	25.0570	0.0331
T0002,T0031	C078	35.7257	0.3702
T0006,T0024	C012	26.6925	0.3545
T0009,T0030	C029	38.5268	0.4251
T0018,T0022	C052	35.3186	0.6258
T0012	C046	29.3708	0.0100
T0020	C009	22.7448	0.3486
T0006,T0022	C009	19.8608	0.3612
T0018,T0034	C026	10.0000	0.4521
T0003,T0026	C005	27.5183	0.2725
T0007	C000	22.3378	0.0605
T0016	C073	22.7589	0.4253
T0017,T0034	C034	10.0000	0.6228
T0013,T0019	C021	13.0619	0.1470
T0012	C035	8.0000	0.2084
T0006,T0009	C003	27.9419	0.3240
T0006	C074	31.1653	0.2433
T0008,T0031	C071	10.0000	0.1648
T0014	C051	11.5316	0.0100
T0003,T0016	C007	27.7647	0.2435
T0006,T0026	C002	39.7895	0.3814
T0030	C062	25.8669	0.0197
T0003,T0006	C069	25.9437	0.3296
T0010,T0029	C058	48.5689	0.2817
T0022,T0023	C026	21.5840	0.5350
T0001,T0014	C035	52.6281	0.2959
T0003,T0026	C051	51.0628	0.0100
T0002,T0031	C013	18.4014	0.2366
T0005,T0018	C019	31.6521	0.2703
T0018,T0019	C063	38.0469	0.3120
T0030	C008	25.4413	0.3276
T0006,T0026	C036	23.7635	0.0913
T0026	C077	42.9277	0.1878
T0015,T0017	C021	27.3443	0.5518
T0004,T0028	C004	14.9767	0.4976
T0028,T0031	C038	27.9834	0.3498
T0024,T0027	C025	34.0711	0.3037
T0000,T0021	C017	27.7559	0.5578
T0001	C041	33.8725	0.0100
T0015	C071	8.5571	0.2781
T0017,T0039	C040	48.9005	0.3831
T0011,T0028	C076	39.2331	0.1352
T0028,T0030	C017	18.9884	0.4719
T0015,T0027	C021	42.8323	0.1490
T0021	C011	19.0390	0.3276
T0022,T0034	C007	23.0675	0.3552
T0016,T0030	C030	48.3873	0.1242
T0023,T0028	C047	30.4527	0.1432
T0012,T0013	C040	30.4907	0.3802
T0010	C011	18.2807	0.2447
T0011,T0022	C067	32.6103	0.5392
T0023,T0039	C043	37.6735	0.3369
T0020,T0038	C047	20.8179	0.1768
T0022,T0023	C027	36.5674	0.3086
T0009,T0039	C010	71.8818	0.5216
T0004,T0013	C010	22.9027	0.3031
T0016,T0030	C072	34.0242	0.0100
T0011	C019	26.1556	0.3410
T0009,T0028	C073	34.3659	0.7016
T0015	C075	43.6002	0.1479
T0000,T0021	C023	15.3475	0.2413
T0003,T0028	C045	30.9320	0.3519
T0009,T0022	C041	18.5501	0.0192
T0012	C014	8.3290	0.7505
T0015,T0027	C030	28.3727	0.4456
T0011,T0031	C030	38.0758	0.7337
T0030,T0032	C027	36.6498	0.6581
T0029,T0030	C052	27.8011	0.2583
T0013,T0039	C013	24.9531	0.0425
T0022	C027	16.4997	0.5971
T0005,T0016	C039	46.4229	0.4250
T0004,T0006	C072	28.8847	0.2520
T0018,T0027	C021	35.1318	0.5423
T0026,T0034	C025	41.4307	0.4478
T0010,T0038	C071	38.3486	0.2007
T0006,T0035	C017	10.0000	0.2204
T0001,T0029	C065	30.5605	0.3163
T0003,T0006	C058	41.1420	0.5411
T0005,T0036	C040	20.4771	0.6597
T0016,T0029	C068	22.5302	0.4608
T0014,T0025	C022	44.5463	0.3464
T0020,T0038	C037	43.5852	0.0100
T0006,T0024	C023	42.7467	0.0100
T0013	C064	48.8608	0.3676
T0001,T0005	C060	27.1049	0.3757
T0013,T0031	C079	23.7788	0.1639
T0030	C049	34.4783	0.1699
T0003,T0022	C045	47.3776	0.4341
T0026	C060	49.0730	0.3874
T0038	C027	35.6886	0.4011
T0004,T0026	C037	26.6918	0.2319
T0024,T0030	C009	31.1370	0.6783
T0028	C079	8.0000	0.3515
T0018,T0034	C032	39.0448	0.4901
T0009,T0032	C074	46.8696	0.8225
T0012,T0035	C021	37.1804	0.4790
T0024,T0030	C012	41.2740	0.2655
T0011,T0039	C002	27.2381	0.1979
T0016,T0027	C008	14.8352	0.4734
T0024,T0026	C019	56.3438	0.5406
T0030,T0039	C062	50.0644	0.4313
T0003,T0014	C040	11.5171	0.0100
T0028,T0035	C075	39.2422	0.4106
T0012	C008	45.8623	0.5353
T0035	C033	8.7240	0.2125
T0015,T0032	C032	27.7006	0.3264
T0023,T0025	C045	42.1336	0.0372
T0000,T0019	C071	28.6585	0.4793
T0003,T0038	C055	36.0807	0.1684
T0003,T0028	C063	10.0000	0.6439
T0008	C027	8.0000	0.2303
T0012	C069	39.0353	0.5465
T0020	C044	23.9533	0.7021
T0023	C018	31.6471	0.1701
T0014,T0025	C068	13.4409	0.6647
T0035,T0037	C004	39.9359	0.2667
T0029,T0035	C000	39.7087	0.2858
T0016,T0017	C057	31.5191	0.5987
T0024,T0030	C027	25.1244	0.1066
T0016,T0017	C066	38.7370	0.2005
T0010,T0029	C010	40.9870	0.6819
T0017,T0039	C041	28.2908	0.4177
T0001,T0005	C016	15.1851	0.7945
T0018	C032	35.3016	0.4517
