task_id_list	courier_id	total_score	willingness
T0004	C025	41.7081	0.3859
T0003	C007	17.2022	0.5705
T0007	C021	40.2555	0.5328
T0005	C025	20.4959	0.6997
T0003	C009	12.1949	0.6252
T0000,T0003	C005	47.4093	0.4610
T0008,T0010	C027	41.8314	0.2457
T0008	C018	29.8485	0.7364
T0012	C018	25.1455	0.6840
T0000,T0006	C022	27.2725	0.6955
T0004	C022	28.3012	0.7670
T0001	C024	33.2721	0.8445
T0003,T0010	C024	27.5656	0.3056
T0011	C017	31.0901	0.5316
T0010	C012	35.0494	0.5398
T0003,T0007	C010	52.1003	0.9396
T0003,T0010	C025	45.8520	0.4045
T0006	C022	14.9995	0.6996
T0012	C029	16.4428	0.2495
T0006	C006	8.0000	0.4270
T0002,T0010	C016	26.3971	0.5875
T0003	C017	27.8758	0.3564
T0010	C025	23.2888	0.5641
T0012	C026	33.6243	0.5532
T0008	C026	33.4981	0.4232
T0000,T0007	C018	30.4027	0.9487
T0005,T0013	C015	40.7234	0.5200
T0005,T0009	C005	45.8956	0.6069
T0003	C000	36.5354	0.5513
T0004	C029	29.9155	0.2391
T0002	C006	54.0135	0.9032
T0008,T0009	C014	39.3050	0.6095
T0001,T0009	C020	44.3037	0.5700
T0005	C017	27.7699	0.4598
T0003,T0007	C012	34.4875	0.7838
T0009	C026	26.9994	0.6866
T0003,T0007	C027	41.3807	0.7355
T0003,T0010	C016	53.0625	0.4057
T0005,T0013	C008	48.1504	0.6141
T0005,T0010	C017	31.4281	0.5337
T0001	C026	37.2541	0.2836
T0012	C011	21.0365	0.5776
T0004	C000	38.1121	0.7304
T0009	C023	43.7266	0.4761
T0010	C019	38.6990	0.8103
T0001,T0009	C001	17.5674	0.5688
T0007,T0012	C002	36.0775	0.4132
T0005,T0013	C011	19.8481	0.3155
T0011	C010	38.7637	0.6868
T0001,T0009	C013	46.1855	0.1308
T0005,T0007	C000	24.6388	0.3401
T0003,T0010	C018	46.6740	0.0574
T0006	C011	24.6776	0.7696
T0005	C010	17.0134	0.3966
T0005,T0010	C013	32.8961	0.6842
T0006	C007	26.7776	0.5031
T0010	C027	24.8602	0.8764
T0009	C007	27.3050	0.5797
T0002,T0010	C027	31.8877	0.5898
T0003,T0007	C015	53.9392	0.4544
T0014	C025	28.0550	0.5269
T0006	C003	25.6907	0.8510
T0003	C029	28.3776	0.4973
T0008,T0009	C012	36.7261	0.6368
T0007,T0010	C019	41.6537	0.6307
T0005,T0011	C000	39.9574	0.9605
T0006	C014	45.6093	0.5691
T0000,T0006	C024	51.2017	0.4699
T0002,T0010	C022	52.0183	0.6758
T0000,T0009	C004	29.0077	0.6204
T0007	C027	31.3207	0.4833
T0004,T0005	C029	32.2636	0.1100
T0013	C017	38.9422	0.4475
T0007	C024	40.0803	0.3637
T0007	C010	24.3874	0.7115
T0005,T0013	C002	26.3628	0.5381
T0000,T0009	C012	31.2771	0.3279
T0001	C021	26.7955	0.5821
T0006	C027	11.1304	0.6763
T0005,T0011	C012	42.7389	0.6488
T0002,T0005	C002	46.0379	0.6389
T0000	C001	23.8145	0.7744
T0008,T0009	C010	46.3187	0.6454
T0000	C011	25.6663	0.2102
T0000	C002	33.1896	0.9050
T0006	C023	8.0000	0.8147
T0000,T0006	C008	45.4323	0.8749
T0007,T0010	C028	15.1331	0.2000
T0010	C024	21.2466	0.4514
T0007,T0012	C007	51.1669	0.7135
T0005	C024	24.5385	0.6315
T0007	C018	19.8797	0.6648
T0004	C016	32.8618	0.5567
T0005,T0013	C014	35.8296	0.4068
T0011	C018	27.9653	0.4924
T0014	C003	38.6374	0.8708
T0001	C011	33.5935	0.9116
T0002	C022	33.9784	0.4205
T0009	C016	26.9672	0.7674
T0005,T0007	C012	31.1883	0.8674
T0012	C003	31.1872	0.6787
T0000,T0009	C018	34.7614	0.5380
T0010	C003	45.4949	0.5536
T0005,T0009	C028	26.5803	0.5199
T0010	C002	22.5672	0.5215
T0000,T0003	C011	42.1090	0.5514
T0008	C012	39.5588	0.6298
T0007,T0012	C008	20.7584	0.5908
T0012	C023	25.1442	0.2703
T0004	C014	27.5363	0.7443
T0008,T0009	C003	36.4431	0.5238
T0000,T0006	C029	41.4015	0.4143
T0007,T0012	C012	26.1993	0.5854
T0002	C001	24.2035	0.5940
T0002,T0010	C001	58.8189	0.5182
T0007	C012	25.6531	0.9163
T0000	C015	19.7702	0.4799
T0014	C021	21.9064	0.7629
T0002	C017	34.8963	0.6466
T0000	C021	37.8249	0.7453
T0008,T0009	C016	38.2963	0.5628
T0008,T0010	C008	30.3746	0.6593
T0002,T0010	C010	39.8915	0.1814
T0000,T0006	C013	30.2751	0.4767
T0000,T0003	C027	27.6955	0.6766
T0003,T0007	C028	42.7286	0.5462
T0007	C028	45.2394	0.3613
T0005,T0007	C019	32.9531	0.5863
T0004,T0005	C022	38.9802	0.6493
T0003,T0007	C005	47.7894	0.6578
T0000	C027	42.2933	0.5303
T0013	C008	32.6645	0.4474
T0007,T0008	C018	40.7198	0.2353
T0002,T0005	C016	30.9621	0.3981
T0003,T0007	C009	47.7239	0.5390
T0010	C029	32.1428	0.5116
T0009	C024	13.3865	0.9072
T0007,T0012	C014	42.8068	0.1512
T0013	C029	20.2006	0.5291
T0007	C002	31.9184	0.3210
T0007,T0010	C017	25.7552	0.3444
T0000,T0003	C024	41.1031	0.7479
T0009	C021	39.5801	0.6229
T0002,T0010	C026	48.2590	0.6518
T0011	C016	20.2000	0.6657
T0008	C019	35.8183	0.4164
T0010	C013	29.4952	0.7942
T0004	C001	21.1643	0.8557
T0007,T0010	C009	21.1567	0.5412
T0010	C026	26.8801	0.7213
T0007,T0008	C002	41.1026	0.8616
T0001	C025	22.2817	0.4560
T0000,T0009	C026	27.7763	0.1217
T0006	C004	35.4408	0.7121
T0003	C011	21.3557	0.5559
T0007,T0008	C022	32.6406	0.4108
T0005	C023	22.4091	0.6255
T0012	C014	26.7948	0.4192
T0003	C010	21.2870	0.6539
T0005,T0011	C015	49.8461	0.4872
T0004	C018	27.8921	0.5101
T0005,T0010	C002	33.8514	0.5807
T0006	C021	20.9275	0.7157
T0004,T0005	C017	56.9571	0.5086
T0005,T0009	C016	51.6181	0.4206
T0001	C022	29.7611	0.6255
T0005,T0013	C007	32.9695	0.6318
T0007	C029	24.2619	0.2957
T0000	C004	28.0724	0.2405
T0007,T0008	C000	44.4185	0.8787
T0007,T0010	C010	43.9931	0.5781
T0002	C028	26.4602	0.7242
T0009	C011	41.8456	0.9053
T0010,T0011	C006	36.8086	0.3771
T0014	C020	25.7643	0.2684
T0007,T0010	C029	44.8749	0.5116
T0005	C003	31.8001	0.3406
T0005,T0009	C015	32.0565	0.4437
T0005,T0009	C012	47.8126	0.7996
T0013	C010	28.7117	0.5413
T0001	C014	20.1959	0.3093
T0012	C020	34.4592	0.8518
T0005,T0011	C011	42.0784	0.9559
T0005	C027	38.9883	0.4245
T0001	C029	28.1624	0.7801
T0006	C028	24.6939	0.9670
T0006	C018	24.7425	0.8705
T0000,T0003	C004	42.4564	0.6423
T0005	C028	27.7105	0.6064
T0001	C017	31.6566	0.5953
T0000,T0007	C017	23.4627	0.4382
T0002,T0005	C010	43.2841	0.6692
T0000,T0003	C012	43.0399	0.2073
T0008,T0010	C016	42.4951	0.4856
T0008,T0009	C023	27.4525	0.5468
T0003	C022	17.5407	0.6986
T0008,T0010	C009	46.0979	0.6758
T0000,T0009	C016	35.2746	0.7798
T0002,T0005	C019	38.7187	0.9121
T0007	C016	19.5647	0.3603
T0002	C021	40.4228	0.5800
T0004	C003	52.2910	0.3942
T0012	C007	23.6294	0.6122
T0011	C009	39.5027	0.7784
T0007,T0010	C023	61.0059	0.3408
T0007,T0012	C026	48.9606	0.5920
T0000,T0007	C003	40.3328	0.4967
T0000,T0007	C006	24.7719	0.5843
T0010	C018	36.1159	0.6413
T0013	C016	15.9825	0.3098
T0003,T0010	C002	55.0645	0.8046
T0005	C002	31.1640	0.5594
T0012	C005	28.9625	0.3388
T0001,T0009	C009	38.1875	0.4421
T0007	C009	31.4922	0.5918
T0010,T0011	C007	46.5771	0.5605
T0007,T0012	C024	10.1926	0.5582
T0001	C019	22.7401	0.5300
T0011	C012	29.2485	0.2530
T0001	C003	27.7126	0.4548
T0004	C024	35.2264	0.1664
T0002,T0005	C005	40.9853	0.6204
T0000,T0006	C020	22.7995	0.5561
T0005,T0011	C027	33.2024	0.4333
T0009	C027	27.0982	0.6720
T0000	C019	50.5876	0.7220
T0005,T0013	C018	44.1161	0.7399
