task_id_list	courier_id	total_score	willingness
T0000,T0008	C016	44.7250	0.4158
T0005	C019	12.7962	0.6573
T0005,T0010	C027	60.0673	0.5628
T0013	C026	33.8510	0.4762
T0013,T0014	C002	33.5830	0.7061
T0011	C020	32.8741	0.7688
T0012	C019	38.5081	0.5227
T0000,T0014	C020	62.3315	0.2672
T0000	C008	23.0497	0.5938
T0011,T0012	C004	46.3501	0.4128
T0013,T0014	C028	45.5078	0.4902
T0007,T0012	C000	28.0351	0.7576
T0005	C013	12.6614	0.4098
T0011,T0014	C004	53.0591	0.7110
T0001,T0003	C001	38.5914	0.4412
T0003	C028	16.4063	0.7588
T0008,T0012	C009	52.4523	0.2247
T0008,T0012	C021	32.5856	0.7973
T0002	C028	25.8525	0.7416
T0001,T0002	C020	47.8428	0.9381
T0010,T0011	C015	24.3960	0.6080
T0001,T0009	C009	27.8091	0.2788
T0000	C028	27.5835	0.3840
T0007,T0008	C001	39.3704	0.7101
T0006	C026	49.6280	0.4295
T0008,T0009	C025	53.0241	0.9589
T0003,T0004	C026	34.9152	0.6220
T0006	C009	29.0560	0.7931
T0008,T0012	C014	39.3726	0.3696
T0009	C007	32.4200	0.1677
T0000,T0008	C020	52.3647	0.7868
T0011	C006	50.2577	0.4450
T0006,T0008	C018	39.7863	1.0000
T0008	C021	19.3385	0.2851
T0011,T0014	C015	47.2189	0.6353
T0011,T0014	C018	41.1502	0.7128
T0008	C008	17.2089	0.5356
T0000,T0007	C022	36.4820	0.8285
T0000	C014	28.9167	0.9067
T0005,T0010	C025	28.1504	0.8081
T0002,T0010	C011	41.1993	0.7541
T0010	C027	18.0125	0.4076
T0000,T0014	C005	46.4716	0.3587
T0007,T0009	C022	33.4283	0.5725
T0004	C015	33.2974	0.5507
T0010	C000	12.3012	0.3818
T0001,T0011	C000	35.6429	0.9187
T0007,T0009	C004	20.8286	0.3626
T0005	C023	23.5292	0.4700
T0005,T0010	C001	34.4861	0.2424
T0006	C027	24.4497	0.2490
T0001,T0003	C000	31.7930	0.6165
T0013	C011	27.4328	0.6241
T0007	C005	8.6630	0.6178
T0007,T0012	C017	36.4568	0.4094
T0000,T0008	C007	45.3508	0.5280
T0007,T0012	C014	41.9148	0.9547
T0011,T0012	C011	38.3050	0.8811
T0013,T0014	C016	49.7463	0.5441
T0013,T0014	C001	35.4712	0.4716
T0001,T0009	C011	42.0121	0.9050
T0011,T0012	C028	44.2534	0.4471
T0010	C026	23.4621	0.7861
T0005	C012	33.9960	0.5462
T0003	C024	37.1973	0.7829
T0011,T0014	C013	40.8465	0.6905
T0009	C010	26.3838	0.4119
T0002	C019	25.4762	0.4562
T0013,T0014	C011	26.5804	0.2769
T0007,T0009	C019	42.5590	0.6324
T0005,T0010	C019	45.3312	0.5498
T0010	C012	39.0812	0.7534
T0003	C003	37.5859	1.0000
T0007,T0012	C003	31.6668	0.7702
T0006,T0008	C015	38.1865	0.6644
T0001,T0009	C018	37.2974	0.4065
T0005,T0013	C027	38.8999	0.0304
T0013	C020	24.9788	0.6460
T0001,T0002	C006	28.3750	0.5632
T0000	C004	35.0898	0.3998
T0000,T0007	C023	36.9426	0.7310
T0002	C027	8.4161	0.3392
T0003,T0004	C027	37.1743	0.6542
T0001	C019	35.8561	0.5839
T0002	C000	20.8736	0.6968
T0006	C015	38.2512	0.5423
T0006,T0008	C005	48.7827	0.6546
T0007,T0008	C028	14.8452	0.5310
T0006	C014	25.3216	0.7243
T0005	C005	35.3748	0.7516
T0002	C010	29.3495	0.7268
T0008	C004	15.9599	0.7293
T0008,T0009	C000	35.6221	0.6243
T0004	C026	39.0810	0.5339
T0002,T0010	C002	25.0889	0.8510
T0005	C002	44.6603	0.5261
T0004	C006	19.7950	0.5233
T0006	C008	32.5647	0.5993
T0011	C023	39.5853	0.6432
T0000,T0007	C000	40.0074	0.5872
T0005	C009	18.8542	0.7946
T0004	C027	23.6966	0.3011
T0004	C017	8.6364	0.3544
T0013	C018	39.5408	0.5324
T0007	C027	35.0803	0.3701
T0001,T0011	C024	49.2028	0.6868
T0005,T0013	C004	49.2175	0.3902
T0009	C004	20.5906	0.4108
T0002	C025	8.8580	0.6273
T0003	C021	34.7561	0.1160
T0011,T0012	C024	38.3357	0.7490
T0014	C010	16.5342	0.5768
T0001,T0002	C000	24.3551	0.3604
T0007,T0012	C027	32.5430	0.4971
T0013,T0014	C012	42.2053	0.4650
T0001,T0011	C020	48.3382	0.3846
T0008	C006	32.0061	0.7069
T0011	C009	41.9564	0.7070
T0014	C011	25.3382	0.6970
T0012	C002	24.1354	0.4436
T0001,T0002	C023	36.7744	0.3524
T0002,T0010	C016	28.7681	0.6705
T0011	C001	36.9721	0.4650
T0007,T0009	C005	36.8209	0.2288
T0005,T0013	C005	23.9413	0.5424
T0010	C007	21.7402	0.4691
T0001,T0003	C012	50.6038	0.4695
T0007,T0008	C025	47.1403	0.3984
T0002,T0010	C008	34.5700	0.9394
T0005,T0010	C002	49.2542	0.5977
T0000,T0007	C014	43.1221	0.4885
T0003,T0004	C005	39.7981	0.5448
T0000,T0008	C022	40.5137	0.7023
T0004	C002	43.4756	0.7754
T0008,T0009	C023	37.7748	0.8580
T0011	C018	28.6517	0.4822
T0002,T0010	C024	29.3625	0.8004
T0005,T0013	C014	49.4916	0.0196
T0001	C005	46.8858	0.4768
T0001	C014	27.5941	0.0451
T0009	C027	35.4407	0.6422
T0006,T0008	C011	55.8468	0.5252
T0003	C020	22.8486	0.4925
T0009	C023	16.8839	0.8525
T0014	C001	21.4519	0.7005
T0003,T0004	C016	28.3315	0.1465
T0007	C024	32.4390	0.3274
T0011,T0012	C006	37.4975	0.6181
T0012	C012	33.7065	0.7527
T0011	C005	27.5532	0.7519
T0012	C021	17.9146	0.4294
T0004	C022	28.5408	1.0000
T0001	C003	35.7154	0.5914
T0007	C003	15.6438	0.9117
T0008,T0009	C022	33.2305	0.4779
T0014	C013	27.1284	0.6498
T0010	C010	47.6050	0.6921
T0011,T0014	C010	42.5007	0.4177
T0004	C020	20.1553	0.4051
T0005,T0010	C022	25.8118	0.5770
T0001,T0009	C024	23.9541	0.6988
T0011,T0014	C012	46.1103	0.8925
T0004	C018	29.8563	0.8197
T0013	C002	21.5482	0.6617
T0010,T0011	C014	34.5007	0.4745
T0000,T0007	C017	44.1498	0.4262
T0013	C025	35.9833	0.7326
T0011,T0012	C008	21.5883	0.9739
T0010,T0011	C002	53.5617	0.6178
T0002	C001	16.4606	0.6504
T0004	C003	44.6971	0.3613
T0005,T0013	C028	31.3062	0.6710
T0009	C025	51.3587	0.3800
T0000	C026	42.0949	0.5462
T0008,T0012	C027	29.3896	0.6534
T0012	C006	49.1454	0.4067
T0000	C012	47.1169	0.1729
T0013	C000	32.7193	0.3757
T0009	C018	10.6422	0.5649
T0011	C026	39.2099	0.6513
T0000,T0008	C008	49.8669	0.4834
T0007,T0008	C006	40.8825	0.6476
T0001	C011	9.7365	0.8057
T0007	C019	28.6129	0.1802
T0008	C001	8.0000	0.7553
T0001,T0003	C026	35.6995	0.2778
T0001,T0009	C021	37.1824	0.8201
T0001	C004	27.4735	0.4479
T0000	C016	39.1692	0.7866
T0012	C028	33.1080	0.6507
T0013	C014	13.5243	0.4979
T0010,T0011	C028	32.7877	0.5436
T0001,T0009	C022	54.6140	1.0000
T0013,T0014	C023	30.9075	0.5020
T0001,T0003	C011	40.7650	0.4288
T0013,T0014	C000	26.2409	0.6503
T0011,T0012	C000	43.2165	1.0000
T0003	C002	32.8555	0.3678
T0002	C015	31.0447	0.6006
T0010	C006	29.0499	0.0978
T0008,T0009	C008	40.3047	0.4870
T0007,T0008	C027	48.5636	0.5820
T0011,T0014	C002	38.4261	0.6570
T0014	C008	11.1528	0.4633
T0010,T0011	C008	58.7642	0.6923
T0001,T0002	C008	42.0062	0.2360
T0001,T0011	C021	48.7200	0.6578
T0002	C003	39.6408	0.7240
T0005,T0013	C009	25.3363	0.8435
T0001	C013	30.7082	0.7288
T0001,T0009	C005	32.8635	0.5590
T0009	C017	24.7268	0.6805
T0001,T0003	C014	23.3267	0.5635
T0014	C029	55.4818	0.3702
T0001	C027	29.3281	0.5740
T0001,T0002	C005	45.8064	0.4374
T0010	C015	44.5974	0.5861
T0014	C022	22.8933	0.1610
T0000,T0008	C006	22.0664	0.6181
T0002	C013	39.5822	0.5999
T0001	C028	16.5858	0.2964
T0013	C022	25.8627	0.5215
T0004	C009	38.4574	0.9119
T0008	C019	41.0039	0.6435
T0000,T0007	C010	43.3892	0.4686
T0008,T0009	C021	39.8948	0.6997
T0006,T0008	C003	24.0943	0.6909
T0010,T0011	C029	24.7995	0.6704
T0001,T0009	C000	39.3807	0.4322
T0001,T0009	C003	45.9209	0.5231
T0005,T0010	C026	47.8773	0.9368
T0014	C016	16.6583	0.2937
T0000,T0014	C022	38.9480	0.4281
T0001,T0002	C010	31.5331	0.8686
T0000,T0008	C017	46.3068	0.9822
T0007,T0009	C025	53.8458	0.6896
T0011,T0014	C009	33.4733	0.4626
T0007	C017	39.1154	0.2362
T0006	C019	27.5543	0.2984
T0007,T0012	C015	37.2308	0.6836
T0000	C025	47.9104	0.4139
T0008,T0012	C022	32.1402	0.3566
T0002,T0010	C009	50.5314	0.4412
T0003	C019	24.7974	0.6464
T0007	C009	25.7191	0.7721
T0005,T0010	C010	30.1397	0.6467
T0007,T0009	C009	35.7351	0.7548
T0000,T0014	C018	37.0854	0.4168
T0013,T0014	C010	33.2982	0.3795
T0008,T0012	C006	30.3673	0.4440
T0003,T0004	C021	47.6253	0.4587
T0000	C021	20.7105	0.3009
T0002	C007	31.4521	0.3442
T0009	C026	30.1087	0.4863
T0011,T0014	C021	36.5373	0.6430
T0011	C022	44.1063	0.1389
T0001,T0002	C016	38.2717	0.2604
T0010	C009	28.5503	0.4152
T0010	C022	33.8075	0.5771
T0006,T0008	C016	15.8166	0.4357
T0012	C004	35.6052	0.5239
T0004	C024	36.0762	0.5537
T0001	C008	38.2054	0.5688
T0001,T0011	C016	28.6638	0.7036
T0001,T0002	C002	31.2402	0.2472
T0008,T0009	C005	35.9611	0.4264
T0012	C025	8.0000	0.3640
T0007	C008	25.6289	0.4850
T0000,T0008	C023	41.6661	1.0000
T0000,T0008	C015	44.9819	0.6998
T0003,T0004	C012	46.7812	0.3618
T0007	C029	25.0070	0.7543
T0008,T0012	C020	28.5841	0.3780
T0007,T0008	C019	22.0645	0.6295
T0005,T0010	C015	43.6091	0.4682
T0000,T0007	C020	28.2016	0.5206
T0001	C000	40.4340	0.5260
T0009	C019	20.7774	0.7153
T0012	C008	22.1843	0.0967
T0009	C009	43.1061	0.4083
T0006	C022	26.2712	0.5574
T0014	C005	29.9720	0.4175
T0010	C019	37.6103	0.2990
T0005,T0013	C021	36.8152	0.1252
T0014	C006	25.2073	0.5033
T0011,T0014	C000	53.5995	0.7459
T0003	C013	40.3698	0.5495
T0002,T0010	C014	24.1210	0.5156
T0001,T0011	C013	25.0399	0.4712
T0006	C004	18.8162	0.4736
T0005,T0013	C025	51.1659	0.3742
T0006	C020	28.2918	0.2602
T0009	C002	18.9317	0.3102
T0003	C001	26.2316	0.5800
T0010,T0011	C003	38.2547	0.8956
T0002,T0010	C001	39.8543	0.4775
T0003	C015	36.9437	0.4557
T0008,T0009	C026	43.2870	0.4794
T0001	C006	34.8742	0.7491
T0005,T0013	C006	61.4707	0.3644
T0004	C013	40.4816	0.4126
T0005	C017	41.7831	0.5918
T0001,T0003	C018	44.1668	0.8751
T0011,T0012	C009	29.6086	0.8838
T0004	C011	22.6223	0.4158
T0008,T0012	C017	43.1839	0.2281
T0014	C019	17.0525	0.8727
T0000,T0007	C003	34.8330	0.6792
T0007,T0009	C010	42.8407	0.5453
T0005	C025	35.4001	0.4499
T0000,T0007	C024	46.1408	0.3565
T0013,T0014	C004	33.8457	0.5599
T0010,T0011	C009	39.6855	0.4468
T0011,T0012	C016	37.8885	0.4202
T0009	C005	27.7460	0.5803
T0006	C016	29.6200	0.7491
T0004	C007	35.7583	0.8863
T0000,T0008	C011	52.2253	0.6466
T0013	C009	37.4929	0.7037
T0013	C021	21.6945	0.6608
T0008	C015	51.7946	0.4081
T0000	C009	44.1225	0.5959
T0002	C021	33.8960	0.9011
T0001	C010	24.9137	0.5872
T0000,T0008	C027	33.8801	0.4481
T0000,T0014	C007	43.7306	0.5921
T0007,T0008	C029	25.7157	0.8543
T0010,T0011	C022	36.4777	0.7012
T0003,T0004	C024	58.8455	0.5719
T0006	C006	27.8877	0.5722
T0005	C011	39.1821	0.3063
T0013	C013	33.8520	0.6003
T0007,T0009	C000	50.5810	0.6092
T0007,T0009	C016	46.2551	0.8161
T0001	C018	28.2439	0.6756
T0004	C005	19.2283	0.5410
T0012	C015	41.3779	0.3786
T0007	C025	36.3555	0.6234
T0007,T0008	C026	53.9532	0.2126
T0000,T0007	C004	36.3379	0.5957
T0011	C019	26.8925	0.8501
T0010	C013	11.2279	0.5634
T0009	C024	43.9539	0.4376
T0000,T0007	C008	34.9119	0.5089
T0012	C026	29.0411	0.8153
T0013	C027	23.6490	0.8766
T0008,T0012	C019	34.9560	0.6656
T0005	C026	22.9448	0.5590
T0008	C025	19.3008	0.9315
T0007,T0012	C016	47.4123	0.7251
T0003,T0004	C015	46.3684	0.7692
T0001	C026	49.7483	0.2473
T0007	C010	11.3981	0.5051
T0001	C025	28.8668	0.6375
T0007,T0012	C007	24.0550	0.6353
T0000	C000	47.3482	0.4240
T0013,T0014	C024	31.3122	0.3398
T0001,T0002	C025	51.7768	0.7811
T0003,T0004	C003	47.7574	0.1949
T0001,T0009	C014	25.9071	0.5319
T0011	C008	17.4033	0.5332
T0007	C002	25.9374	0.3881
T0008,T0012	C012	44.8555	0.4504
T0013	C029	42.8675	0.3550
T0014	C015	17.7151	0.6565
T0000,T0008	C009	26.1741	0.4667
T0009	C015	27.9784	0.5411
T0014	C007	15.4785	0.4915
T0010	C025	8.7419	0.2539
T0001,T0003	C023	46.9217	0.8340
T0000,T0014	C023	46.6999	0.4171
T0011,T0012	C001	51.1584	0.8261
T0011	C012	38.2987	0.5538
T0012	C013	32.0389	0.2850
T0008	C009	21.0090	0.9820
T0001,T0011	C011	62.5030	0.3481
T0007	C000	33.1106	0.8056
T0005	C027	33.3563	0.2639
T0002	C009	40.9474	0.3195
T0011	C002	29.7166	0.6185
T0001,T0011	C007	34.0922	0.4655
T0000,T0014	C024	34.6444	0.1951
T0009	C003	35.5859	0.5890
T0005	C016	8.0000	0.5291
T0012	C020	26.9421	0.5418
T0001,T0011	C014	48.5324	0.8403
T0003,T0004	C023	39.7224	0.2734
T0003,T0004	C014	50.0661	0.6246
T0004	C014	26.9667	0.4686
T0006	C028	40.0403	0.9048
T0008	C023	32.5100	0.7727
T0007	C028	44.2897	0.3098
T0010	C004	20.6726	0.5009
T0005	C028	38.8530	0.4169
T0008	C026	22.9297	0.1051
T0010,T0011	C020	34.1196	0.6220
T0008	C029	18.3710	0.3603
T0006,T0008	C000	44.1759	0.3085
T0005,T0013	C023	31.9453	0.2315
T0011,T0014	C019	43.9779	0.5565
T0011,T0014	C028	30.8910	0.7421
T0012	C000	33.8496	0.4574
T0010	C005	31.6972	0.8765
T0000	C001	30.6286	0.4188
T0000,T0014	C002	41.2936	0.7424
T0003,T0004	C006	31.3417	0.4568
T0008,T0009	C028	41.9796	0.6309
T0006,T0008	C012	46.9996	0.8328
T0011,T0012	C025	41.7881	0.6345
T0000,T0008	C026	36.6938	0.5436
T0004	C021	24.7795	1.0000
T0010,T0011	C016	33.0401	0.8043
T0014	C017	37.6292	0.7249
T0014	C003	53.4448	0.2758
T0003	C012	24.0567	0.4517
T0012	C018	48.8027	0.4477
T0001,T0011	C015	45.0287	0.4384
T0008	C013	32.7999	0.2774
T0007,T0012	C009	44.2738	0.4162
T0001,T0011	C019	39.7590	0.4220
T0007,T0009	C003	52.3647	0.5197
T0000,T0014	C029	56.5939	0.7448
T0010	C017	30.5056	0.7296
T0010,T0011	C019	34.3164	0.6337
T0011,T0014	C023	44.9478	0.3336
T0007	C015	28.1151	0.6356
T0002	C006	9.1304	0.7461
T0002	C026	34.2460	0.6945
T0003	C029	27.7456	0.6147
T0009	C029	25.2630	0.7397
T0002	C018	29.7401	0.7942
T0013	C001	21.5323	0.7181
T0011	C017	41.6916	0.2428
T0008	C011	38.6903	0.6552
T0005	C020	56.1763	0.2862
T0013	C007	21.6284	0.7196
T0000	C007	28.2392	1.0000
T0006,T0008	C026	19.1208	1.0000
T0000	C029	22.6830	0.6260
T0003	C016	40.6496	0.4951
T0003	C004	53.1871	0.7117
T0010	C021	35.6283	0.5730
T0006	C023	40.9211	0.8680
T0004	C016	17.5356	0.6609
T0007,T0009	C017	40.7403	0.6674
T0007	C022	32.7597	0.5415
T0014	C020	37.2766	0.5519
T0006	C010	35.5730	0.5215
T0001,T0003	C024	35.9704	0.4519
T0012	C016	65.4200	0.4634
T0003,T0004	C013	49.5566	0.6174
T0000	C002	24.2339	0.6480
T0007,T0009	C007	40.9376	0.4711
T0007,T0008	C018	28.8602	0.6152
T0007,T0008	C010	36.7604	0.7805
T0002	C014	32.8694	0.3775
T0008	C010	29.8421	0.6895
T0007	C013	29.3161	0.4953
T0001,T0002	C019	47.4355	0.3707
T0003	C000	36.2194	0.3906
T0013,T0014	C008	30.9827	0.7485
T0005,T0013	C015	14.7505	0.7857
T0007,T0009	C013	48.4066	0.4082
T0006,T0008	C010	37.0745	0.4012
T0006,T0008	C029	32.9507	0.7962
T0012	C024	40.9302	0.5301
T0007,T0012	C005	50.1273	0.4870
T0000	C017	38.3008	0.5575
T0001,T0002	C015	52.8797	0.6256
T0006,T0008	C025	54.8326	0.4497
T0000,T0007	C025	38.5617	0.6421
T0003	C008	35.3588	0.3163
T0008,T0009	C002	57.0415	0.4855
T0001	C002	31.3151	0.2748
T0001,T0011	C008	46.7074	0.6241
T0011	C004	42.2756	0.5541
T0005,T0010	C029	49.1167	0.8525
T0005,T0010	C018	27.6464	0.5855
T0006	C007	42.0038	0.3520
T0007	C001	32.0411	0.4847
T0001,T0011	C018	35.4493	0.3641
T0006,T0008	C028	44.8923	0.4966
T0010	C001	24.6251	0.6474
T0007,T0008	C015	36.5301	0.6049
T0008	C022	23.8936	0.4925
T0005,T0013	C010	33.1357	0.7449
T0000,T0014	C003	13.2325	0.8132
T0001	C021	30.9141	0.6175
T0008,T0009	C027	43.0938	0.5305
T0000,T0007	C013	30.8873	0.4148
T0007	C012	31.3129	0.6033
T0007,T0008	C012	47.3895	0.5025
T0006,T0008	C008	45.7970	0.3616
T0011,T0012	C018	41.0044	0.5202
T0007,T0012	C028	51.4486	0.6383
T0006	C000	21.7751	0.1879
T0001,T0011	C027	55.3688	0.3876
T0001,T0009	C025	33.6315	0.2885
