task_id_list	courier_id	total_score	willingness
T0003,T0013	C015	56.2079	0.5122
T0020,T0024	C019	20.0606	0.3865
T0034,T0036	C013	51.4293	0.6283
T0002,T0017	C001	31.7537	0.3536
T0019,T0034	C001	10.8409	0.5880
T0008,T0028	C010	24.0409	0.3662
T0020,T0039	C013	26.8278	0.6598
T0008,T0023	C007	31.3915	0.5721
T0007,T0032	C003	33.4582	0.4632
T0021,T0038	C005	30.8362	0.0100
T0011,T0016	C008	22.7938	0.3973
T0015,T0023	C017	33.5355	0.1410
T0018,T0038	C002	48.3329	0.4230
T0006,T0024	C014	46.8045	0.4694
T0022,T0023	C006	41.1144	0.7356
T0020,T0039	C019	25.7517	0.6677
T0005,T0007	C009	48.4359	0.5273
T0036,T0039	C007	15.7473	0.7222
T0026,T0038	C012	22.4466	0.4381
T0005,T0036	C004	40.3807	0.6356
T0029,T0034	C004	33.8201	0.2670
T0004,T0031	C001	32.3604	0.4773
T0004,T0035	C011	27.4085	0.3410
T0009,T0020	C005	27.1527	0.4539
T0018	C003	23.9657	0.1567
T0012,T0017	C008	20.8396	0.7137
T0009,T0035	C006	45.4397	0.3503
T0000,T0009	C014	45.5726	0.4649
T0005,T0009	C014	38.9546	0.3534
T0026,T0029	C016	25.0033	0.8171
T0002,T0005	C018	46.2880	0.4574
T0009,T0015	C001	26.5749	0.3978
T0008,T0023	C009	43.7729	0.7172
T0004,T0009	C006	29.1687	0.6508
T0020,T0039	C001	10.0000	0.4366
T0037	C008	18.7575	0.5040
T0003,T0021	C003	34.8290	0.6655
T0025,T0037	C011	26.9488	0.4432
T0025,T0037	C018	25.6224	0.6436
T0012,T0015	C002	39.0049	0.3468
T0000,T0016	C007	33.7796	0.6884
T0009,T0032	C017	20.6991	0.2661
T0020	C001	50.7949	0.5900
T0002,T0039	C002	29.8234	0.4822
T0011,T0037	C016	29.4365	0.6701
T0014,T0015	C009	43.1174	0.5424
T0013,T0033	C014	31.5947	0.3373
T0034,T0036	C008	39.2171	0.2889
T0001	C004	26.9879	0.5408
T0022,T0031	C014	31.7985	0.5097
T0013,T0036	C001	32.6691	0.2924
T0010,T0015	C003	37.5291	0.3258
T0039	C014	19.5941	0.5370
T0037,T0038	C011	34.8612	0.6375
T0033	C003	17.4560	0.7752
T0020,T0030	C001	43.7722	0.9436
T0009,T0025	C005	32.9328	0.5888
T0004,T0014	C016	33.7066	0.4218
T0009,T0027	C003	43.1714	0.4636
T0014,T0025	C011	10.5506	0.4058
T0007,T0010	C006	10.0000	0.6465
T0017,T0032	C002	27.3506	0.5700
T0026,T0029	C009	41.6494	0.9666
T0000,T0026	C009	47.3083	0.4347
T0020,T0024	C008	57.5501	0.4903
T0000,T0033	C008	39.8794	0.6383
T0002	C018	9.7115	0.3410
T0015,T0023	C010	39.4439	0.6568
T0020,T0028	C001	17.4691	0.6143
T0030	C017	29.2204	0.4612
T0014,T0029	C014	37.1481	0.4109
T0000	C012	46.7495	0.4646
T0012,T0031	C009	57.7659	0.6296
T0004,T0014	C011	26.9567	0.4052
T0000,T0009	C011	30.7118	0.4814
T0011,T0018	C016	21.4328	0.3679
T0017,T0033	C000	33.5979	0.4191
T0012,T0024	C007	22.1013	0.3634
T0009,T0038	C004	14.8514	0.3846
T0025,T0039	C006	32.9958	0.3391
T0022,T0034	C016	41.7682	0.4302
T0001	C018	30.6996	0.3329
T0001,T0029	C001	39.5233	0.2747
T0011	C013	43.5939	0.5032
T0005,T0006	C012	23.4069	0.3279
T0020,T0028	C005	39.3340	0.4120
T0009,T0025	C007	39.7918	0.3491
T0002,T0009	C002	27.8545	0.3623
T0010,T0029	C019	35.9327	0.6923
T0039	C017	37.0163	0.8159
T0022,T0023	C014	29.3529	0.4325
T0024,T0032	C017	41.2789	0.1868
T0000,T0001	C014	49.8670	0.3953
T0008,T0013	C019	29.2885	0.5915
T0008	C006	19.6424	0.2522
T0027,T0036	C005	34.6006	0.6231
T0001,T0002	C013	12.9232	0.7738
T0029	C003	38.8480	0.6100
T0002,T0011	C000	31.5765	0.5303
T0006,T0007	C011	29.8900	0.6302
T0019	C013	35.8924	0.4495
T0005,T0021	C019	39.4837	0.5782
T0002,T0026	C000	43.2598	0.4183
T0035,T0036	C000	37.1425	0.4515
T0001,T0002	C011	21.0770	0.4897
T0000,T0027	C016	44.5864	0.7464
T0021,T0038	C006	18.8703	0.4521
T0015,T0038	C009	26.4793	0.6089
T0013,T0033	C005	23.3135	0.7039
T0015,T0023	C005	42.9181	0.6332
T0014,T0029	C001	32.1817	0.6403
T0011,T0039	C013	31.6270	0.4886
T0018,T0037	C004	23.6840	0.5003
T0000,T0002	C013	51.0301	0.4573
T0001,T0002	C018	12.8542	0.5200
T0007,T0039	C017	26.3117	0.1526
T0027	C019	9.8003	0.5699
T0001,T0022	C010	10.0000	0.5565
T0005,T0023	C006	46.4497	0.1892
T0018,T0019	C011	25.2167	0.5530
T0024,T0028	C015	54.5600	0.4198
T0022,T0032	C010	35.3220	0.7007
T0024,T0026	C010	28.2911	0.4560
T0003,T0013	C014	25.0444	0.7031
T0034	C014	21.0019	0.4747
T0008,T0026	C012	32.5619	0.1271
T0015,T0036	C002	10.3099	0.2888
T0011,T0016	C005	23.6293	0.4012
T0008,T0009	C001	35.5790	0.3077
T0034	C010	18.2595	0.4656
T0001,T0029	C008	22.5335	0.6844
T0009,T0035	C017	28.0271	0.2898
T0017,T0032	C018	29.1228	0.5217
T0035,T0036	C006	21.3806	0.6918
T0017,T0024	C000	34.0189	0.5290
T0008	C017	32.1134	0.7962
T0002,T0023	C015	43.7660	0.5202
T0006	C011	29.2056	0.7014
T0022,T0034	C005	31.4692	0.6922
T0009,T0028	C005	30.8941	0.5179
T0027,T0036	C013	10.0000	0.8558
T0004	C009	31.0044	0.7294
T0009,T0016	C007	36.1451	0.6578
T0019,T0030	C000	37.0545	0.4825
T0007,T0039	C006	40.1681	0.8724
T0005,T0016	C000	44.4906	0.3254
T0026,T0028	C002	24.0802	0.3840
T0014,T0018	C016	37.6811	0.8412
T0028	C001	38.8676	0.7549
T0000,T0037	C005	30.3733	0.2701
T0002,T0011	C011	36.8061	0.5928
T0011,T0024	C001	33.0859	0.5345
T0006,T0038	C001	23.2429	0.5672
T0003	C019	37.4702	0.5566
T0008,T0036	C003	37.7189	0.7834
T0015,T0022	C010	10.0000	0.3699
T0011,T0012	C003	32.3935	0.4783
T0013	C001	21.2587	0.2879
T0025,T0037	C014	34.3964	0.7689
T0033	C019	8.0000	0.6470
T0018,T0037	C001	27.5671	0.6865
T0004,T0031	C005	30.1137	0.7302
T0021	C012	15.2523	0.4164
T0016	C012	42.7003	0.7141
T0021,T0038	C010	24.5866	0.3167
T0016,T0031	C005	68.4037	0.4419
T0022	C011	18.3345	0.1153
T0001,T0029	C002	34.7393	0.5094
T0007,T0032	C017	32.8263	0.3424
T0004,T0029	C011	45.9180	0.4263
T0027,T0029	C018	43.3052	0.4880
T0005	C013	34.8580	0.4831
T0010,T0019	C001	34.6912	0.8276
T0000,T0037	C011	37.9443	0.5237
T0015,T0038	C011	24.1361	0.7315
T0003,T0022	C010	28.0012	0.4600
T0018,T0038	C004	18.9862	0.6617
T0017,T0031	C003	28.9806	0.4226
T0003,T0038	C012	36.7888	0.3177
T0017,T0032	C007	30.2787	0.2934
T0005	C011	16.2039	0.7130
T0020,T0035	C013	29.0095	0.3973
T0011,T0027	C011	48.1140	0.5078
T0016,T0031	C003	26.5317	0.3724
T0023,T0036	C016	34.6080	0.2864
T0028,T0036	C010	28.4346	0.5761
T0012,T0022	C008	36.4883	0.4552
T0006	C007	27.6254	0.4250
T0002	C017	29.1966	0.5296
T0015,T0023	C004	55.6035	0.5586
T0037,T0038	C019	34.7453	0.5103
T0011,T0034	C002	29.4353	0.6776
T0038	C019	8.4857	0.3262
T0010,T0017	C005	36.0291	0.4176
T0020	C004	16.9534	0.4418
T0014,T0017	C016	16.3014	0.4207
T0004,T0014	C000	13.3386	0.5698
T0008,T0023	C010	27.0922	0.2916
T0000,T0006	C009	19.0491	0.5618
T0005	C003	22.5658	0.1201
T0005,T0026	C015	68.3632	0.7974
T0013,T0033	C011	15.8438	0.3588
T0005,T0022	C003	24.8006	0.3018
T0015,T0016	C001	47.6421	0.5310
T0030,T0033	C012	20.3742	0.5475
T0003,T0007	C011	30.6160	0.3768
T0033	C006	39.5899	0.3238
T0034,T0036	C018	22.1522	0.6121
T0008,T0032	C006	33.0964	0.4476
T0026,T0038	C000	32.6396	0.5610
T0006,T0038	C014	11.6559	0.3712
T0018,T0035	C019	36.6893	0.3218
T0003,T0015	C019	41.4116	0.4970
T0002,T0031	C004	38.2843	0.6621
T0001	C010	43.0010	0.6753
T0023	C012	16.4440	0.8257
T0006	C002	40.9198	0.4987
T0020	C002	29.1315	0.3678
T0011,T0030	C009	47.0835	0.6001
T0000,T0009	C009	49.1076	0.3764
T0009,T0038	C006	16.4171	0.2599
T0005	C015	8.0000	0.5366
T0000,T0015	C004	20.1660	0.3213
T0000,T0033	C005	28.1739	0.3528
T0014,T0018	C008	31.9170	0.3141
T0011,T0012	C002	34.7234	0.3794
T0019	C011	9.8916	0.9157
T0025,T0037	C013	37.2945	0.5122
T0011,T0024	C004	25.3866	0.1009
T0019,T0020	C011	37.5982	0.4342
T0019,T0034	C014	27.3805	0.4975
T0001,T0018	C003	20.5320	0.2148
T0013,T0033	C009	39.5216	0.2573
T0030	C004	8.4098	0.4682
T0001,T0022	C004	42.7971	0.6198
T0026,T0037	C018	34.4215	0.2346
T0025	C011	46.6406	0.0100
T0039	C004	28.2354	0.4400
T0039	C008	38.2164	0.3481
T0013,T0025	C004	37.9580	0.7721
T0027,T0036	C018	20.2538	0.1181
T0009	C010	23.8454	0.4590
T0015	C007	8.0000	0.9666
T0006,T0011	C014	42.5841	0.3381
T0029,T0034	C011	43.3243	0.4868
T0020,T0035	C017	25.6882	0.5347
T0007,T0010	C000	43.7334	0.3926
T0026,T0037	C012	58.9716	0.2718
T0028,T0036	C017	30.2316	0.2077
T0011,T0021	C019	24.3232	0.8008
T0028,T0034	C018	34.2571	0.6089
T0021	C000	42.2910	0.6208
T0002,T0031	C006	48.5780	0.6318
T0015,T0023	C000	22.3062	0.6858
T0017,T0032	C011	55.8233	0.5950
T0003,T0018	C003	35.0526	0.3500
T0018	C006	21.7884	0.6967
T0002,T0032	C009	38.0156	0.3512
T0023,T0039	C015	39.6654	0.6109
T0008	C005	37.8430	0.4263
T0017	C000	36.5583	0.4075
T0011	C014	13.5809	0.5603
T0017,T0031	C019	45.1083	0.3654
T0005,T0025	C001	35.9863	0.5657
T0000,T0003	C018	43.1345	0.8220
T0024,T0028	C007	37.5988	0.6524
T0007,T0032	C001	12.5664	0.5544
T0008,T0014	C007	26.4333	0.3796
T0005,T0035	C012	42.1993	0.2813
T0014,T0015	C012	38.2038	0.3017
T0028,T0030	C011	22.7700	0.4369
T0036,T0039	C008	39.9484	0.8901
T0003,T0013	C004	53.6874	0.5389
T0012	C004	27.3705	0.3546
T0017,T0032	C017	35.7029	0.5481
T0009,T0038	C014	34.1984	0.2895
T0002,T0009	C008	14.1479	0.6188
T0015,T0036	C003	40.7547	0.5006
T0023	C000	22.1857	0.4662
T0013,T0025	C005	49.4796	0.3820
T0023	C005	36.0167	0.4182
T0003	C002	24.6132	0.4919
T0023,T0027	C012	33.6742	0.5461
T0028,T0034	C004	45.4863	0.6685
T0030	C012	8.0000	0.5738
T0007,T0021	C012	35.6237	0.2189
T0000,T0009	C000	28.3191	0.0877
T0028,T0036	C006	35.3541	0.3785
T0008,T0021	C004	30.9460	0.4736
T0031	C019	27.4237	0.4843
T0006	C017	41.7223	0.7212
T0022,T0031	C015	32.6688	0.6550
T0020,T0039	C010	32.9873	0.6281
T0019,T0020	C008	18.8557	0.7313
T0009,T0011	C000	31.1760	0.5400
T0024,T0026	C013	19.1367	0.6667
T0004,T0009	C001	33.4137	0.3647
T0025,T0039	C012	19.4440	0.6832
T0030	C007	21.5579	0.5238
T0000,T0018	C011	39.5200	0.4370
T0027,T0028	C000	28.8813	0.7224
T0000,T0018	C003	40.6763	0.7372
T0016	C019	43.1119	0.6416
T0000,T0027	C003	20.9028	0.5615
T0002,T0016	C012	39.5292	0.7279
T0006,T0036	C017	29.7949	0.3474
T0028	C002	16.1530	0.4511
T0016,T0034	C005	41.5702	0.2822
T0025,T0039	C000	35.7027	0.6092
T0010,T0015	C008	36.2381	0.5078
T0002,T0006	C016	30.7715	0.3570
T0008,T0032	C018	36.7860	0.6063
T0001,T0027	C006	23.2847	0.5429
T0035	C011	28.0082	0.4197
T0007,T0021	C016	36.4318	0.3910
T0002,T0009	C010	15.8316	0.6664
T0024	C008	17.9507	0.3790
T0002,T0012	C001	10.0000	0.6533
T0019,T0034	C011	33.3302	0.1227
T0017	C008	26.1623	0.5284
T0019,T0026	C004	43.9084	0.2906
T0034	C003	16.8038	0.7637
T0025,T0035	C006	35.4227	0.4177
T0029,T0034	C005	30.9662	0.3897
T0025,T0028	C012	45.4418	0.3071
T0006,T0033	C008	52.1248	0.6752
T0026,T0029	C018	50.3403	0.5766
T0001,T0034	C015	33.6028	0.2039
T0011,T0022	C010	37.2331	0.4728
T0016,T0024	C000	23.0239	0.5241
T0015,T0022	C017	22.5327	0.5634
T0003,T0018	C015	25.7626	0.2023
T0025	C001	8.0573	0.1068
T0008,T0013	C014	44.3838	0.5117
T0002,T0016	C011	34.9585	0.4539
T0028,T0036	C016	30.5432	0.9726
T0000,T0026	C017	29.5514	0.6311
T0016	C009	33.2529	0.6315
T0011,T0039	C007	36.3163	0.4469
T0004,T0035	C000	21.9674	0.3613
T0024	C001	42.3998	0.4049
T0021,T0026	C008	14.8443	0.2455
T0008	C011	32.1358	0.6179
T0008	C014	8.0000	0.1145
T0034	C004	34.4908	0.7089
T0031,T0034	C012	20.7406	0.6497
T0015,T0022	C018	16.8599	0.3361
T0018,T0025	C007	42.5701	0.5641
T0002,T0023	C011	44.2629	0.5490
T0006,T0029	C014	60.0238	0.1872
T0025,T0039	C007	17.6198	0.3466
T0007,T0035	C008	40.2358	0.4215
T0003,T0021	C012	36.9951	0.1949
T0011,T0024	C014	54.5991	0.5284
T0028,T0034	C001	45.4972	0.5244
T0021,T0029	C016	31.7851	0.6018
T0034,T0037	C017	10.0000	0.2783
T0024,T0026	C007	15.5056	0.4416
T0002,T0032	C007	16.4807	0.6674
T0028,T0033	C001	56.5048	0.1959
T0002,T0021	C009	38.9335	0.5132
T0011	C002	22.4133	0.7268
T0027,T0032	C004	42.0892	0.4432
T0010	C015	21.3993	0.6229
T0016,T0024	C013	42.6516	0.2850
T0008,T0020	C012	30.9544	0.6726
T0034	C013	26.8239	0.1265
T0005,T0034	C007	28.9404	0.5014
T0021	C019	13.1649	0.2977
T0039	C009	17.6788	0.4098
T0001,T0002	C007	42.0374	0.7709
T0012,T0017	C010	41.9583	0.4553
T0027	C012	24.6620	0.7078
T0006,T0017	C004	32.1362	0.3040
T0006,T0036	C012	18.6726	0.5815
T0034	C016	34.3314	0.6296
T0011,T0024	C019	28.2274	0.6052
T0009,T0027	C002	45.7125	0.5054
T0006,T0011	C005	46.4814	0.4333
T0017,T0024	C016	13.4766	0.8058
T0001	C016	21.3462	0.6223
T0009,T0027	C008	26.9912	0.3313
T0030,T0038	C014	24.5428	0.2904
T0024,T0032	C015	23.2347	0.3316
T0037,T0038	C001	44.7554	0.4407
T0033	C007	16.3288	0.3367
T0022,T0030	C006	12.8750	0.4407
T0018,T0024	C011	16.4505	0.6588
T0008,T0029	C011	39.2468	0.5897
T0005,T0025	C003	31.7316	0.3566
T0001,T0002	C005	40.5514	0.5479
T0007,T0037	C012	18.6622	0.7328
T0005,T0036	C014	38.3750	0.4925
T0022,T0032	C002	17.1935	0.2885
T0000	C002	8.0000	0.5146
T0004,T0016	C012	30.8152	0.1670
T0021,T0026	C000	23.0428	0.7348
T0011,T0016	C012	30.8736	0.5905
T0018,T0019	C015	31.8073	0.4219
T0015	C019	8.0000	0.7799
T0004,T0016	C009	10.0000	0.3326
T0015,T0016	C009	33.6020	0.4593
T0005,T0027	C008	10.0000	0.4508
T0000	C005	44.0648	0.5253
T0017,T0031	C012	50.1989	0.5748
T0031,T0034	C015	51.2400	0.5254
T0027,T0029	C014	14.1282	0.8399
T0023,T0027	C013	40.3989	0.5525
T0006,T0024	C017	62.2679	0.7541
T0000,T0001	C012	24.5488	0.4363
T0008,T0036	C013	33.0708	0.2546
T0024,T0036	C019	35.4380	0.3771
T0024,T0032	C009	43.4815	0.7241
T0005,T0016	C001	27.1038	0.8593
T0008,T0023	C004	17.8072	0.5628
T0019,T0030	C015	28.2374	0.6917
T0015,T0036	C006	62.3832	0.5206
T0014	C008	23.6799	0.5388
T0019	C019	25.5385	0.4994
T0016,T0034	C011	13.4628	0.5603
T0008,T0013	C004	34.7714	0.3813
T0017,T0022	C018	26.0516	0.2088
T0023,T0039	C005	22.3537	0.3763
T0015,T0022	C008	21.0423	0.8622
T0002,T0021	C001	40.0679	0.3840
T0005,T0007	C005	40.9673	0.4151
T0008,T0020	C005	50.7132	0.5496
T0011,T0018	C015	22.7534	0.3964
T0020	C015	18.7064	0.2006
T0028,T0037	C016	39.7977	0.4199
T0010,T0016	C000	37.6254	0.3933
T0002,T0021	C017	32.0785	0.2257
T0017	C001	8.0000	0.4316
T0017,T0031	C005	30.1596	0.1739
T0023,T0033	C018	22.9693	0.2529
T0005	C017	31.2963	0.6318
T0000,T0027	C012	36.7086	0.4451
T0004,T0035	C010	48.4605	1.0000
T0030	C008	18.8246	0.4796
T0009,T0032	C007	60.1208	0.6581
T0007,T0039	C003	12.2805	0.7301
T0017,T0024	C015	33.3669	0.5933
T0025,T0039	C001	36.6042	0.6894
T0021	C005	15.9170	0.8174
T0000,T0027	C004	22.4936	0.4753
T0025,T0039	C008	16.8697	0.2495
T0034,T0036	C009	27.6374	0.3158
T0024	C018	34.8026	0.7284
T0021	C011	10.9518	0.4028
T0017,T0033	C003	16.3524	0.3931
T0010,T0016	C011	46.5717	0.3563
T0021,T0032	C002	40.6638	0.6005
T0025,T0032	C000	46.8837	0.7850
T0026	C003	32.0429	0.7136
T0015,T0022	C005	48.7255	0.5379
T0024,T0036	C004	38.4166	0.7417
T0011	C012	25.7325	0.3545
T0005,T0006	C015	35.0827	0.6776
T0009,T0025	C013	20.7850	0.3799
T0015,T0016	C018	17.6850	0.4525
T0005,T0006	C001	42.9934	0.1284
T0010	C004	46.3882	0.8423
T0007,T0037	C001	17.6566	0.4951
T0027,T0028	C001	49.6417	0.6226
T0016,T0034	C007	46.3621	0.4188
T0026	C006	21.1640	0.5427
T0001,T0029	C000	38.5606	0.5895
T0009,T0028	C015	30.9950	0.6903
T0018,T0031	C015	37.0767	0.6341
T0008,T0017	C005	52.5750	0.3845
T0026,T0029	C008	41.8955	0.3438
T0008,T0021	C014	38.3094	0.5447
T0019	C010	28.3259	0.2613
T0004,T0009	C019	10.0000	0.4718
T0028,T0037	C000	58.3645	0.7993
T0037	C011	8.0000	0.3633
T0014,T0015	C014	23.6948	0.4493
T0034,T0037	C010	29.5485	0.5713
T0007,T0031	C012	32.4523	0.3130
T0005,T0037	C007	48.0019	0.7309
T0024,T0026	C000	22.8408	0.5028
T0005,T0035	C009	20.3144	0.4418
T0002,T0023	C006	29.0283	0.4411
T0009	C013	51.8522	0.2762
T0008,T0023	C011	27.5760	0.4012
T0007	C015	8.4384	0.3574
T0036	C004	39.4668	0.3191
T0003,T0007	C009	43.4119	0.5682
T0027,T0038	C005	54.1237	0.5222
T0006,T0033	C009	23.3176	0.5589
T0008,T0021	C018	35.4749	0.4093
T0015,T0033	C001	30.8884	0.3714
T0028	C018	37.6302	0.7966
T0018,T0024	C000	36.6453	0.5290
T0007,T0010	C011	27.4839	0.3945
T0022,T0030	C011	50.2623	0.5991
T0006,T0031	C005	13.6874	0.6453
T0014,T0018	C001	34.9580	0.5904
T0014,T0015	C006	19.0850	0.3285
T0004,T0035	C016	21.2319	1.0000
T0013,T0033	C000	20.9356	0.6716
T0021,T0028	C012	28.5741	0.4792
T0012,T0022	C017	15.8023	0.3451
T0012,T0015	C004	10.0000	0.3712
T0013,T0036	C005	24.1966	0.3308
T0006,T0031	C010	22.1048	0.5684
T0020	C003	13.6344	0.7213
T0000,T0002	C007	31.1353	0.4127
T0013	C019	21.4830	0.5957
T0005,T0021	C003	33.6911	0.3676
T0004	C003	12.3994	0.2272
T0005,T0037	C012	45.3474	0.0664
T0006,T0029	C016	45.0302	0.2920
T0008	C003	42.6579	0.1312
T0012,T0022	C012	28.5118	0.5062
T0022,T0031	C019	43.8113	0.4743
T0001	C006	22.7948	0.7071
T0005,T0009	C002	27.7973	0.2727
T0005,T0035	C000	53.8394	0.5448
T0000	C004	31.1787	0.3953
T0007,T0031	C010	48.2774	0.6137
T0004,T0016	C000	33.1204	0.3010
T0024,T0026	C004	23.4720	0.5028
T0007,T0039	C007	27.4216	0.5160
T0012,T0024	C019	39.4253	0.5419
T0029	C009	20.0066	0.6117
T0019,T0034	C018	36.8876	0.7201
T0008,T0009	C003	18.0947	0.4698
T0037,T0038	C003	53.9472	0.5364
T0000,T0012	C011	25.8651	0.5796
T0005	C007	36.0033	0.5788
T0007,T0035	C019	38.8552	0.4985
T0003,T0015	C011	20.4270	0.5014
T0008,T0028	C006	35.7176	0.6389
T0008,T0029	C008	36.3122	0.6439
T0008,T0038	C001	53.5564	1.0000
T0021,T0028	C015	52.7524	0.5902
T0007,T0010	C009	19.6577	0.3780
T0003,T0038	C003	14.9243	0.4171
T0034,T0036	C010	34.4916	0.5073
T0018,T0038	C007	27.5874	0.4965
T0036	C001	27.5876	0.5861
T0013,T0016	C009	32.9112	0.5387
T0033,T0039	C012	45.6831	0.4599
T0015,T0033	C017	36.6755	0.4950
T0010,T0019	C013	52.6276	0.2896
T0003,T0013	C016	20.7719	0.4456
T0000,T0014	C007	38.0438	0.2896
T0002,T0032	C018	33.4547	0.6487
T0018,T0024	C019	52.5425	0.5712
T0028,T0030	C006	30.3066	0.5746
T0009	C005	20.2671	0.5416
T0002,T0012	C015	33.3544	0.3248
T0004	C016	36.8538	0.4417
T0012,T0013	C008	31.3804	0.6783
T0032	C015	19.0300	0.5738
T0023,T0033	C009	41.8800	0.2811
T0007,T0021	C019	59.9070	0.3518
T0018,T0035	C010	27.4555	0.6420
T0000,T0037	C019	39.5763	0.2439
T0009	C006	40.9724	0.2987
T0008,T0009	C019	30.1592	0.4612
T0031,T0034	C014	21.7963	0.6534
T0024,T0025	C000	30.6227	0.7606
T0005,T0036	C010	30.8671	0.6746
T0002,T0039	C015	34.4542	0.4895
T0011,T0012	C012	51.6486	0.4768
T0010,T0024	C002	16.2057	0.3815
T0017,T0024	C002	10.0000	0.4058
T0010,T0015	C007	32.1787	0.4595
T0008,T0032	C005	19.9811	0.5658
T0012,T0022	C015	60.6750	0.4608
T0009,T0020	C006	11.9459	0.1736
T0014,T0018	C019	33.0075	0.1886
T0023,T0029	C011	25.8437	0.4372
T0038	C013	19.5875	0.6290
T0013,T0029	C010	39.3797	0.3848
T0014,T0017	C006	41.5021	0.3568
T0002,T0011	C008	24.9852	0.3290
T0003,T0027	C000	54.1669	0.4619
T0000,T0016	C013	10.0000	0.4799
T0009,T0011	C005	32.6954	0.3982
T0014	C017	24.6789	0.6652
T0018,T0035	C002	48.9285	0.4404
T0009	C014	35.2347	0.5726
T0028,T0036	C003	33.3921	0.4950
T0016	C011	14.8932	0.4474
T0014,T0018	C002	15.4604	0.8704
T0027	C017	8.0000	0.3726
T0008	C007	41.7327	0.6859
