task_id_list	courier_id	total_score	willingness
T0029	C013	28.8213	0.6071
T0000,T0005	C019	20.2598	0.7562
T0022,T0023	C004	42.3677	0.5674
T0009	C019	29.5273	0.2272
T0035	C014	20.0830	0.3459
T0014,T0018	C014	16.8756	0.4920
T0022,T0028	C017	14.5385	0.5837
T0013,T0024	C004	61.6281	0.5399
T0006,T0039	C001	38.1352	0.6191
T0019,T0035	C013	13.2220	0.6691
T0004,T0017	C019	45.2958	0.4949
T0003,T0005	C019	17.3436	0.2094
T0014,T0027	C003	51.3166	0.4845
T0001,T0012	C007	45.1981	0.1977
T0007,T0034	C015	34.6689	0.4173
T0012	C011	36.7529	0.7222
T0022,T0023	C012	47.8100	0.6840
T0034,T0038	C002	21.0901	0.4354
T0003,T0033	C009	47.7935	0.6346
T0008,T0029	C008	33.9085	0.6213
T0014	C014	26.0959	0.5060
T0026,T0031	C004	27.4738	0.4867
T0017,T0030	C013	35.3071	0.5416
T0008,T0020	C019	42.8855	0.4274
T0020	C003	26.3176	0.3098
T0006,T0017	C007	30.2491	0.8531
T0003	C013	21.8300	0.7486
T0015	C000	36.4610	0.4107
T0021,T0037	C018	27.0450	0.5044
T0002	C000	27.4496	0.5454
T0026,T0035	C004	10.0000	0.6596
T0001,T0012	C017	33.8361	0.4659
T0006	C010	35.6235	0.3802
T0029,T0035	C012	44.2908	0.5713
T0005	C019	15.1690	0.3732
T0000,T0034	C007	15.2741	0.5279
T0030	C001	31.0099	0.3050
T0008,T0037	C013	20.7984	0.5723
T0007,T0024	C009	49.9933	0.3048
T0003	C006	29.3387	0.6682
T0013,T0030	C012	33.0417	0.2027
T0019,T0033	C009	35.0559	0.5688
T0015,T0025	C006	48.6557	0.5586
T0007,T0033	C018	46.6381	0.7238
T0007,T0034	C002	19.9642	0.5067
T0017,T0024	C010	49.7177	0.4626
T0001,T0037	C007	21.4781	0.4665
T0027,T0031	C015	41.6271	0.3615
T0004,T0027	C000	25.0506	0.4659
T0005,T0039	C015	12.9563	0.1345
T0017	C000	50.5776	0.4475
T0026,T0038	C012	14.7172	0.5135
T0000,T0005	C009	10.0000	0.4134
T0001,T0005	C019	51.9423	0.6602
T0008,T0033	C004	38.3499	0.2018
T0025	C000	40.8704	0.5869
T0002,T0017	C004	35.0352	0.9620
T0016,T0039	C006	11.2905	0.4756
T0031	C013	29.2773	0.4040
T0009,T0010	C016	27.2712	0.5176
T0016,T0033	C013	42.0892	0.3806
T0028,T0030	C003	11.8970	0.3228
T0015,T0038	C016	26.2950	0.6586
T0016	C012	20.5130	0.3796
T0004,T0037	C003	51.7356	0.8076
T0010,T0021	C019	25.0891	0.4808
T0004,T0037	C012	48.2677	0.6874
T0002,T0014	C006	35.5614	0.4843
T0003,T0009	C019	39.6026	0.4587
T0012,T0025	C002	30.3652	0.4775
T0015,T0039	C013	40.2437	0.7733
T0003,T0014	C005	57.7645	0.5980
T0004,T0031	C009	15.3620	0.7496
T0011	C013	35.8975	0.6830
T0008,T0016	C016	35.2604	0.4445
T0011	C017	13.8071	0.4558
T0004,T0007	C012	41.0542	0.6544
T0015,T0028	C015	44.3141	0.2592
T0029,T0030	C016	10.0000	0.6153
T0007,T0031	C014	34.2516	0.4711
T0026,T0035	C000	29.0708	0.6085
T0020	C013	19.3111	0.4148
T0007,T0010	C012	10.0000	0.3477
T0017,T0019	C015	33.9209	0.3289
T0000,T0034	C013	39.5064	0.2619
T0028	C016	8.0000	0.4206
T0001,T0011	C005	15.7222	0.2265
T0034,T0038	C003	30.4333	0.3293
T0011,T0020	C015	32.4787	0.2451
T0032,T0038	C003	23.0138	0.4333
T0020,T0025	C015	48.2900	0.7251
T0009,T0022	C010	42.4347	0.4352
T0006,T0030	C007	40.5409	0.5578
T0005,T0039	C012	29.3313	0.6538
T0003,T0029	C011	18.6985	0.5695
T0007,T0014	C009	25.6232	0.5099
T0031,T0033	C005	43.6784	0.1206
T0036	C017	32.9398	0.8050
T0002,T0014	C017	31.1465	0.6673
T0019,T0033	C015	22.4323	0.5108
T0004,T0017	C010	16.0984	0.7899
T0010,T0016	C011	31.0153	0.8462
T0009	C018	27.6574	0.5684
T0016,T0020	C014	34.4432	0.4204
T0008,T0009	C017	32.6876	0.4764
T0008,T0025	C019	29.2297	0.3373
T0000,T0034	C009	44.4182	0.5258
T0029,T0030	C003	35.8860	0.4675
T0022,T0028	C014	10.0000	0.5948
T0013,T0024	C012	44.1579	0.6171
T0037	C006	9.0515	0.1230
T0021	C013	43.7998	0.4942
T0009,T0014	C000	47.6806	0.6760
T0031,T0033	C007	44.9808	0.4648
T0020,T0035	C014	39.9593	0.6787
T0017,T0020	C017	38.9177	0.3823
T0008,T0025	C010	11.6404	0.3217
T0026,T0037	C015	40.1780	0.5181
T0024,T0025	C006	34.1618	0.1826
T0001,T0018	C006	37.2105	0.6728
T0020,T0035	C009	54.5954	0.4298
T0010	C011	18.2829	0.3157
T0019,T0023	C015	47.3734	0.4372
T0021	C014	8.6832	0.6570
T0022	C002	39.2409	0.2640
T0016,T0033	C012	78.3397	0.7228
T0003,T0020	C019	31.6895	0.1260
T0005,T0009	C014	16.0780	0.1451
T0005,T0033	C009	23.5827	0.6846
T0004,T0033	C012	50.2720	0.0849
T0033,T0038	C000	39.1882	0.3436
T0003,T0034	C014	26.8873	0.1399
T0029	C010	35.3504	0.4178
T0012	C003	24.2415	0.5065
T0007	C001	37.0484	0.8193
T0032	C009	24.2319	0.7208
T0008,T0020	C006	17.5603	0.3617
T0001,T0021	C015	42.7001	0.4272
T0004,T0039	C016	38.1681	0.4132
T0038	C008	8.0000	0.4859
T0001,T0005	C014	35.1318	0.5855
T0000,T0019	C009	39.5628	0.4201
T0015,T0029	C004	38.3515	0.4354
T0003,T0032	C005	12.1649	0.6734
T0025,T0029	C005	12.9248	0.4967
T0001,T0011	C007	26.5957	0.8830
T0022,T0033	C005	28.3068	0.4503
T0002,T0005	C009	21.6793	0.5683
T0004,T0013	C008	39.3481	0.5140
T0010,T0028	C000	35.1368	0.5515
T0013	C016	35.6827	0.6771
T0011	C012	27.3103	0.3981
T0014,T0019	C018	35.5449	0.8777
T0019	C016	8.0000	0.6784
T0026,T0035	C002	29.9953	0.6131
T0009,T0015	C011	40.3468	0.3430
T0030	C007	38.0380	0.3076
T0004,T0039	C018	38.3233	0.3960
T0020,T0039	C011	10.0000	0.5813
T0004,T0033	C015	30.7894	0.4963
T0009	C014	8.9623	0.2517
T0004,T0013	C013	16.3429	0.6187
T0004,T0031	C014	30.3301	0.4865
T0014,T0022	C006	27.1694	0.3125
T0009,T0026	C009	10.3139	0.8121
T0026,T0029	C011	44.4446	0.6299
T0013,T0019	C006	21.4059	0.5791
T0003,T0039	C014	43.3495	0.3648
T0001,T0007	C015	40.6117	0.2483
T0008,T0013	C002	48.6701	0.4637
T0001,T0034	C019	27.9653	0.5638
T0010,T0021	C016	24.6225	0.8898
T0012,T0027	C010	31.8953	0.1735
T0007,T0029	C012	56.9438	0.0547
T0010,T0016	C008	30.7886	0.4932
T0004,T0013	C007	47.6261	0.1992
T0025,T0029	C011	47.8115	0.4920
T0015,T0029	C006	32.0655	0.5480
T0007,T0024	C004	35.1340	0.5038
T0012,T0013	C008	48.4688	0.8188
T0004	C008	47.6178	0.6517
T0006	C015	8.0000	0.5966
T0014,T0038	C012	25.7274	0.0922
T0017,T0023	C007	23.5090	0.5957
T0037	C001	28.1110	0.3972
T0018,T0029	C017	31.7819	0.4975
T0012,T0027	C003	29.7044	0.5374
T0002,T0005	C000	25.5728	0.4286
T0016,T0030	C010	29.4560	0.6525
T0018	C017	34.2489	0.5667
T0034,T0038	C007	21.3563	0.8698
T0019,T0026	C007	27.4036	0.4074
T0029,T0030	C007	39.7085	0.2810
T0030,T0031	C008	20.5080	0.6671
T0025	C007	48.4980	0.4662
T0027,T0031	C019	10.0000	0.6165
T0012,T0017	C007	10.0000	0.7707
T0006	C008	25.4821	0.2932
T0002,T0008	C006	30.8363	0.4431
T0004,T0014	C018	39.6046	0.3358
T0001,T0011	C010	32.7610	0.2833
T0000,T0038	C007	30.4505	0.7088
T0019,T0021	C012	45.0321	0.2279
T0030	C000	8.0000	0.4968
T0015,T0028	C012	35.6122	0.5841
T0007	C016	11.5794	0.4313
T0022	C005	53.3854	0.6764
T0006	C017	39.1397	0.5376
T0004,T0010	C019	24.8249	0.1717
T0009,T0022	C006	25.3517	0.4557
T0018,T0021	C001	47.6553	0.0620
T0002,T0035	C008	24.9585	0.4247
T0005	C004	36.3519	0.8485
T0010,T0028	C013	42.1742	0.7986
T0024,T0026	C014	32.0750	0.5333
T0004,T0006	C017	38.0775	0.5566
T0003,T0039	C015	39.6583	0.4746
T0015,T0024	C013	33.9295	0.5262
T0035	C007	27.6924	0.7279
T0032	C000	18.7701	0.7118
T0024,T0032	C000	22.8901	0.8830
T0010	C014	23.1859	0.1926
T0018,T0021	C003	31.8011	0.6307
T0014,T0015	C006	53.8324	0.4196
T0023,T0030	C001	25.8199	0.2366
T0002,T0006	C004	21.0791	0.2984
T0001,T0034	C004	39.7234	0.6493
T0014,T0025	C007	15.3523	0.3477
T0017,T0024	C007	27.8008	0.2653
T0003,T0009	C009	13.6797	0.7308
T0028	C001	34.7752	0.2370
T0019,T0039	C003	31.4621	0.4017
T0016,T0020	C012	25.5576	0.4038
T0020,T0025	C008	46.7568	0.3089
T0009,T0010	C003	52.2272	0.4791
T0005,T0030	C004	16.3372	0.6428
T0007,T0031	C018	19.5850	0.5092
T0004,T0016	C000	19.0699	0.5540
T0013,T0030	C001	29.1699	0.3562
T0013,T0030	C017	19.8097	0.6685
T0022,T0028	C007	23.1697	0.6172
T0003	C017	11.7687	0.5449
T0003,T0032	C007	10.0000	0.4690
T0012,T0013	C016	57.2409	0.2437
T0014,T0025	C006	29.7078	0.4938
T0002	C003	31.8739	0.3153
T0009,T0015	C001	15.0973	0.4914
T0010	C006	44.5334	0.0617
T0000,T0016	C002	37.2667	0.1314
T0022	C015	21.2796	0.2066
T0019	C013	16.7679	0.6052
T0001,T0018	C007	31.8319	0.4918
T0008	C009	51.4648	0.3852
T0015,T0024	C005	34.2063	0.5693
T0012,T0016	C015	31.6873	0.9086
T0016,T0030	C019	34.2978	0.7787
T0010	C004	12.3117	0.6529
T0007,T0034	C006	46.7217	0.4611
T0019,T0036	C000	32.1857	0.1681
T0024,T0032	C001	35.4152	0.6176
T0008,T0027	C004	33.8872	0.7053
T0000,T0034	C000	22.4408	0.3048
T0024	C004	32.3589	0.3728
T0035,T0039	C007	17.2328	0.4655
T0004,T0008	C008	30.6121	0.1524
T0011,T0037	C003	44.2963	0.5620
T0019,T0036	C002	50.8969	0.6014
T0011,T0024	C009	43.9804	0.5230
T0008,T0009	C016	34.6173	0.5376
T0017,T0019	C001	28.6453	0.1249
T0019,T0021	C013	24.4254	0.5908
T0008,T0013	C011	35.3897	0.6654
T0015,T0025	C011	36.4371	0.7058
T0026,T0035	C014	56.8522	0.3693
T0026,T0038	C007	33.4486	0.1513
T0002,T0017	C013	25.5544	0.3011
T0015,T0028	C016	17.4245	0.6289
T0001,T0014	C009	10.0000	0.0100
T0030,T0031	C006	33.5218	0.4730
T0016	C017	33.2088	0.0395
T0015	C012	29.6224	0.5453
T0014,T0033	C014	34.1880	0.2501
T0014	C009	27.4002	0.5723
T0022	C019	35.2882	0.6864
T0015	C017	14.8387	0.6513
T0029,T0036	C001	39.7743	0.2874
T0029,T0039	C017	41.4424	0.3043
T0030,T0039	C017	28.1589	0.3466
T0004,T0039	C000	53.9659	0.6316
T0009,T0015	C017	38.3850	0.4761
T0007,T0010	C017	47.0295	0.4609
T0019,T0020	C003	37.0136	0.5913
T0015,T0038	C003	30.0485	0.2093
T0021	C010	25.4482	0.5838
T0007,T0023	C015	29.9810	0.2364
T0015,T0035	C008	43.5862	0.5772
T0014,T0019	C002	10.0000	0.2984
T0019	C003	27.7038	0.2756
T0020,T0034	C000	35.8045	0.8307
T0006,T0012	C016	46.4070	0.5078
T0032	C012	35.6673	0.5125
T0012,T0037	C009	37.8765	0.3475
T0017,T0035	C012	34.5847	0.5343
T0017,T0026	C003	46.6402	0.3052
T0001,T0031	C018	32.0089	0.7628
T0007,T0036	C000	24.3471	0.7138
T0014,T0033	C004	16.4748	0.5309
T0004,T0015	C018	50.5867	0.5085
T0033,T0037	C004	17.8842	0.5709
T0023,T0031	C000	36.4290	0.4187
T0000,T0004	C019	13.0495	0.5604
T0007,T0014	C015	42.4520	0.1830
T0010,T0019	C007	22.8190	0.3463
T0023,T0028	C005	10.0000	0.2075
T0001,T0035	C005	36.0573	0.6171
T0010,T0021	C008	26.4097	0.2621
T0025	C013	38.0403	0.4401
T0005	C007	24.1880	0.5370
T0021,T0032	C012	54.0120	0.5658
T0017,T0025	C007	37.3099	0.9623
T0000,T0015	C009	10.0000	0.1369
T0024,T0026	C007	25.4689	0.4099
T0000	C000	18.0806	0.5882
T0019,T0020	C009	18.6353	0.5614
T0004,T0015	C009	37.7996	0.2596
T0021,T0037	C011	37.4671	0.6953
T0030,T0032	C012	46.4861	0.5480
T0009,T0022	C005	10.0000	0.6466
T0003	C007	34.1066	0.7058
T0002,T0005	C014	28.3214	0.7468
T0008,T0033	C010	23.2337	0.2197
T0008,T0020	C013	34.1934	0.3175
T0038	C001	8.1434	0.4477
T0018,T0029	C009	55.2032	0.4153
T0005,T0011	C001	34.2514	0.5544
T0012,T0025	C005	22.5542	0.2873
T0006,T0012	C001	10.3278	0.4633
T0004,T0016	C008	42.2903	0.4588
T0010,T0028	C008	21.2095	0.4583
T0020,T0025	C014	41.4778	0.6301
T0030,T0031	C005	37.1837	0.3937
T0009,T0026	C000	37.7302	0.4774
T0033	C003	23.6416	0.4065
T0012,T0013	C015	31.5333	0.6684
T0001,T0032	C001	15.9942	0.3092
T0002,T0017	C006	37.2903	0.4474
T0016,T0036	C001	10.9835	0.6480
T0000,T0004	C016	34.6349	0.3828
T0003,T0033	C008	31.4629	0.8667
T0020,T0034	C018	41.7299	0.4269
T0023,T0028	C016	25.2016	0.0986
T0008	C018	20.1249	0.3543
T0006,T0030	C003	18.6889	0.4103
T0014,T0019	C008	17.4902	0.3170
T0004,T0031	C015	34.0945	0.4606
T0003,T0005	C001	26.8661	0.4213
T0016,T0021	C015	12.6973	0.0614
T0029,T0036	C000	48.1659	0.3803
T0029,T0036	C006	48.1788	0.2820
T0014,T0025	C016	36.1171	0.1804
T0020,T0023	C014	30.9234	0.5645
T0034	C016	14.6657	0.5907
T0004,T0014	C001	24.0004	0.3505
T0002,T0006	C007	28.8295	0.4192
T0018,T0029	C006	43.6554	0.5937
T0017,T0023	C001	42.8832	0.6642
T0014,T0018	C019	16.6127	0.5357
T0010,T0016	C000	45.5642	0.8448
T0034	C012	20.8930	0.5787
T0003,T0032	C011	44.6034	0.5598
T0018,T0020	C003	21.4988	0.4545
T0008,T0036	C003	27.2976	0.3988
T0008,T0016	C000	37.9019	0.4597
T0012,T0025	C013	10.5260	0.5657
T0016,T0029	C002	25.9398	0.6067
T0033	C006	8.0000	0.8136
T0011,T0037	C007	40.0169	0.5825
T0013,T0024	C009	17.3289	0.7392
T0007,T0022	C008	29.9073	0.4207
T0012,T0025	C012	33.8748	0.6782
T0022	C006	35.7016	0.5650
T0026,T0031	C009	26.0921	0.5833
T0030,T0039	C012	53.5520	0.5489
T0000,T0016	C016	32.5450	0.6495
T0007,T0034	C008	35.5176	0.3371
T0006,T0012	C009	47.6577	0.4192
T0009	C004	49.9001	0.5423
T0005,T0039	C006	32.0297	0.3897
T0010,T0019	C011	50.0544	0.4247
T0009,T0016	C019	38.5021	0.2903
T0002,T0027	C006	24.8868	0.6011
T0019,T0026	C015	10.9457	0.4602
T0012,T0028	C003	31.0216	0.3865
T0024,T0025	C016	28.2691	0.4282
T0004,T0010	C004	16.0871	0.5313
T0004,T0031	C005	10.0000	1.0000
T0019,T0021	C004	10.0000	0.4252
T0013,T0024	C000	26.7199	0.4765
T0001,T0035	C012	38.1417	0.6190
T0020	C017	40.6301	0.3396
T0027	C019	43.3140	0.4973
T0014,T0033	C018	35.3628	0.6264
T0017,T0026	C016	44.6919	0.7107
T0000,T0001	C010	32.4769	0.6113
T0006,T0036	C018	10.0000	0.4831
T0008	C008	19.0084	0.6839
T0033,T0037	C013	41.2925	0.7439
T0006	C002	8.0000	0.4812
T0008,T0031	C016	41.6027	0.4421
T0007,T0033	C002	27.1874	0.3100
T0024	C008	14.9138	0.5832
T0014,T0018	C016	29.5629	0.3357
T0004	C013	17.0789	0.6910
T0017,T0019	C018	32.2279	0.4787
T0015	C019	28.3397	0.8504
T0012,T0016	C017	12.9409	0.4660
T0002,T0027	C017	25.3916	0.3718
T0021,T0035	C006	36.3277	0.4287
T0030	C018	12.2599	0.0926
T0003,T0020	C010	22.3543	0.3266
T0014,T0022	C005	24.2819	0.5420
T0030	C014	22.1622	0.6622
T0018	C004	37.2434	0.6231
T0015,T0030	C005	33.7919	0.5118
T0001	C014	29.5660	0.4530
T0012,T0034	C006	44.5919	0.4803
T0009	C017	55.0711	0.7735
T0007,T0022	C009	23.8241	0.5107
T0012,T0027	C011	37.6698	0.7599
T0015,T0024	C008	46.0216	0.4632
T0034,T0038	C010	38.7234	0.5291
T0016,T0036	C012	44.5450	0.4165
T0014,T0018	C002	14.2519	0.6697
T0003,T0008	C000	54.3245	0.3489
T0001,T0034	C001	35.1818	0.0637
T0008	C019	19.7546	0.4415
T0012	C010	28.5618	0.2607
T0012,T0017	C009	29.2063	0.4253
T0010,T0021	C010	21.7651	0.3986
T0030,T0031	C002	23.6910	0.5531
T0009,T0016	C000	43.8375	0.5648
T0024,T0025	C012	34.0764	0.1296
T0012,T0013	C014	56.8433	0.4582
T0021,T0037	C014	56.9377	0.3943
T0005,T0030	C018	20.1758	0.5155
T0009,T0026	C013	32.3626	0.5450
T0023,T0030	C004	23.4686	0.5467
T0003,T0039	C017	39.7517	0.8294
T0006,T0017	C013	29.3226	0.3237
T0012,T0013	C004	51.9599	0.2958
T0007,T0029	C019	59.7041	0.5246
T0022,T0028	C006	16.8628	0.4458
T0015,T0018	C000	24.2102	0.2052
T0016,T0029	C010	19.1050	0.4927
T0005	C005	14.0971	0.6699
T0016,T0033	C008	62.1573	0.5746
T0006	C005	11.6250	0.7202
T0011,T0030	C007	39.3279	0.3609
T0019,T0021	C015	33.4494	0.4976
T0008,T0036	C013	21.0312	0.5859
T0026,T0027	C011	21.0368	0.7262
T0020,T0023	C015	26.1176	0.7951
T0005	C017	36.4914	0.3948
T0003,T0005	C017	37.0597	0.5099
T0010,T0038	C002	34.9379	0.2970
T0024,T0026	C005	49.5404	0.6770
T0007	C015	15.1301	0.1741
T0035,T0039	C003	38.3847	0.5740
T0006,T0030	C018	21.5730	0.5044
T0006,T0014	C009	35.9141	0.5535
T0023,T0031	C011	41.3664	0.5954
T0019	C009	22.6628	0.7963
T0018,T0021	C012	19.3717	0.4376
T0019	C010	10.4926	0.3536
T0003,T0014	C016	33.5679	0.5050
T0001,T0032	C018	21.2395	0.2874
T0000	C004	46.4924	0.3775
T0020,T0034	C012	40.6878	0.5540
T0015,T0035	C005	37.6671	0.4930
T0023,T0031	C015	10.0000	0.2476
T0015,T0035	C011	27.8008	0.3375
T0012,T0017	C000	12.3878	0.1696
T0017,T0025	C012	32.4549	0.6300
T0015	C004	9.3721	0.2955
T0019,T0020	C008	10.9704	0.6018
T0010,T0019	C004	24.5118	0.8148
T0009,T0022	C016	22.9670	0.6584
T0019,T0032	C005	38.1026	0.6601
T0004,T0013	C018	35.2284	0.6127
T0004,T0008	C017	28.7857	0.6889
T0001,T0024	C006	22.2832	0.5387
T0012	C019	35.4090	0.1684
T0020,T0035	C000	20.0305	0.4012
T0033	C002	12.8372	0.5923
T0032,T0034	C018	43.5561	0.2143
T0019,T0036	C005	44.6830	0.3222
T0026,T0037	C008	45.1593	0.5647
T0018,T0020	C012	38.0370	0.2499
T0002,T0006	C011	40.2859	0.4621
T0015,T0018	C017	21.1965	0.6439
T0000,T0019	C006	19.8630	0.7625
T0021,T0032	C010	19.8619	0.3654
T0014,T0019	C000	33.1594	0.7058
T0015,T0037	C019	50.4575	0.5302
T0002,T0005	C006	36.3024	0.4720
T0012	C012	27.6034	0.4424
T0006,T0039	C011	48.8810	0.6560
T0008,T0013	C017	28.9526	0.1676
T0009,T0029	C005	41.4816	0.2720
T0017,T0025	C005	50.0735	0.5688
T0005,T0032	C018	25.8979	0.5431
T0019,T0029	C012	45.7130	0.4410
T0002,T0003	C000	13.8929	0.4676
T0018,T0029	C016	32.2249	0.8855
T0002,T0027	C010	10.0000	0.7737
T0000,T0038	C016	38.2163	0.7132
T0003,T0033	C001	32.1769	0.4221
T0004,T0031	C001	44.0761	0.6233
T0019,T0020	C002	56.6996	0.6172
T0012	C000	37.7586	0.5720
T0025	C012	31.8701	0.3792
T0002	C013	38.9338	0.3985
T0015,T0030	C016	22.3566	0.4713
T0016,T0033	C002	53.2671	0.4999
T0034,T0038	C019	42.1048	0.3599
T0003,T0006	C000	25.5411	0.4428
T0005,T0039	C008	25.9106	0.2248
T0014	C019	49.0938	0.5128
T0003,T0034	C001	20.6852	0.5248
T0011,T0013	C017	29.6110	0.2031
T0003,T0014	C012	26.0926	0.6731
