task_id_list	courier_id	total_score	willingness
T0013,T0020	C026	43.0439	0.0100
T0001,T0007	C008	10.0000	0.1570
T0038	C048	8.0000	0.5951
T0005,T0006	C071	49.5997	0.0100
T0029	C020	23.3279	0.1520
T0008	C010	13.7318	0.4764
T0016	C075	22.3918	0.1582
T0002,T0006	C030	41.1841	0.3248
T0004	C011	26.8778	0.0772
T0002,T0003	C020	18.1373	0.4665
T0016,T0033	C006	17.4610	0.6286
T0022	C060	25.7758	0.1820
T0014	C020	13.8137	0.4606
T0001,T0026	C068	14.4958	0.3573
T0004,T0016	C006	36.8163	0.0719
T0010,T0034	C007	40.2553	0.5421
T0018,T0038	C057	43.3615	0.0186
T0025,T0029	C053	36.1108	0.4315
T0014,T0015	C036	36.8724	0.3988
T0007,T0039	C024	29.5774	0.5866
T0000,T0005	C074	23.1377	0.1365
T0026,T0030	C014	27.3373	0.5537
T0015,T0023	C073	39.3746	0.3511
T0005,T0031	C001	25.1358	0.3766
T0029	C016	15.8382	0.4263
T0019,T0034	C060	34.7487	0.3750
T0013,T0030	C054	17.0013	0.0941
T0004,T0030	C024	47.4147	0.2374
T0021,T0029	C053	47.2116	0.4009
T0001,T0035	C026	28.6136	0.4990
T0002,T0011	C019	31.4373	0.3223
T0010,T0024	C056	42.8155	0.0100
T0021	C067	8.0000	0.1646
T0027,T0029	C039	49.7334	0.5114
T0004	C024	34.1276	0.5307
T0023,T0037	C063	33.6181	0.4765
T0016	C076	35.0551	0.5831
T0006,T0018	C004	29.3639	0.0100
T0010	C011	24.7980	0.3954
T0013,T0030	C014	40.1578	0.1278
T0022,T0029	C005	20.6150	0.1357
T0000,T0032	C038	51.4136	0.0100
T0021,T0034	C039	10.0000	0.6248
T0002,T0028	C018	46.5674	0.4681
T0035	C004	23.3676	0.0192
T0023	C069	21.5058	0.6163
T0038	C039	24.0260	0.2492
T0020,T0022	C038	28.8958	0.5934
T0004,T0037	C013	29.5478	0.0639
T0016	C046	46.1505	0.4869
T0002,T0038	C025	21.5632	0.2306
T0004	C022	25.4784	0.2791
T0026,T0035	C031	33.3199	0.6357
T0013,T0026	C079	32.6396	0.6252
T0031,T0032	C007	29.5037	0.4528
T0015	C000	18.6926	0.2282
T0027	C006	32.2114	0.4909
T0015,T0023	C004	46.8695	0.2473
T0016,T0019	C042	44.6943	0.5607
T0007,T0032	C078	40.4761	0.1943
T0021	C005	34.0144	0.3660
T0021,T0033	C034	57.9673	0.2539
T0025,T0037	C052	26.1367	0.4664
T0013,T0025	C025	15.4441	0.4856
T0012,T0027	C047	40.9115	0.0100
T0003,T0034	C023	36.4003	0.4196
T0023,T0037	C068	26.7620	0.2574
T0000,T0032	C053	41.5973	0.3448
T0001,T0004	C071	18.5938	0.4074
T0015,T0017	C049	35.9347	0.3435
T0016,T0022	C033	34.7943	0.2097
T0020,T0037	C000	28.3426	0.4728
T0003,T0025	C048	24.5995	0.4908
T0037	C009	35.5294	0.2350
T0019,T0028	C000	47.7064	0.1955
T0005,T0031	C058	35.6994	0.5044
T0009,T0015	C071	29.3415	0.4073
T0020,T0037	C068	54.8991	0.0699
T0009,T0033	C056	31.8143	0.3063
T0002,T0029	C038	22.0877	0.1926
T0001,T0012	C072	24.8287	0.4989
T0015	C037	42.2434	0.2377
T0000,T0006	C050	23.6651	0.1230
T0023	C004	21.5054	0.5735
T0001,T0004	C017	35.4188	0.4173
T0005,T0032	C015	42.7351	0.3471
T0013,T0032	C058	32.5670	0.1804
T0002,T0009	C005	36.5969	0.6477
T0005,T0032	C045	41.2629	0.6098
T0000,T0036	C034	14.8715	0.0100
T0012	C047	23.4567	0.5674
T0006	C010	20.1573	0.2405
T0021,T0029	C045	28.1673	0.2686
T0005,T0035	C003	33.8376	0.2553
T0033	C024	41.3635	0.4996
T0029	C013	13.4161	0.6975
T0003,T0025	C007	33.9794	0.6724
T0004,T0012	C066	27.9578	0.0100
T0003,T0027	C020	33.0644	0.5234
T0015,T0024	C069	26.6865	0.5737
T0022,T0029	C063	30.0403	0.4849
T0003,T0020	C006	27.7215	0.0882
T0012,T0025	C070	43.0409	0.0100
T0002,T0010	C057	20.5815	0.4596
T0001,T0010	C042	30.7201	0.2617
T0007,T0023	C015	27.6513	0.8518
T0012,T0027	C045	30.9520	0.5991
T0012,T0019	C064	16.6969	0.2808
T0003,T0031	C047	23.5210	0.2046
T0009,T0015	C057	26.8646	0.8057
T0023,T0037	C072	28.5954	0.5167
T0004,T0005	C055	35.0921	0.2537
T0018,T0035	C077	22.5920	0.6884
T0010,T0016	C010	31.9820	0.1135
T0022	C061	27.7057	0.6590
T0010,T0016	C071	22.4640	0.1597
T0039	C030	8.0000	0.4339
T0016,T0029	C035	29.3956	0.4321
T0004,T0030	C010	19.1732	0.1683
T0001	C045	22.7759	0.3687
T0002,T0025	C011	30.6239	0.4420
T0001,T0006	C004	28.7050	0.4245
T0027,T0028	C005	21.3941	0.8282
T0035,T0038	C023	34.9381	0.0100
T0018,T0028	C025	45.7752	0.1250
T0000,T0006	C057	40.3772	0.0100
T0028	C047	14.2157	0.2813
T0021	C019	16.2012	0.6708
T0013,T0030	C023	30.2450	0.3073
T0027,T0039	C029	29.8296	0.2886
T0022,T0032	C044	30.5917	0.3278
T0015,T0023	C048	38.7611	0.5823
T0023,T0037	C069	11.2277	0.2542
T0033	C079	55.1473	0.1303
T0008,T0009	C009	22.5665	0.2764
T0006	C030	31.1606	0.4821
T0023,T0031	C028	22.1830	0.4153
T0014,T0016	C007	29.1755	0.3150
T0002,T0007	C075	27.5174	0.4817
T0023,T0037	C003	29.3940	0.2028
T0015,T0017	C011	26.8330	0.4821
T0013,T0014	C007	41.2327	0.0100
T0038	C025	18.1933	0.3954
T0003	C000	8.0000	0.2758
T0014,T0026	C023	27.2014	0.4713
T0026,T0031	C057	39.3950	0.4383
T0005,T0015	C016	27.5788	0.4333
T0020	C062	16.9780	0.5825
T0002,T0028	C044	35.7322	0.4701
T0009,T0035	C079	14.3756	0.2936
T0013,T0036	C077	28.6969	0.1244
T0021,T0029	C018	23.0903	0.5008
T0027	C062	18.5260	0.4160
T0019	C044	8.2222	0.6424
T0020,T0035	C011	41.6157	0.1606
T0023,T0033	C046	39.7136	0.0398
T0007,T0013	C052	20.2735	0.5136
T0017,T0030	C046	41.7629	0.4428
T0014,T0035	C035	33.5102	0.3522
T0026,T0030	C018	21.0849	0.0785
T0008,T0033	C007	73.3574	0.6103
T0027,T0029	C071	19.2098	0.1911
T0018,T0038	C006	44.4734	0.6338
T0008,T0029	C010	21.9075	0.0867
T0035	C013	22.3820	0.2687
T0003,T0009	C069	44.9311	0.2408
T0029	C007	40.5099	0.5402
T0010,T0013	C039	29.1643	0.1393
T0016,T0029	C030	34.7580	0.3155
T0022,T0029	C077	27.5502	0.7247
T0005,T0015	C032	31.7972	0.4061
T0010,T0024	C019	25.2093	0.1086
T0006,T0013	C073	24.0270	0.1485
T0012,T0025	C027	24.2834	0.4646
T0022,T0031	C021	10.0000	0.4080
T0027,T0039	C074	51.3136	0.5008
T0011,T0036	C000	10.0000	0.2212
T0011,T0036	C021	25.0050	0.2045
T0037,T0038	C054	28.9464	0.0576
T0033,T0035	C026	33.6519	0.2888
T0004,T0012	C072	36.9861	0.5870
T0008	C041	26.0787	0.7148
T0005,T0035	C071	43.1989	0.3869
T0002,T0025	C019	25.0285	0.1605
T0003,T0034	C032	36.2947	0.2180
T0002,T0009	C045	24.3845	0.4694
T0016,T0022	C017	33.5317	0.1955
T0028	C029	21.6167	0.2966
T0026,T0030	C061	10.0000	0.6378
T0016	C006	23.1816	0.0100
T0004	C061	19.0087	0.5154
T0006	C036	37.3098	0.1717
T0001,T0017	C028	39.7406	0.6035
T0025,T0037	C008	24.4120	0.2172
T0033,T0035	C068	38.6996	0.4583
T0021,T0034	C015	48.2279	0.3411
T0000,T0015	C032	21.5404	0.2002
T0002,T0007	C064	44.7341	0.2319
T0003,T0013	C044	10.3018	0.1524
T0013,T0016	C077	42.3321	0.1051
T0023	C013	19.0895	0.1700
T0017	C053	8.0000	0.3482
T0003,T0034	C063	38.5386	0.1134
T0032	C030	22.7004	0.2404
T0030	C024	32.8532	0.3901
T0004,T0023	C010	27.3325	0.4819
T0022	C068	18.7279	0.5505
T0033,T0035	C025	46.1961	0.0100
T0000,T0032	C044	46.0312	0.2593
T0011,T0027	C062	39.1558	0.3322
T0008,T0037	C070	38.5794	0.0100
T0000,T0039	C025	18.7775	0.2084
T0033	C018	24.3995	0.4940
T0035	C046	21.8873	0.0462
T0024,T0039	C032	40.5575	0.2943
T0014	C068	25.1622	0.6429
T0021,T0034	C059	10.0000	0.1232
T0009,T0038	C010	23.2272	0.1246
T0006,T0035	C003	40.7010	0.4682
T0025	C001	38.1513	0.4682
T0027,T0028	C025	11.9746	0.4699
T0013,T0020	C079	20.5037	0.4114
T0012,T0016	C060	39.1843	0.4824
T0001,T0021	C069	38.2289	0.4447
T0028	C060	8.0000	0.5307
T0015,T0024	C054	40.7543	0.2851
T0004,T0016	C070	29.4943	0.0737
T0020	C053	14.8104	0.0100
T0013,T0039	C066	39.9882	0.4229
T0017,T0035	C000	10.0000	0.2123
T0032	C038	14.1984	0.1843
T0017,T0026	C079	29.7285	0.8159
T0003,T0022	C045	18.9165	0.4790
T0003,T0029	C032	34.4136	0.1581
T0013,T0025	C033	21.0261	0.3695
T0008,T0033	C042	32.2412	0.1962
T0000,T0011	C059	36.3868	0.1669
T0006	C020	17.5159	0.4925
T0035,T0038	C022	52.1635	0.5157
T0029,T0035	C025	52.6303	0.5806
T0015,T0023	C069	20.3385	0.3511
T0032	C031	30.4402	0.4043
T0011,T0018	C064	20.5706	0.1898
T0005,T0022	C016	28.6067	0.6066
T0012,T0024	C052	44.8047	0.4559
T0005,T0031	C026	22.5147	0.0219
T0026,T0035	C005	32.6781	0.2487
T0019,T0021	C058	29.7113	0.4424
T0000,T0015	C034	37.5427	0.4567
T0000,T0005	C079	24.3480	0.5522
T0012,T0019	C036	17.1587	0.0965
T0022,T0024	C015	24.8230	0.2188
T0004,T0034	C055	38.2802	0.2753
T0005	C031	11.4575	0.0100
T0029	C065	8.0000	0.2289
T0026,T0036	C059	61.9024	0.3622
T0006,T0021	C041	32.0143	0.0100
T0016,T0022	C062	28.0555	0.3353
T0010,T0034	C016	35.0471	0.2189
T0008,T0010	C044	26.1332	0.3033
T0018,T0038	C015	29.7920	0.4305
T0006,T0032	C015	46.5929	0.5614
T0000,T0006	C037	26.2225	0.6581
T0014,T0035	C050	25.8636	0.5901
T0013,T0033	C070	40.0635	0.3162
T0001,T0008	C054	26.5004	0.4052
T0022	C004	18.1340	0.4847
T0030	C076	22.7815	0.0686
T0001	C070	40.5487	0.2088
T0013,T0033	C045	28.6607	0.4076
T0025,T0029	C026	43.1568	0.1395
T0029	C034	30.7192	0.2052
T0013,T0032	C042	41.1559	0.1928
T0002,T0011	C041	13.1644	0.0100
T0019,T0022	C056	37.7781	0.4430
T0013,T0020	C020	51.9664	0.2843
T0008,T0014	C064	43.4730	0.5697
T0011,T0031	C027	25.6255	0.3335
T0016,T0018	C050	29.0329	0.5342
T0006,T0021	C009	31.5101	0.4508
T0003	C009	27.8600	0.2756
T0037,T0038	C024	16.6898	0.3622
T0002	C044	42.2356	0.1363
T0024,T0031	C001	21.3451	0.4680
T0000,T0039	C051	25.9358	0.3410
T0019,T0021	C044	37.9443	0.5010
T0033	C066	29.7154	0.2804
T0014,T0023	C055	14.8443	0.3470
T0012,T0017	C012	42.9162	0.3740
T0008,T0037	C015	33.0515	0.4494
T0005,T0020	C005	29.3328	0.1302
T0002,T0005	C046	45.7647	0.3900
T0007,T0013	C059	10.0000	0.0993
T0002,T0013	C036	38.9365	0.5557
T0019,T0022	C018	24.8515	0.7797
T0017,T0026	C027	57.7976	0.6677
T0022,T0024	C068	39.7777	0.1988
T0005,T0015	C040	26.9405	0.2945
T0012,T0024	C019	22.1999	0.8401
T0011,T0036	C058	37.0926	0.3151
T0002,T0023	C008	32.0227	0.6558
T0032	C041	21.9835	0.5297
T0031,T0032	C053	41.1425	0.1231
T0022,T0024	C039	10.0000	0.3245
T0027	C047	14.9757	0.5271
T0009,T0033	C066	14.3038	0.5345
T0036	C037	11.9535	0.6533
T0023	C077	24.1949	0.3862
T0010,T0013	C008	10.0000	0.5491
T0009	C024	11.0957	0.6597
T0008,T0014	C016	49.2903	0.3747
T0018,T0038	C050	17.8351	0.4121
T0016,T0033	C053	20.4811	0.3542
T0006,T0019	C007	25.1589	0.0100
T0003	C055	8.0000	0.4922
T0032	C046	13.5051	0.2078
T0026,T0036	C055	22.2402	0.4074
T0017,T0026	C015	17.9906	0.0146
T0019,T0028	C039	17.5069	0.6375
T0000,T0036	C057	36.4822	0.0100
T0001,T0017	C019	10.0000	0.3240
T0026	C053	25.9319	0.2577
T0034	C075	32.1556	0.6243
T0025,T0037	C009	32.5448	0.2888
T0019,T0036	C072	30.3822	0.7171
T0002,T0005	C068	30.3093	0.5926
T0022,T0031	C007	45.6767	0.3330
T0004,T0012	C042	35.1732	0.3156
T0013,T0026	C027	22.3138	0.6920
T0002,T0011	C064	32.4201	0.1350
T0001,T0027	C037	24.9765	0.5439
T0003,T0028	C051	39.6152	0.2267
T0003,T0020	C014	34.6211	0.5094
T0005	C067	28.1084	0.0100
T0003	C071	46.3590	0.0723
T0013	C020	9.1300	0.3187
T0013,T0025	C019	16.4094	0.5468
T0020,T0036	C056	46.1785	0.3474
T0037	C071	30.2819	0.0442
T0019,T0035	C027	23.9511	0.5309
T0002,T0025	C025	35.5547	0.3135
T0035,T0038	C037	33.2070	0.5580
T0004,T0016	C014	28.9277	0.1963
T0003,T0034	C040	52.7949	0.0100
T0010	C063	15.2429	0.3012
T0020,T0036	C060	35.8574	0.2965
T0000,T0019	C064	42.7093	0.4957
T0016,T0029	C054	22.2311	0.3408
T0016,T0029	C021	34.7883	0.3746
T0020,T0025	C028	37.8742	0.5572
T0025,T0029	C023	45.2241	0.1231
T0003,T0035	C000	10.0000	0.2254
T0024,T0039	C067	20.2580	0.6143
T0020,T0037	C075	31.1102	0.5513
T0002,T0013	C003	12.3657	0.2821
T0000,T0019	C078	28.4993	0.4384
T0037	C026	17.7409	0.4726
T0012,T0019	C074	27.0765	0.3387
T0006,T0032	C014	46.3867	0.7555
T0020	C031	40.5056	0.9032
T0016,T0026	C045	24.6636	0.3114
T0015,T0023	C021	26.2971	0.1694
T0035	C005	21.7297	0.6015
T0005,T0031	C076	33.9376	0.1425
T0027,T0030	C063	55.0050	0.1128
T0001,T0026	C022	35.3144	0.2476
T0012,T0025	C010	22.4485	0.3482
T0005,T0035	C041	31.0117	0.0745
T0002,T0025	C023	16.4225	1.0000
T0031	C004	24.6319	0.3831
T0035	C016	26.4774	0.6168
T0026	C018	40.8413	0.2763
T0029,T0035	C044	31.6494	0.4012
T0023,T0038	C005	42.6091	0.1871
T0027,T0039	C073	46.0306	0.5197
T0037,T0038	C076	26.1995	0.5620
T0003,T0037	C063	31.4157	0.0306
T0028,T0033	C058	43.6064	0.4030
T0020,T0036	C009	31.1324	0.1953
T0030	C078	19.0053	0.1866
T0020,T0037	C001	47.0006	0.6007
T0035,T0038	C066	18.7619	0.6771
T0025	C044	20.8815	0.8375
T0038	C073	23.1311	0.2361
T0000,T0005	C023	36.3124	0.1758
T0013,T0030	C010	37.6007	0.4261
T0002,T0011	C001	46.4828	0.4206
T0013,T0025	C005	13.9938	0.2895
T0003,T0020	C024	30.3644	0.5720
T0003,T0025	C014	36.4417	0.5518
T0013,T0026	C011	46.1739	0.1558
T0023,T0033	C032	30.3978	0.3737
T0012,T0024	C021	57.2704	0.2308
T0029,T0033	C026	45.5445	0.3773
T0006,T0032	C065	30.3431	0.4659
T0021,T0033	C065	39.3999	0.5398
T0021,T0032	C062	35.4992	0.3852
T0020,T0035	C032	24.1861	0.2185
T0021,T0039	C061	45.3733	0.2019
T0027,T0028	C029	24.3645	0.3351
T0006,T0032	C011	25.4192	0.2776
T0002,T0006	C053	37.7340	0.3301
T0033,T0035	C055	46.0533	0.5098
T0006,T0032	C024	20.1691	0.7418
T0029,T0033	C059	29.9656	0.6791
T0014,T0026	C020	14.0879	0.5198
T0000,T0032	C012	26.2181	0.2578
T0013,T0016	C006	54.6217	0.2153
T0034	C061	24.2430	0.2161
T0009,T0033	C019	47.4548	0.1485
T0018,T0038	C073	30.9328	0.4573
T0020	C026	33.6800	0.5455
T0012,T0019	C024	30.6796	0.4551
T0012,T0016	C045	25.8672	0.4713
T0031,T0037	C011	38.3327	0.4522
T0002,T0029	C051	44.8528	0.6534
T0018,T0037	C026	36.1720	0.2509
T0003,T0028	C026	27.2490	0.3963
T0026,T0031	C076	22.8478	0.1732
T0021,T0039	C018	42.1081	0.4741
T0015	C039	8.0000	0.3845
T0011,T0026	C046	56.9649	0.4157
T0025,T0029	C008	10.0000	0.1237
T0002,T0022	C065	13.5583	0.2439
T0000,T0011	C002	50.7843	0.3053
T0002,T0006	C068	28.8067	0.3029
T0033	C063	27.4091	0.6392
T0011,T0036	C066	30.7097	0.2779
T0002,T0011	C044	43.4502	0.0100
T0003,T0037	C015	34.9930	0.1719
T0022,T0029	C023	51.7660	0.4921
T0016,T0026	C025	32.3034	0.3081
T0019,T0022	C010	10.0000	0.1738
T0000	C056	16.5315	0.3619
T0011,T0036	C046	53.2442	0.4977
T0001,T0038	C076	39.9002	0.4927
T0007,T0013	C021	45.1543	0.5634
T0025	C070	8.0000	0.3784
T0034	C040	33.2757	0.4177
T0035	C038	32.5986	0.1464
T0012,T0016	C007	45.3744	0.3973
T0018	C034	37.2805	0.3161
T0023,T0033	C039	46.3886	0.0934
T0000,T0039	C031	48.1025	0.1869
T0012,T0019	C068	17.9797	0.0100
T0035,T0038	C030	41.3682	0.5043
T0011,T0031	C007	41.5446	0.3864
T0001,T0008	C052	45.3921	0.0746
T0000,T0032	C024	25.9098	0.2908
T0020,T0022	C073	37.8412	0.6059
T0005,T0006	C026	32.8235	0.1122
T0030	C056	8.0000	0.4250
T0012,T0019	C023	43.4480	0.3876
T0005,T0015	C075	26.8566	0.2385
T0016,T0018	C026	42.2039	0.3528
T0019,T0032	C012	50.0376	0.3490
T0006,T0021	C024	25.6488	0.0100
T0019,T0021	C024	31.8873	0.5921
T0022	C000	30.6822	0.3172
T0003	C061	18.7667	0.6201
T0005,T0006	C078	41.7851	0.3977
T0002,T0007	C037	35.9469	0.2604
T0017,T0022	C030	38.4002	0.5063
T0019,T0034	C043	45.5791	0.0960
T0003,T0009	C072	24.2367	0.3027
T0011,T0036	C010	52.1410	0.2500
T0033	C036	24.2091	0.2511
T0007	C023	12.1465	0.3278
T0008,T0033	C072	43.0636	0.5043
T0028	C058	22.7918	0.2691
T0001,T0008	C011	22.5841	0.3145
T0001	C003	21.4082	0.6779
T0023,T0033	C061	33.9048	0.6122
T0016	C051	8.0000	0.3857
T0021	C003	27.7395	0.2315
T0009,T0015	C050	21.6814	0.0863
T0013	C001	24.9395	0.3874
T0009,T0035	C023	14.8799	0.5142
T0022,T0032	C009	21.6734	0.3553
T0023	C074	21.4130	0.5686
T0001,T0007	C068	37.6983	0.1432
T0016,T0019	C065	31.6728	0.5436
T0009,T0035	C024	35.3656	0.2444
T0015	C043	26.7205	0.5182
T0003	C042	41.9089	0.5891
T0002	C026	35.1041	0.4636
T0008,T0033	C057	41.0157	0.1002
T0008,T0010	C043	45.2623	0.7404
T0017,T0035	C026	39.4564	0.0392
T0021	C070	23.3154	0.0960
T0009,T0035	C006	20.4480	0.4678
T0013,T0039	C049	41.4981	0.2822
T0024,T0031	C076	47.8808	0.0100
T0000	C035	23.7558	0.4919
T0002,T0005	C078	36.5235	0.4375
T0006,T0018	C063	40.9900	0.2992
T0014,T0018	C057	31.0682	0.4654
T0005	C013	17.5869	0.3147
T0011,T0027	C030	46.3240	0.6706
T0017,T0030	C042	38.9714	0.2661
T0037	C055	28.7398	0.2136
T0004,T0012	C029	44.9556	0.3225
T0017,T0035	C052	34.3636	0.2975
T0021,T0033	C071	49.3087	0.5897
T0020,T0022	C020	41.1904	0.3870
T0015,T0023	C056	34.8633	0.3662
T0005,T0031	C013	26.7681	0.5448
T0004,T0034	C041	19.6511	0.2363
T0010,T0024	C063	42.4896	0.2936
T0007,T0019	C077	43.8152	0.4447
T0035,T0036	C059	40.1723	0.6390
T0017,T0022	C028	29.7324	0.6296
T0013,T0025	C021	34.8350	0.2578
T0023,T0038	C011	30.6977	0.2580
