task_id_list	courier_id	total_score	willingness
T0021,T0022	C000	32.4093	0.1100
T0005,T0016	C024	26.1795	0.0749
T0004,T0007	C025	25.7726	0.0467
T0003,T0023	C011	23.1739	0.0586
T0000,T0018	C018	20.2437	0.0100
T0018	C048	19.9712	0.0152
T0019	C016	16.1133	0.0100
T0024	C059	25.5036	0.0469
T0000,T0008	C037	12.0947	0.0463
T0013,T0016	C018	17.0780	0.0893
T0014,T0027	C044	22.1942	0.2153
T0007	C008	20.6784	0.1003
T0018	C023	28.5341	0.0621
T0016	C053	28.3933	0.0100
T0021,T0022	C029	11.6198	0.2936
T0014,T0027	C048	36.9515	0.0790
T0003,T0020	C056	20.1002	0.1519
T0016	C020	23.7775	0.1855
T0000	C018	20.9652	0.0764
T0001,T0002	C021	38.9568	0.1102
T0004,T0007	C008	31.8605	0.0424
T0011,T0015	C043	19.7743	0.1633
T0023,T0024	C019	16.7926	0.0701
T0013,T0018	C040	35.0376	0.0516
T0022,T0025	C055	43.4523	0.1016
T0012,T0024	C057	29.4428	0.1722
T0001,T0020	C019	30.1944	0.1328
T0021	C039	17.5730	0.0394
T0018	C009	16.7132	0.1245
T0010,T0012	C049	33.1618	0.0100
T0009,T0026	C044	14.5741	0.1736
T0006	C011	18.1054	0.1625
T0008	C030	24.9610	0.1410
T0015	C029	26.6175	0.0360
T0016,T0023	C015	22.9230	0.0858
T0004,T0007	C005	17.3334	0.0161
T0011	C023	12.9237	0.0896
T0001	C013	23.8836	0.0325
T0025	C008	21.1705	0.2169
T0025	C041	19.5906	0.1522
T0011	C041	18.7036	0.1651
T0013,T0018	C034	20.4233	0.0399
T0009,T0026	C008	30.8810	0.0100
T0024	C040	26.0520	0.0964
T0018,T0024	C049	15.5752	0.0819
T0008,T0025	C013	26.2103	0.0469
T0018	C051	16.3889	0.0100
T0011	C015	20.8784	0.0366
T0018,T0028	C045	42.0617	0.1007
T0025	C026	26.7075	0.0271
T0012,T0019	C059	31.6201	0.0599
T0006	C038	19.0725	0.0379
T0007	C011	16.5755	0.0843
T0012	C029	15.3380	0.1071
T0012	C003	16.3971	0.1460
T0001	C008	29.0914	0.0947
T0004	C051	16.7488	0.0851
T0012,T0029	C056	20.3599	0.1464
T0000,T0008	C040	26.9766	0.1128
T0005	C002	22.4229	0.1841
T0001,T0002	C051	15.6390	0.1322
T0000	C020	26.6585	0.1714
T0018,T0022	C002	26.6645	0.1564
T0012,T0019	C017	22.3221	0.2286
T0014	C041	15.4273	0.0522
T0017,T0019	C054	27.3700	0.1523
T0020,T0027	C033	27.0535	0.1028
T0017,T0024	C021	32.6969	0.2144
T0008	C054	20.0271	0.0736
T0019,T0025	C032	46.8975	0.0311
T0023	C023	8.0000	0.2349
T0009,T0026	C002	32.0726	0.0695
T0017,T0019	C025	23.2971	0.1131
T0000,T0008	C005	28.6770	0.0417
T0003,T0020	C042	26.7084	0.1064
T0016,T0018	C015	32.9704	0.1807
T0028	C012	30.5632	0.1284
T0014	C033	21.9269	0.0524
T0004,T0007	C029	34.9408	0.0989
T0007	C050	10.9088	0.0622
T0018,T0022	C001	38.5585	0.0909
T0020	C052	11.8949	0.1587
T0001,T0020	C047	19.6368	0.0704
T0004,T0006	C057	10.0000	0.2276
T0020	C049	25.4209	0.1294
T0009	C022	20.3443	0.1028
T0005	C032	27.0649	0.0905
T0002	C028	24.3242	0.0539
T0000,T0018	C027	11.4955	0.0840
T0017,T0024	C044	32.6252	0.0530
T0002,T0006	C028	26.2152	0.0466
T0000,T0001	C007	27.7225	0.0270
T0024	C014	18.7262	0.0703
T0005,T0029	C043	24.6077	0.1496
T0018,T0028	C054	21.2518	0.1759
T0012,T0019	C046	38.8036	0.1500
T0015	C004	28.1288	0.1644
T0000	C006	15.8623	0.1507
T0020	C013	32.3502	0.1809
T0018	C043	10.9172	0.1106
T0000,T0008	C029	19.6819	0.1076
T0005	C019	17.5736	0.1375
T0007,T0026	C031	20.7710	0.1899
T0009,T0024	C040	21.1484	0.0750
T0013,T0018	C010	39.4093	0.1829
T0009,T0024	C047	20.5197	0.1487
T0018	C057	18.5928	0.0939
T0016,T0023	C024	36.4255	0.1671
T0014,T0021	C047	37.9311	0.0100
T0019	C036	20.4953	0.1217
T0023,T0024	C058	18.0440	0.0937
T0007	C010	16.7660	0.2134
T0020,T0025	C002	26.6098	0.1253
T0007,T0028	C001	31.3774	0.1178
T0016,T0018	C014	20.4339	0.0425
T0003	C018	17.8798	0.1404
T0003,T0020	C005	26.7989	0.1769
T0002	C014	24.3324	0.0462
T0016,T0023	C013	32.6417	0.2019
T0024	C009	15.6748	0.0454
T0014,T0021	C039	36.5827	0.1749
T0005	C039	14.7430	0.0661
T0004,T0029	C012	25.2023	0.1334
T0027	C000	18.5472	0.1488
T0007	C038	17.0143	0.1100
T0025	C016	18.5873	0.2275
T0002,T0024	C030	29.7611	0.1397
T0001,T0020	C005	30.3375	0.1508
T0000,T0001	C038	30.6843	0.1824
T0012,T0019	C057	21.4250	0.0809
T0008,T0025	C057	38.8018	0.0407
T0026	C048	17.3017	0.1450
T0013,T0018	C024	18.1423	0.0642
T0007,T0023	C013	11.7361	0.1203
T0001,T0002	C023	31.3380	0.1317
T0018,T0028	C015	22.1437	0.0791
T0023	C004	29.7090	0.0584
T0029	C030	15.8830	0.2602
T0002,T0024	C049	26.7148	0.0632
T0025	C043	20.5131	0.1129
T0019	C023	19.6929	0.0993
T0014,T0021	C002	26.1609	0.1930
T0023	C013	19.3274	0.2090
T0020,T0025	C014	20.5497	0.1866
T0001	C055	23.9567	0.2184
T0029	C040	21.3686	0.0693
T0002,T0029	C007	17.0831	0.0919
T0003,T0023	C057	34.9270	0.0745
T0011,T0015	C041	32.6738	0.0803
T0002,T0006	C011	27.7626	0.0891
T0021	C049	13.2372	0.0390
T0008	C055	23.2588	0.1562
T0013,T0018	C004	25.9016	0.1334
T0025	C023	8.0000	0.0859
T0027	C024	8.8313	0.0100
T0004,T0029	C027	23.5681	0.0373
T0019,T0025	C029	12.5792	0.1562
T0005	C030	30.3818	0.1039
T0020,T0025	C028	33.7569	0.0100
T0013	C052	8.0000	0.0665
T0007,T0023	C043	34.7763	0.1179
T0013,T0016	C041	31.9953	0.0100
T0009,T0024	C008	15.7455	0.0100
T0023	C020	15.4001	0.1254
T0013	C057	11.9730	0.1719
T0023	C055	12.5568	0.1160
T0000,T0018	C041	10.0000	0.1853
T0005	C037	33.0222	0.0100
T0018,T0022	C028	26.6098	0.1757
T0000,T0001	C048	33.8989	0.0169
T0000,T0018	C037	11.6121	0.0597
T0007	C047	27.8723	0.1253
T0005,T0029	C041	27.4440	0.1502
T0005,T0016	C004	33.3252	0.0243
T0018,T0025	C057	10.0000	0.1237
T0003,T0020	C051	21.6714	0.0960
T0005,T0016	C010	26.1127	0.0968
T0016,T0018	C052	21.5061	0.1404
T0020,T0025	C029	36.0453	0.1077
T0023	C059	27.7614	0.0381
T0012,T0024	C045	33.0050	0.1538
T0007,T0026	C019	27.8953	0.0702
T0001,T0002	C016	24.0217	0.1300
T0017,T0024	C003	27.0359	0.1566
T0019,T0025	C052	29.1786	0.0734
T0022,T0025	C052	30.7766	0.1372
T0005,T0016	C017	24.8011	0.0751
T0018,T0024	C009	19.7798	0.1391
T0020,T0027	C049	25.7173	0.0122
T0003,T0023	C044	25.2182	0.1553
T0003,T0020	C059	20.9108	0.2224
T0013	C028	20.7182	0.1020
T0018,T0024	C018	23.9298	0.1398
T0012	C056	25.7127	0.0419
T0006,T0012	C027	17.4334	0.1456
T0006	C003	14.9936	0.0100
T0016	C048	14.3563	0.0100
T0004,T0009	C023	38.0632	0.0215
T0000	C010	26.3995	0.0891
T0013,T0018	C011	24.1944	0.2300
T0012	C005	9.7927	0.1301
T0014,T0022	C034	25.7645	0.1454
T0004,T0007	C017	31.5420	0.2177
T0009,T0024	C020	23.8940	0.0522
T0014,T0022	C023	17.4196	0.1249
T0012,T0029	C053	39.7118	0.0379
T0017	C058	8.0000	0.1589
T0004,T0029	C008	17.9869	0.0590
T0002,T0006	C008	18.0174	0.1014
T0014,T0021	C000	24.6245	0.0972
T0026	C005	12.3399	0.1001
T0016	C055	19.4262	0.1271
T0007	C043	24.4924	0.0903
T0022,T0025	C039	16.7370	0.0921
T0001	C027	13.1392	0.0246
T0004	C003	28.6016	0.1971
T0020,T0025	C040	11.6048	0.0100
T0014,T0018	C027	20.1308	0.1222
T0005,T0016	C040	10.9953	0.0135
T0021	C046	22.0740	0.0657
T0007,T0028	C028	29.9815	0.0727
T0004,T0006	C004	23.5723	0.1648
T0016	C010	37.9766	0.0443
T0005	C051	27.0254	0.1858
T0016	C056	26.6506	0.0463
T0014	C054	34.0751	0.1584
T0003,T0020	C012	34.4457	0.1497
T0007	C007	25.0272	0.0680
T0008	C006	13.1408	0.1212
T0006,T0012	C053	29.7949	0.1248
T0026	C035	9.7482	0.0533
T0000,T0018	C030	15.4472	0.2355
T0019	C020	21.7808	0.0135
T0026	C045	12.6101	0.1488
T0017,T0024	C053	19.8006	0.1625
T0006,T0012	C014	28.4378	0.1117
T0006	C037	24.9039	0.1101
T0001,T0020	C045	24.0017	0.1478
T0004,T0009	C035	33.0792	0.1439
T0018,T0028	C022	31.9866	0.0718
T0000,T0008	C055	38.7451	0.0498
T0001,T0017	C016	29.2933	0.1058
T0018	C030	25.0649	0.0999
T0002,T0029	C018	23.4336	0.0100
T0014	C047	26.3319	0.0939
T0021	C031	31.3209	0.1235
T0014,T0021	C046	26.6653	0.0866
T0012	C036	14.3918	0.0600
T0018	C011	27.1019	0.2161
T0013	C021	11.1576	0.0707
T0008	C013	21.3242	0.1572
T0021,T0022	C048	21.4039	0.0515
T0023	C027	30.4939	0.0708
T0004,T0006	C037	12.2944	0.0821
T0014,T0018	C039	28.7622	0.1414
T0002,T0024	C056	21.9052	0.1673
T0013,T0016	C000	33.8521	0.1174
T0000,T0001	C049	22.9463	0.1163
T0026	C002	27.6550	0.1004
T0017	C045	8.0000	0.0930
T0027	C042	25.9072	0.2267
T0021	C018	13.8736	0.2316
T0026	C019	31.8192	0.1445
T0004,T0007	C015	32.5462	0.1496
T0007,T0023	C033	10.0000	0.1004
T0012,T0019	C025	10.0000	0.1318
T0019	C008	29.4115	0.0751
T0002	C035	21.4484	0.0653
T0023,T0024	C038	18.7153	0.1015
T0004,T0029	C053	37.2503	0.1636
T0021	C035	15.1062	0.0541
T0014	C023	16.5155	0.0100
T0013	C015	25.2728	0.0427
T0013,T0018	C052	38.1071	0.1644
T0027	C035	24.5411	0.0451
T0001	C000	21.8765	0.2203
T0007	C022	13.4683	0.0476
T0010	C032	8.8319	0.0764
T0019,T0025	C033	40.2990	0.1511
T0023,T0024	C057	25.1725	0.0424
T0001,T0020	C008	33.8569	0.1846
T0003	C021	11.9233	0.0646
T0005	C054	20.0098	0.0588
T0018,T0025	C043	20.6456	0.1439
T0017,T0024	C045	26.0626	0.0667
T0000,T0001	C014	23.0047	0.0394
T0020,T0027	C020	24.3310	0.1178
T0004,T0029	C010	30.2708	0.1864
T0017,T0019	C050	13.9276	0.0664
T0022,T0025	C026	28.0679	0.0224
T0029	C006	29.0646	0.0794
T0016,T0023	C006	23.1056	0.0100
T0000,T0001	C013	17.7075	0.0937
T0020,T0025	C006	10.2054	0.0931
T0018,T0025	C004	11.3571	0.0965
T0010,T0012	C059	35.7212	0.2463
T0012,T0019	C005	21.4939	0.0361
T0010,T0012	C054	15.1117	0.0100
T0028	C036	18.7036	0.1514
T0027	C022	16.4078	0.0244
T0000,T0018	C021	16.4282	0.1671
T0001	C019	13.1434	0.0415
T0004	C023	19.4371	0.2185
T0015	C058	17.7497	0.1666
T0002,T0029	C051	14.8765	0.1779
T0022	C033	29.6024	0.0647
T0010,T0012	C051	28.1299	0.1450
T0012	C040	19.3090	0.2430
T0015	C039	8.0000	0.0856
T0001,T0020	C033	17.1493	0.1015
T0006	C022	23.5447	0.1484
T0010	C055	28.2778	0.0655
T0013,T0016	C014	21.2221	0.0606
T0018,T0022	C044	34.3218	0.0100
T0015,T0023	C016	28.7769	0.2070
T0018,T0022	C027	38.3865	0.0969
T0017	C055	22.3552	0.0100
T0004,T0006	C056	31.0965	0.0531
T0001,T0002	C010	23.5444	0.0579
T0012,T0024	C027	21.8287	0.1781
T0017,T0019	C026	20.9446	0.0514
T0004	C007	21.1194	0.0918
T0007,T0023	C017	10.0000	0.1094
T0013	C050	21.3922	0.1352
T0023	C034	19.9576	0.1361
T0000	C033	18.6395	0.0680
T0000,T0008	C028	13.7114	0.0100
T0000,T0001	C041	22.5547	0.1640
T0015	C016	18.9817	0.1623
T0004,T0007	C013	27.9515	0.0132
T0015	C013	16.4503	0.0361
T0005	C009	21.0160	0.1255
T0001,T0020	C044	16.9279	0.0669
T0016	C036	18.2522	0.0100
T0018,T0028	C014	10.0000	0.1510
T0017,T0024	C034	26.5076	0.1983
T0020,T0025	C025	34.7666	0.1087
T0010	C045	27.6259	0.1871
T0025	C039	25.4276	0.0285
T0011	C019	12.5387	0.1229
T0018,T0028	C048	16.5028	0.1593
T0000,T0008	C034	15.0656	0.1966
T0003	C053	23.1957	0.2356
T0027	C051	8.0000	0.0843
T0008,T0025	C052	15.9350	0.1085
T0016	C021	22.7505	0.0993
T0020	C010	8.1268	0.0100
T0026	C031	27.3401	0.0678
T0027	C015	8.0000	0.0522
T0005,T0016	C054	33.6894	0.0990
T0000	C012	17.9296	0.1195
T0029	C044	35.4330	0.0534
T0014,T0029	C007	10.2381	0.1532
T0005,T0029	C056	20.0375	0.1793
T0024	C030	21.8300	0.1088
T0015,T0023	C008	16.4793	0.0100
T0019,T0025	C023	31.3373	0.1260
T0000	C011	10.1878	0.1313
T0022	C005	21.5124	0.0410
T0024	C056	13.7092	0.0100
T0001	C057	20.1646	0.3087
T0026	C013	11.4450	0.0567
T0002,T0013	C015	23.7631	0.1711
T0015	C053	26.5781	0.0936
T0025	C030	22.4909	0.0716
T0021	C057	8.0000	0.1322
T0020,T0027	C019	24.2751	0.1114
T0014,T0027	C016	19.2990	0.1741
T0012,T0019	C010	25.9387	0.1181
T0016,T0018	C051	32.7588	0.1256
T0008	C052	8.0000	0.1136
T0012,T0024	C031	21.2040	0.1320
T0013,T0016	C023	28.5928	0.1289
T0016	C059	28.1740	0.0521
T0019	C033	17.2620	0.1262
T0018,T0022	C014	35.2520	0.0918
T0020,T0025	C052	17.6072	0.0912
T0002,T0024	C040	13.9307	0.1899
T0005	C015	27.1961	0.0420
T0004,T0009	C020	23.4505	0.1356
T0020	C037	19.1306	0.0494
T0011,T0015	C000	18.4224	0.0356
T0009	C017	17.0796	0.1417
T0016	C030	18.1580	0.0761
T0002,T0006	C025	18.9588	0.0954
T0008,T0025	C020	24.8378	0.1623
T0011,T0015	C008	15.9638	0.2285
T0005	C004	11.0101	0.1470
T0010,T0012	C019	34.8215	0.0649
T0014,T0029	C024	32.3000	0.1307
T0014,T0021	C012	21.8027	0.0775
T0001,T0020	C007	42.7399	0.0957
T0016,T0018	C040	27.4332	0.1350
T0016	C026	13.6149	0.1537
T0014	C046	25.9773	0.0426
T0020	C015	25.2932	0.2017
T0026	C049	19.2556	0.1233
T0006,T0012	C054	22.9962	0.0808
T0017	C013	16.9704	0.1305
T0020	C027	20.5423	0.1802
T0028	C053	8.0000	0.0100
T0025	C021	32.9363	0.1433
T0010	C036	20.6594	0.0461
T0028	C028	32.8416	0.1316
T0007,T0026	C014	19.9752	0.0492
T0009,T0026	C052	29.7793	0.1623
T0007,T0028	C005	26.3989	0.0938
T0014,T0018	C036	28.5130	0.0288
T0004,T0007	C007	43.9429	0.1526
T0023,T0024	C059	13.2140	0.0778
T0009	C049	9.6853	0.0495
T0005	C000	19.3694	0.1251
T0001,T0002	C011	10.3325	0.0100
T0024	C055	21.0631	0.1637
T0007,T0028	C050	24.6370	0.1663
T0003,T0020	C024	29.7130	0.1847
T0005,T0016	C043	20.7724	0.2460
T0002,T0029	C038	34.0176	0.2296
T0016	C040	31.9668	0.0819
T0001,T0002	C013	40.4050	0.1353
T0025	C028	14.0845	0.0256
T0018,T0022	C032	42.0645	0.0257
T0016	C003	13.9666	0.0443
T0018	C005	8.0000	0.1149
T0006,T0012	C030	38.3955	0.0334
T0002,T0024	C039	21.4907	0.1735
T0022	C055	35.6708	0.0422
T0011,T0015	C019	22.7268	0.1448
T0023	C011	29.8179	0.1482
T0003,T0023	C000	17.8149	0.1561
T0018,T0028	C053	35.6902	0.0985
T0017	C050	18.2083	0.1691
T0024	C047	28.2745	0.0989
T0003	C025	16.6683	0.0756
T0028	C002	16.7436	0.0623
T0000,T0001	C020	36.0996	0.1585
T0002,T0006	C030	16.3399	0.1368
T0002,T0013	C020	28.2417	0.0100
T0004,T0009	C047	26.8893	0.0714
T0006	C025	15.9124	0.1107
T0021	C004	19.4558	0.1744
T0004,T0006	C010	40.9715	0.0266
T0021,T0022	C057	23.6799	0.1231
T0016,T0018	C021	23.4031	0.1433
T0003,T0020	C053	21.8717	0.0128
T0019,T0025	C045	25.6586	0.0699
T0015	C020	8.7888	0.1369
T0018	C041	21.4021	0.1422
T0001,T0020	C010	29.7955	0.0304
T0005	C011	10.5992	0.0529
T0021,T0022	C036	17.8541	0.1063
T0012,T0024	C030	23.9737	0.1490
T0001,T0002	C055	23.9660	0.1640
T0001	C042	16.4694	0.1010
T0027	C059	31.7253	0.1236
T0003,T0020	C048	38.5338	0.0965
T0015	C059	20.0245	0.0100
T0011,T0015	C001	20.2769	0.1690
T0011	C043	25.3357	0.1574
T0023,T0024	C025	21.2786	0.0611
T0014,T0018	C022	15.7650	0.0927
T0019,T0025	C004	26.4521	0.0421
T0003,T0023	C051	25.8044	0.1085
T0029	C036	20.2553	0.0771
T0004,T0009	C014	29.0388	0.1158
T0027	C006	19.6046	0.1761
T0002,T0013	C016	33.9037	0.1801
T0006,T0012	C048	22.6420	0.0465
T0022	C044	12.9041	0.1645
T0010	C041	13.8189	0.1045
T0019,T0025	C002	39.3468	0.1077
T0017,T0019	C008	26.6680	0.1106
T0004,T0009	C056	28.8003	0.0919
T0023	C037	24.1325	0.1366
T0011	C012	34.7506	0.0783
T0007,T0023	C042	25.1811	0.1519
T0001,T0020	C020	36.0615	0.1329
T0007	C042	14.1791	0.0388
T0017,T0019	C055	31.4176	0.1806
T0000,T0008	C048	20.4811	0.0596
T0013,T0018	C016	24.8909	0.0810
T0009	C043	8.9582	0.1120
T0002,T0006	C027	25.3581	0.1743
T0009	C016	22.2213	0.0881
T0014,T0027	C024	26.2361	0.1133
T0002,T0029	C045	19.2876	0.1549
T0002,T0013	C056	16.9620	0.0894
T0024	C034	30.0102	0.0960
T0018,T0024	C007	31.9731	0.0226
T0002,T0006	C054	25.5843	0.1201
T0018,T0025	C042	37.5759	0.1142
T0018	C042	11.3203	0.1774
T0003	C002	15.3708	0.0946
T0016,T0018	C033	38.9301	0.0301
T0004,T0029	C017	17.4182	0.0100
T0017,T0019	C052	17.4653	0.1476
T0014,T0021	C035	27.0686	0.1681
T0002,T0029	C020	14.5403	0.1274
T0020	C057	10.1007	0.1006
T0022	C004	18.8809	0.0856
T0006	C031	26.6113	0.1132
T0020,T0025	C046	28.2861	0.1385
T0004,T0007	C039	13.6244	0.1626
T0018,T0025	C009	31.0183	0.1069
T0002,T0029	C036	21.5986	0.1144
T0029	C018	31.2521	0.0100
T0011	C014	16.2074	0.0716
T0011,T0015	C039	22.4653	0.0483
T0014,T0021	C032	22.7221	0.0195
T0002,T0006	C026	15.7699	0.0835
T0007,T0028	C056	22.0766	0.1229
T0007	C005	8.3420	0.0720
T0006,T0012	C034	25.9343	0.1420
T0023	C038	32.3956	0.0901
T0018,T0022	C031	31.7909	0.1570
T0002,T0024	C013	42.9458	0.1760
T0007,T0026	C029	37.3280	0.0100
T0021,T0022	C050	35.6732	0.0625
T0000,T0001	C001	27.0451	0.1168
T0016,T0023	C005	28.9165	0.0614
T0014,T0029	C026	33.9455	0.1086
T0002	C039	8.0000	0.0140
T0001,T0002	C017	15.9272	0.0120
T0011	C002	17.3174	0.0258
T0000	C057	16.4642	0.0701
T0014,T0027	C054	39.8251	0.0342
T0018	C010	23.6873	0.0755
T0018,T0025	C056	17.7134	0.0889
T0028	C052	29.6182	0.1243
T0014	C024	21.5714	0.0967
T0001,T0020	C023	38.4959	0.0617
T0018	C049	27.3352	0.0835
T0004	C005	18.3102	0.1067
T0014	C002	29.8803	0.1963
T0016,T0023	C057	27.8502	0.0703
T0000,T0001	C059	31.4791	0.2036
T0009,T0026	C045	23.9668	0.1124
T0014,T0018	C037	22.3767	0.0103
T0004,T0029	C030	29.0605	0.1265
T0021	C032	9.3677	0.0100
T0027	C017	24.1444	0.1602
T0019	C052	27.1917	0.0952
T0018,T0025	C045	35.0161	0.0100
T0016	C031	9.1421	0.0851
T0005	C025	20.5357	0.0100
T0011	C021	26.3682	0.1234
T0014,T0029	C040	29.7418	0.0100
T0011,T0015	C044	11.7496	0.1051
T0004	C008	16.0800	0.1814
T0028	C003	20.6033	0.1453
T0018,T0025	C020	25.2401	0.0966
T0027	C053	13.9437	0.1678
T0009,T0024	C036	33.5285	0.1219
T0021	C001	20.8191	0.0100
T0028	C046	19.7018	0.1865
T0008	C014	26.6616	0.0644
T0017	C012	12.3461	0.1014
T0023	C056	19.3678	0.0239
T0013,T0018	C022	54.7634	0.1258
T0023	C041	22.8145	0.0799
T0026	C025	37.7044	0.1667
T0009,T0024	C041	23.1178	0.0558
T0010,T0012	C016	27.3492	0.1545
T0014	C049	22.3521	0.0614
T0006,T0012	C008	30.7726	0.0760
T0018	C008	19.4646	0.1461
T0014,T0029	C003	19.2939	0.0349
T0026	C058	16.1529	0.0351
T0001,T0020	C034	17.9713	0.1995
T0003	C042	24.4987	0.0898
T0007	C046	16.5685	0.1409
T0011	C000	25.2862	0.1468
T0018,T0024	C047	39.4514	0.0676
T0020,T0025	C044	20.8881	0.1126
T0013	C034	21.5501	0.0763
T0001,T0020	C006	23.0568	0.1259
T0000,T0008	C022	23.1262	0.1365
T0004	C026	8.0000	0.0100
T0018,T0028	C016	27.6916	0.2001
T0005,T0016	C035	25.1316	0.1657
T0001,T0002	C045	32.5172	0.1448
T0005,T0029	C019	28.9263	0.0393
T0024	C031	9.6148	0.0100
T0007,T0023	C021	30.2612	0.1416
T0013,T0016	C035	25.7569	0.1848
T0009,T0026	C003	20.2796	0.0897
T0023,T0024	C028	21.0302	0.1322
T0000,T0018	C009	24.2000	0.1253
T0020,T0025	C032	10.0000	0.2061
T0002	C051	28.6175	0.1383
T0003,T0020	C013	35.0270	0.0699
T0025	C001	26.0366	0.0527
T0018	C024	20.2748	0.2261
T0014,T0018	C045	25.1036	0.0991
T0029	C035	13.2621	0.0752
T0002,T0006	C000	23.1782	0.0799
T0001,T0017	C059	29.1238	0.0790
T0005,T0029	C025	26.0963	0.1758
T0012,T0029	C031	37.4505	0.1859
T0022,T0025	C031	14.1804	0.1529
T0014	C026	18.4683	0.0601
T0012,T0029	C012	25.4944	0.1711
T0015,T0023	C019	10.6672	0.0881
T0016,T0023	C048	31.5647	0.1472
T0016	C045	9.0691	0.1881
T0000	C027	30.3982	0.0100
T0018	C029	30.0012	0.1278
T0011	C010	19.9682	0.1365
T0003,T0023	C053	38.0096	0.1027
