task_id_list	courier_id	total_score	willingness
T0001,T0008	C000	41.3282	0.8213
T0009,T0012	C008	41.7217	0.5715
T0007	C027	17.2362	0.7369
T0004,T0010	C025	45.1415	0.5387
T0010	C011	23.2107	0.6262
T0011	C008	23.8304	0.4879
T0006,T0009	C020	50.5970	0.7330
T0014	C027	22.1759	0.3950
T0007	C005	16.0496	0.4932
T0005,T0012	C002	48.1268	0.3972
T0000,T0013	C006	42.7120	0.3865
T0001,T0009	C003	38.7419	0.5600
T0000	C023	55.3815	0.4890
T0003	C008	18.8954	0.7766
T0005	C001	32.7096	0.8039
T0000,T0013	C005	30.8190	0.3406
T0012	C006	27.6210	0.3951
T0007,T0014	C001	40.5899	0.4726
T0014	C015	19.1472	0.5019
T0001	C004	29.3451	0.9162
T0005,T0012	C020	51.3922	0.6179
T0011	C022	32.0188	0.4686
T0002,T0011	C023	31.3324	0.2398
T0002	C019	32.5623	0.9926
T0005,T0010	C015	47.0030	1.0000
T0000,T0006	C019	35.2011	0.1599
T0005,T0010	C014	33.3961	0.6598
T0003,T0007	C017	39.1172	0.6504
T0009	C012	23.5874	0.7590
T0005	C015	24.7512	0.6416
T0002	C025	25.5730	0.6283
T0003,T0007	C018	35.3259	0.4526
T0004,T0010	C009	43.4585	0.6806
T0000	C008	38.7902	0.9351
T0014	C026	27.0675	0.4112
T0009,T0014	C000	52.7069	0.5385
T0011	C027	38.9942	0.8426
T0000	C010	27.5835	0.3328
T0008	C012	31.5648	0.2772
T0001	C024	22.2888	0.7794
T0000,T0013	C008	43.0120	0.4590
T0013	C018	52.5237	0.5395
T0005,T0010	C020	44.3154	0.6213
T0011,T0013	C023	32.9779	0.6410
T0000	C018	18.6055	0.5060
T0012	C008	30.1736	0.6130
T0005,T0010	C008	49.4865	0.6577
T0009,T0014	C013	30.8024	0.1709
T0007	C010	26.9366	0.8632
T0009	C006	33.1063	0.6691
T0012	C012	30.9298	0.7085
T0013	C017	17.0350	0.6640
T0001	C015	43.5674	0.6550
T0010	C028	49.4744	0.7259
T0000,T0006	C028	24.0762	0.9536
T0006,T0009	C015	55.3333	0.2663
T0009,T0014	C029	31.8249	0.2722
T0012,T0014	C013	30.6545	0.5974
T0005	C027	29.0043	0.5331
T0013	C027	28.2206	0.3668
T0003	C000	37.0228	0.6796
T0005	C010	23.7802	0.0288
T0006	C023	42.1983	0.4700
T0002,T0011	C010	21.6324	0.4575
T0012	C003	31.0812	0.2644
T0000	C020	45.8937	0.2620
T0008	C002	23.3411	0.6228
T0006,T0007	C022	38.0670	0.4133
T0012	C014	29.6437	0.6117
T0000,T0006	C017	43.0862	0.6686
T0004,T0010	C024	38.2140	0.7033
T0001,T0009	C020	29.4351	0.4302
T0003,T0007	C007	35.8002	0.7467
T0012	C028	21.9410	0.6881
T0001	C029	42.7941	0.4377
T0008	C024	30.8548	0.8242
T0005	C006	25.0311	0.3432
T0005,T0012	C023	14.6046	0.7672
T0000	C016	17.4356	0.6128
T0008	C000	42.0485	0.8568
T0002	C018	30.0244	0.4355
T0004	C024	14.2324	0.5172
T0007,T0014	C026	44.1796	0.6922
T0005	C000	37.0045	0.8905
T0005	C028	46.1402	0.7312
T0009	C003	26.3903	0.5615
T0005	C016	38.4201	0.6636
T0005	C004	21.9653	0.7440
T0006	C005	32.4506	0.5807
T0014	C019	36.3746	0.3675
T0009	C004	10.6984	0.6352
T0011,T0013	C008	49.1467	0.3782
T0000,T0005	C020	45.2109	0.8296
T0000,T0005	C016	49.9060	0.6299
T0001	C014	35.9482	0.8584
T0000	C026	39.4987	0.3964
T0006	C002	49.0367	0.6326
T0004,T0010	C020	32.6682	0.6687
T0001,T0008	C025	32.3332	0.4840
T0008	C017	14.2929	0.6984
T0000,T0013	C020	33.7638	0.8593
T0005,T0012	C006	36.4368	0.1996
T0003	C019	38.4462	0.5758
T0006,T0009	C018	39.9649	0.5646
T0002	C026	44.4104	0.4741
T0002	C010	36.4358	0.4204
T0011,T0013	C024	43.6024	0.5627
T0010	C008	17.2069	0.0100
T0010	C029	39.7767	0.7876
T0009	C002	48.3342	0.5644
T0007	C025	32.1727	0.6510
T0006	C029	24.7614	0.3398
T0003,T0007	C025	15.0257	0.7610
T0000,T0005	C012	42.9195	0.5499
T0000,T0013	C018	26.6807	0.5198
T0012	C018	40.2582	0.3717
T0001,T0008	C006	29.6595	0.5821
T0010,T0011	C021	28.4064	0.2985
T0005,T0012	C026	43.6407	0.4753
T0013,T0014	C004	33.2817	0.0765
T0012	C010	41.4797	0.6326
T0008	C010	38.1722	0.7303
T0002	C015	28.0257	1.0000
T0009,T0012	C013	49.9388	0.3209
T0000,T0013	C024	50.1694	0.5271
T0009,T0014	C020	39.1154	0.5139
T0004	C019	14.1684	0.3603
T0004	C009	44.4156	0.5294
T0004,T0010	C022	28.1500	0.4368
T0009,T0014	C008	44.3762	0.7281
T0000,T0005	C027	32.5523	0.5947
T0001	C011	33.5112	0.6563
T0012,T0014	C019	39.6200	0.7594
T0000,T0005	C028	16.7296	0.3919
T0007,T0014	C010	48.5149	0.4322
T0007	C012	35.2168	0.6689
T0005	C014	24.9559	0.1208
T0006,T0007	C020	35.0977	0.5011
T0010,T0011	C004	47.5078	0.3690
T0001,T0008	C009	43.2836	0.6968
T0006	C012	36.9951	0.7414
T0000,T0013	C029	37.0752	0.8923
T0002,T0006	C013	53.8946	0.4401
T0003,T0010	C025	40.8572	0.7091
T0000	C002	25.9222	0.7277
T0001,T0008	C015	45.2567	0.3230
T0006	C001	23.1322	0.5427
T0014	C013	21.5859	0.3521
T0003,T0010	C003	50.9104	0.8094
T0000,T0005	C025	37.9413	0.7854
T0011	C026	39.9248	0.6628
T0010	C022	24.1568	0.9306
T0011	C021	12.6562	0.4762
T0011	C003	31.7628	0.4070
T0005,T0010	C002	36.8188	0.8502
T0010,T0011	C015	51.8307	0.8719
T0007	C026	30.2830	0.1630
T0011,T0013	C000	45.3165	0.5675
T0006,T0007	C007	48.0208	0.1729
T0001	C007	33.3621	0.4832
T0004	C001	26.7775	0.5872
T0011,T0013	C026	37.9888	0.7056
T0013	C022	47.9351	0.1658
T0002,T0006	C020	36.3457	0.9091
T0001,T0009	C019	42.5581	0.7304
T0008	C029	59.8774	0.4933
T0013	C015	15.3073	0.9045
T0013,T0014	C009	42.5995	0.8305
T0009,T0012	C015	15.2477	0.6749
T0013,T0014	C025	49.4945	0.3403
T0010	C007	35.6973	0.5229
T0009	C014	42.4640	0.5524
T0012,T0014	C021	60.7467	0.7624
T0003	C018	24.9573	0.7218
T0005,T0010	C004	38.9902	0.7183
T0006	C000	8.0000	0.4990
T0003	C012	9.5634	0.6458
T0010	C013	21.6626	0.8807
T0009,T0012	C004	48.8001	0.0654
T0011	C020	34.4440	0.4372
T0005,T0010	C007	30.0778	0.5167
T0006,T0009	C000	48.8350	0.2693
T0009	C000	30.2324	0.7741
